,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_image_url_https,profile_background_tile,profile_background_image_url,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following_x,ff_ratio,age,following_rate,tweet_rate,mobile_ratio,website_ratio,third_ratio,other_ratio,pagerank,eigenvector,bidirectional_links,reputaion,url_ratio,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1,similarity_ratio_2,tweet_time_sum,tweet_time_mean,tweet_time_max,tweet_time_min,no_tweet,label,label_model
485,152644666,77131,978,355,5841,9,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,0,0.362985685,2537.0,0.13992905,34.69565217,0.914160401,0.062969925,0.0,0.022869674,2.87e-08,0.0,0.458791209,0.728965004,0.015,0.005,0.9,0.5,0.055,0.106978914931,0.0244546262442,526541.0,2645.934673,169040.0,2.0,0,genuine,Genuine
486,112745297,26438,7813,5643,12738,1395,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,8,0,0,0.722257776,2654.0,2.126224567,29.83333333,0.020484171,0.455307263,0.001241465,0.522967101,4.4e-08,0.000851048,0.438,0.5,0.07,0.01,0.75,0.95,0.085,0.14949536175,0.011608894241,626930.0,3150.40201,47270.0,0.0,0,genuine,Genuine
487,2182527116,27882,647,667,24302,5,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,19,0,0,1.030911901,1286.0,0.518662519,27.37614679,0.991621984,0.0,0.0,0.008378016,1.46e-05,0.0,0.265765766,0.473101266,0.01,0.01,0.35,0.9,0.105,0.273652764886,0.0178105490628,1120696.0,5631.638191,293338.0,0.0,0,genuine,Genuine
488,58394645,781,114,160,735,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.403508772,2858.0,0.055983205,1.709401709,0.0,0.0,0.0,1.0,2.81e-06,0.0,0.136645963,0.414545455,0.07,0.005,0.65,0.9,0.085,0.198823297985,0.0258189584409,52188811.0,262255.3317,3087440.0,51.0,0,genuine,Genuine
489,144973093,875,426,674,355,23,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,17,0,0,1.582159624,2557.0,0.263590145,1.913978495,0.0,0.234831461,0.013483146,0.751685393,-1.0,-1.0,0.334801762,0.382032668,0.085,0.005,0.3,0.65,0.075,0.0979310615578,0.0111815051398,59277717.0,297877.9749,4089555.0,23.0,0,genuine,Genuine
490,1315498382,41206,3144,1488,39568,14,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,0.473282443,1509.0,0.986083499,15.37,0.0,0.006506181,0.0,0.993493819,7.42e-05,0.0,0.953691275,0.670790985,0.05,0.005,0.05,0.95,0.075,0.173890920785,0.0148178042232,2992177.0,15036.06533,180294.0,3.0,0,genuine,Genuine
491,181191549,577,337,336,14,9,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,27,0,0,0.997032641,2461.0,0.136529866,1.346604215,0.086956522,0.815652174,0.0,0.097391304,8.15e-06,0.0,0.703592814,0.499250375,0.025,0.005,0.65,0.5,0.05,0.100358045082,0.0270514053827,101077998.0,507929.6382,4996573.0,61.0,0,genuine,Genuine
492,32148675,149622,1522,2268,1744,159,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,19,0,0,1.490144547,2953.0,0.768032509,56.42105263,0.536691542,0.012748756,0.450248756,0.000310945,3.72e-05,0.0,0.144794401,0.400314795,0.075,0.005,0.15,0.8,0.1,0.114324730529,0.00974397842514,388501.0,1952.266332,29505.0,5.0,0,genuine,Genuine
493,276983152,416,111,300,63,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.702702703,2235.0,0.134228188,1.943396226,0.633495146,0.332524272,0.0,0.033980583,3.34e-08,4.66e-05,0.15,0.270072993,0.05,0.015,0.6,0.7,0.105,0.119250013508,0.0458428986629,119573891.0,600873.8241,12879141.0,6.0,0,genuine,Genuine
494,427791119,25592,375,249,3433,3,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,9,0,0,0.664,1991.0,0.125062783,5.007886435,0.000629921,0.006299213,0.0,0.993070866,4.38e-08,0.000145708,0.816,0.6,0.025,0.01,0.05,0.85,0.075,0.13530791956,0.0166746607905,30247263.0,151996.2965,2135087.0,3.0,0,genuine,Genuine
495,636447931,2322,338,618,3936,16,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,18,0,0,1.828402367,1767.0,0.349745331,2.334657398,0.0,0.995746491,0.0,0.004253509,8.79e-06,0.0,0.440381558,0.362715299,0.035,0.005,0.1,0.8,0.09,0.176356043734,0.0117296389493,9383829.0,47154.9196,628148.0,0.0,0,genuine,Genuine
496,2548562407,5282,439,1302,3460,45,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,20,0,0,2.965831435,1077.0,1.208913649,12.49034749,0.0,0.91561051,0.008037094,0.076352396,2.87e-08,0.0,0.216400911,0.255090498,0.02,0.005,0.05,0.85,0.085,0.102258681823,0.012751883551,2800499.0,14072.8593,259239.0,22.0,0,genuine,Genuine
497,148404674,42960,823,483,1801,32,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,24,0,0,0.586877278,2548.0,0.18956044,9.501492537,0.8843858,0.0933082,0.0,0.022306001,2.02e-05,0.0,0.174273859,0.631498471,0.04,0.005,0.1,0.95,0.08,0.131804786645,0.0174009988869,4184358.0,21026.92462,690638.0,1.0,0,genuine,Genuine
498,518047763,7031,189,513,6177,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2.714285714,1896.0,0.27056962,6.548979592,0.0,0.003116236,0.0,0.996883764,4.59e-06,0.0,0.26223092,0.268955651,0.055,0.005,0.05,0.55,0.045,0.105776696896,0.0214199582358,16756566.0,84203.84925,642907.0,13.0,0,genuine,Genuine
499,185216671,21476,410,517,362,2,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,0,1.26097561,2451.0,0.210934313,3.070175439,0.0,0.402222222,0.0,0.597777778,1.02e-05,0.0,0.0,0.0,0.04,0.005,0.2,0.95,0.095,0.168189850351,0.0262396787713,14069703.0,70702.02513,699607.0,5.0,0,genuine,Genuine
500,2240095033,4095,181,263,5280,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,1.453038674,1253.0,0.209896249,3.568888889,0.0,0.001867995,0.0,0.998132005,3.83e-08,9.58e-05,0.431226766,0.415217391,0.05,0.005,0.05,0.6,0.05,0.164440710756,0.014011067183,5709738.0,28692.15075,257833.0,2.0,0,genuine,Genuine
501,164284493,85595,1636,820,163,210,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,26,0,0,0.501222494,2505.0,0.327345309,87.62162162,0.0,0.020974707,0.0,0.979025293,4.11e-05,0.0,0.994165694,0.662598425,0.015,0.005,0.2,0.85,0.095,0.164892331071,0.0200267960335,249853.0,1255.542714,28451.0,3.0,0,genuine,Genuine
502,2987929881,37405,333,466,78,86,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.399399399,848.0,0.549528302,-1.0,-1.0,-1.0,-1.0,-1.0,8.28e-06,0.0,0.2,0.421641791,0.02,0.005,0.1,1.0,0.095,0.173335814877,0.0147489605026,1612054.0,8100.773869,260036.0,2.0,0,genuine,Genuine
503,235696520,67042,627,597,5350,10,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,7,0,0,0.95215311,2321.0,0.257216717,10.23472669,0.0,0.154571159,0.0,0.845428841,1.54e-05,0.0,0.679401993,0.511759935,0.085,0.005,0.0,0.7,0.075,0.153846153846,0.00586361391538,923965.0,4643.040201,53235.0,4.0,0,genuine,Genuine
504,22638250,21103,639,516,2195,24,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,0.807511737,2997.0,0.172172172,3.708333333,0.0,0.027102804,0.0,0.972897196,1.56e-05,0.0,0.229126214,0.553339115,0.085,0.005,0.15,0.65,0.05,0.0983927654304,0.019878250688,22474375.0,112936.5578,1431288.0,7.0,0,genuine,Genuine
505,1079378204,83045,1178,585,26750,12,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0.496604414,1587.0,0.368620038,55.31034483,0.012157107,0.00436409,0.0,0.983478803,4.71e-08,0.000346637,0.533944954,0.686421174,0.06,0.005,0.1,1.0,0.085,0.211961904435,0.00915365806925,184920.0,929.2462312,44567.0,1.0,0,genuine,Genuine
506,2910412508,3378,48,75,227,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,1.5625,903.0,0.083056478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,0.390243902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
507,104465372,9457,272,616,22920,8,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,0,2.264705882,2681.0,0.229765013,4.859939759,0.0,0.006815366,0.0,0.993184634,6.57e-06,0.0,0.259615385,0.30044843,0.0454545454545,0.00505050505051,0.3,0.65,0.0808080808081,0.141801041449,0.0078845250304,4075547.0,20793.60714,245993.0,5.0,0,genuine,Genuine
508,2977476603,5711,67,22,3421,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.328358209,854.0,0.025761124,-1.0,-1.0,-1.0,-1.0,-1.0,1.66e-06,0.0,0.130434783,0.744444444,0.015,0.005,0.4,0.7,0.07,0.145793815494,0.014965221494,8209736.0,41254.95477,829388.0,6.0,0,genuine,Genuine
509,376705770,2191,469,648,260,28,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,0,1.381663113,2066.0,0.313649564,2.331196581,0.09715857,0.487167736,0.0,0.415673694,5.09e-08,8.35e-05,0.288990826,0.418149466,0.04,0.005,0.25,0.85,0.08,0.117375388693,0.00626911310536,51312420.0,257851.3568,3713462.0,8.0,0,genuine,Genuine
510,384049728,38938,1251,908,8400,6,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,21,0,0,0.725819345,2053.0,0.442279591,9.429824561,0.0,0.000310078,0.0,0.999689922,3.06e-05,0.0,0.869230769,0.580064605,0.015,0.005,0.15,0.4,0.04,0.121335540677,0.0126029326478,2374757.0,11933.45226,196556.0,3.0,0,genuine,Genuine
511,243926487,23944,368,301,44,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.817934783,2301.0,0.13081269,4.880804954,0.023469711,0.009514748,0.0,0.967015541,9.01e-06,0.0,0.817880795,0.549253731,0.1,0.005,0.0,0.0,0.0,0.213795715918,0.11660688661,51539340.0,258991.6583,3031639.0,3.0,0,genuine,Genuine
512,2903061989,21056,637,655,11881,8,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,21,0,0,1.028257457,897.0,0.730211817,-1.0,-1.0,-1.0,-1.0,-1.0,1.55e-05,0.0,0.349693252,0.491419657,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
513,296606221,1317,629,471,224,17,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,22,0,0,0.748807631,2198.0,0.214285714,4.952380952,0.0,0.038461538,0.0,0.961538462,1.54e-05,0.0,0.163179916,0.568592058,0.0480769230769,0.00961538461538,0.05,0.0,0.0,0.154255030645,0.0177918333505,319609771.0,3103007.485,317841790.0,0.0,0,genuine,Genuine
514,333005444,5301,317,213,2562,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.67192429,2138.0,0.099625819,5.713523132,0.31205232,0.001557147,0.453441296,0.232949237,4.45e-08,3.62e-05,0.699074074,0.595505618,0.01,0.005,0.0,0.75,0.045,0.0870176404735,0.00775526290763,12390813.0,62265.39196,751858.0,10.0,0,genuine,Genuine
515,552147716,41174,13378,6064,1182,28,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,15,0,0,0.453281507,1861.0,3.258463192,13.09917355,0.0,0.012302839,0.0,0.987697161,0.000122033,0.0,0.3062,0.5,0.05,0.005,0.3,1.0,0.08,0.177170180466,0.0269097280277,4522383.0,22725.54271,450016.0,1.0,0,genuine,Genuine
516,3027627954,192,34,104,3,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,10,0,0,3.058823529,819.0,0.126984127,-1.0,-1.0,-1.0,-1.0,-1.0,8.83e-07,0.0,0.076923077,0.251798561,0.0,0.0,0.0,0.0,0.0,0.162402726769,0.00895649720181,7854657.0,41123.85864,2945220.0,20.0,0,genuine,Genuine
517,17507350,69008,2356,1223,8641,94,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,15,0,0,0.51910017,3100.0,0.394516129,32.66666667,0.978973408,0.016697588,0.0,0.004329004,8.39e-08,0.000117634,0.411996843,0.654768392,0.03,0.01,0.1,0.9,0.075,0.078108892465,0.00492405269624,598094.0,3005.497487,42100.0,4.0,0,genuine,Genuine
518,297449289,90791,521,383,235,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,0,0,0.73512476,2197.0,0.17432863,8.48773842,0.000963082,0.0,0.0,0.999036918,1.27e-05,0.0,0.668421053,0.576837416,0.055,0.005,0.1,0.35,0.035,0.140703517588,0.011223248721,23869225.0,119945.8543,1053986.0,1.0,0,genuine,Genuine
519,2505222079,5844,657,591,17132,4,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5,0,0,0.899543379,1095.0,0.539726027,5.487931034,0.0,0.000942507,0.0,0.999057493,2.87e-08,0.0,0.296610169,0.522653722,0.05,0.005,0.0,0.95,0.08,0.153295079517,0.00842239048898,12629280.0,63463.71859,662743.0,1.0,0,genuine,Genuine
520,715489820,14899,1976,265,17377,17,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,0,0.134109312,1757.0,0.15082527,5.981343284,0.0,0.010917031,0.0,0.989082969,4.8e-05,0.0,0.83908046,0.882907133,0.065,0.005,0.05,0.35,0.02,0.18747490479,0.0502670954473,26732484.0,134334.0905,1416908.0,5.0,0,genuine,Genuine
521,2450759503,13038,3757,34,26764,11,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5,0,0,0.009049774,1125.0,0.030222222,-1.0,-1.0,-1.0,-1.0,-1.0,7.62e-05,0.0,0.774193548,0.99015873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
522,612129754,3893,413,410,5323,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,23,0,0,0.992736077,1793.0,0.228667038,3.587640449,0.0,0.160350767,0.0,0.839649233,4.99e-08,0.000116938,0.713896458,0.531289911,0.04,0.005,0.0,0.45,0.035,0.160368537676,0.0176210454104,23637592.0,118781.8693,1118134.0,3.0,0,genuine,Genuine
523,3061358054,923,55,34,156,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,0,0.618181818,805.0,0.042236025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.588235294,0.617977528,0.035,0.005,0.35,0.2,0.01,0.113703161898,0.0185516118608,56203550.0,282429.8995,7001780.0,2.0,0,genuine,Genuine
524,587826392,123573,1330,212,8340,69,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,21,0,0,0.159398496,1821.0,0.11641955,47.08823529,0.0,0.028107433,0.64740787,0.324484697,3.23e-05,0.0,0.282296651,0.863398693,0.045,0.005,0.05,0.5,0.045,0.1368832725,0.0169047918227,175729.0,883.0603015,41125.0,1.0,0,genuine,Genuine
525,1468885260,3364,588,314,295,71,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,10,0,0,0.534013605,1448.0,0.216850829,5.214285714,0.076276463,0.022104608,0.0,0.901618929,1.44e-05,0.0,0.158730159,0.651162791,0.015,0.005,0.6,1.0,0.105,0.186983676432,0.0196840013282,4467780.0,22451.15578,1302679.0,0.0,0,genuine,Genuine
526,1944374017,74519,3704,2157,35400,4,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,32,0,0,0.582343413,1318.0,1.636570561,12.70484582,0.000693481,0.007975035,0.0,0.991331484,9.09e-05,0.0,0.985314364,0.630740552,0.06,0.005,0.0,0.5,0.045,0.303781951639,0.162217703726,22893912.0,115044.7839,3014499.0,1.0,0,genuine,Genuine
527,357747403,1628,44,50,66,5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6,0,0,1.136363636,2099.0,0.023820867,2.481371088,0.0,0.454054054,0.0,0.545945946,1.05e-06,0.0,0.26,0.468085106,0.04,0.005,0.0,0.7,0.06,0.0622030830355,0.000170885956544,5990303.0,30102.02513,331796.0,17.0,0,genuine,Genuine
528,1051543620,3300,302,426,4519,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,0,1.410596026,1597.0,0.266750157,4.383285303,0.166666667,0.024983563,0.0,0.80834977,7.42e-06,0.0,0.52,0.415405777,0.055,0.005,0.15,0.65,0.04,0.176785204117,0.014859024434,47613715.0,239264.8995,11299078.0,1.0,0,genuine,Genuine
529,1320009336,129434,5805,278,67453,72,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,0.04788975,1507.0,0.184472462,-1.0,-1.0,-1.0,-1.0,-1.0,0.000122033,0.0,0.559139785,0.947149081,0.0,0.0,0.0,0.75,0.035,0.115071831254,0.00804093627133,183550.0,922.361809,47836.0,7.0,0,genuine,Genuine
530,1733095801,8543,984,348,3683,22,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.353658537,1350.0,0.257777778,7.181818182,0.27199753,0.727693733,0.0,0.000308737,4.08e-08,9.21e-05,0.313218391,0.739520958,0.045,0.005,0.45,0.85,0.065,0.136593571758,0.00975425475937,11578071.0,58181.26131,1290005.0,4.0,0,genuine,Genuine
531,211397444,12366,87,160,56,11,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,4,0,0,1.83908046,2387.0,0.067029744,8.092307692,0.0,0.000316857,0.0,0.999683143,2.49e-06,0.0,0.239361702,0.35395189,0.055,0.01,0.1,1.0,0.12,0.163004134698,0.00915406832023,599872.0,3014.432161,58369.0,3.0,0,genuine,Genuine
532,2992735788,19825,1675,281,8931,7,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.167761194,845.0,0.332544379,-1.0,-1.0,-1.0,-1.0,-1.0,3.77e-05,0.0,0.520979021,0.843544858,0.04,0.005,0.05,0.7,0.07,0.169339992014,0.0190721616891,3543493.0,17806.49749,176780.0,3.0,0,genuine,Genuine
533,60266520,10459,559,558,3200,99,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0.998211091,2852.0,0.195652174,14.28571429,0.885,0.09,0.0,0.025,1.42e-05,0.0,0.322992701,0.518453427,0.04,0.005,0.15,0.75,0.085,0.118721052754,0.00624694001203,1154706.0,5802.542714,102747.0,9.0,0,genuine,Genuine
534,2911968423,242,2,16,3,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,8.0,890.0,0.017977528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.066666667,0.117647059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
535,228599159,3018,69,100,42,19,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,14,0,0,1.449275362,2340.0,0.042735043,3.267895879,0.184201792,0.561566545,0.0,0.254231663,1.71e-06,0.0,0.14,0.408284024,0.095,0.015,0.1,0.8,0.07,0.132467647974,0.00771433374985,19132390.0,96142.66332,3075978.0,1.0,0,genuine,Genuine
536,1969038289,3245,306,102,6855,2,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,9,0,0,0.333333333,1307.0,0.078041316,9.822629969,0.618929016,0.097447073,0.0,0.28362391,7.5e-06,0.0,0.741573034,0.773536896,0.05,0.005,0.0,0.7,0.04,0.145010010475,0.00873176778699,1742162.0,8754.582915,158622.0,9.0,0,genuine,Genuine
537,753452635,19471,791,341,6119,32,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,15,0,0,0.431099874,1739.0,0.196089707,18.51445087,0.836715579,0.162972214,0.0,0.000312207,1.97e-05,0.0,0.435967302,0.687659574,0.005,0.005,0.0,0.55,0.02,0.124676224832,0.0128639992731,608114.0,3055.849246,48095.0,7.0,0,genuine,Genuine
538,1114707913,20503,444,320,8773,3,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,13,0,0,0.720720721,1575.0,0.203174603,3.2,0.0,0.014204545,0.0,0.985795455,4.61e-08,1.86e-05,0.876971609,0.584534731,0.025,0.005,0.0,0.45,0.04,0.112093455635,0.00667118334583,13332990.0,66999.94975,2320510.0,7.0,0,genuine,Genuine
539,2347977979,5858,379,268,2594,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0.707124011,1185.0,0.226160338,4.548295455,0.088382261,0.008119925,0.0,0.903497814,9.72e-06,0.0,0.953405018,0.58910162,0.06,0.005,0.0,0.75,0.06,0.139634637275,0.00853872952541,3346797.0,16818.07538,164514.0,0.0,0,genuine,Genuine
540,1662566360,2287,166,415,13110,11,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,22,0,0,2.5,1375.0,0.301818182,4.15797546,0.368731563,0.51659292,0.0,0.114675516,4.4e-06,0.0,0.047511312,0.285945073,0.045,0.005,0.05,0.95,0.105,0.154910760033,0.00514361639958,1374051.0,6904.778894,89948.0,3.0,0,genuine,Genuine
541,2373660215,23489,8029,7519,24908,39,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.936480259,1173.0,6.410059676,-1.0,-1.0,-1.0,-1.0,-1.0,0.000122033,0.0,0.4616,0.5,0.085,0.005,0.0,0.75,0.06,0.136760260053,0.00993911514208,6414518.0,32233.75879,800320.0,2.0,0,genuine,Genuine
542,1232534634,3738,332,248,4214,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.746987952,1537.0,0.161353286,3.208510638,0.0,0.020888594,0.0,0.979111406,8.08e-06,0.0,0.847161572,0.591800357,0.065,0.005,0.1,0.7,0.065,0.1155844841,0.013734046648,11113213.0,55845.29146,449262.0,5.0,0,genuine,Genuine
543,219437657,8382,967,1128,3908,24,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5,0,0,1.166494312,2366.0,0.476754015,5.28830313,0.865420561,0.009657321,0.0,0.124922118,2.39e-05,0.0,0.75,0.461756374,0.08,0.005,0.2,0.7,0.065,0.272416001577,0.146830308619,9670672.0,48596.34171,602059.0,0.0,0,genuine,Genuine
544,398574599,1353,218,708,580,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.247706422,2030.0,0.348768473,3.482587065,0.008571429,0.002142857,0.0,0.989285714,5.27e-06,0.0,0.18079096,0.233766234,0.1,0.005,0.0,0.15,0.005,0.168004088744,0.0382664483526,24450790.0,122868.2915,2248237.0,6.0,0,genuine,Genuine
545,745579297,5211,191,463,2865,3,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,8,0,0,2.42408377,1743.0,0.265633964,7.006622517,0.605229994,0.388153749,0.0,0.006616257,4.62e-06,0.0,0.213043478,0.290123457,0.015,0.005,0.0,0.0,0.0,0.102256057248,0.0105865911149,28953037.0,145492.6482,1055407.0,0.0,0,genuine,Genuine
546,40831469,21093,403,179,101,5,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,25,0,0,0.444168734,2921.0,0.061280383,11.72161172,0.81375,0.1240625,0.0,0.0621875,9.86e-06,0.0,0.788888889,0.690721649,0.08,0.005,0.75,0.8,0.075,0.112651697486,0.00848264926057,4696192.0,23598.95477,712690.0,2.0,0,genuine,Genuine
547,1963501656,3598,271,209,29,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.771217712,1310.0,0.159541985,3.906403941,0.0,0.000315259,0.0,0.999684741,6.52e-06,0.0,0.642512077,0.562367865,0.055,0.005,0.35,0.75,0.085,0.0985132456967,0.0246933713753,16699766.0,83918.42211,1462367.0,3.0,0,genuine,Genuine
548,36559020,1203,126,315,685,3,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,11,0,0,2.5,2939.0,0.107179313,1.661157025,0.054726368,0.221393035,0.0,0.723880597,3.1e-06,0.0,0.146496815,0.286363636,0.065,0.01,0.2,0.45,0.06,0.126270384739,0.0183866334979,60161166.0,302317.4171,7487613.0,14.0,0,genuine,Genuine
549,495020496,8395,365,282,3445,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,11,0,0,0.77260274,1916.0,0.147181628,4.58908046,0.0,0.02849092,0.0,0.97150908,-1.0,-1.0,0.530035336,0.561919505,0.025,0.005,0.1,0.7,0.075,0.178527622494,0.00967246243634,9030217.0,45377.97487,456018.0,4.0,0,genuine,Genuine
550,124646986,13259,3339,70,113,58,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,8,0,0,0.020964361,2615.0,0.026768642,5.873161765,0.0,0.00312989,0.0,0.99687011,8.14e-05,0.0,0.083333333,0.978842198,0.045,0.005,0.05,0.3,0.025,0.132554665218,0.0198655894814,5411857.0,27195.26131,136837.0,3.0,0,genuine,Genuine
551,1321733300,16221,1109,759,16964,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0.684400361,1506.0,0.503984064,6.805139186,0.0,0.0,0.0,1.0,2.74e-05,0.0,0.898305085,0.594823032,0.03,0.005,0.0,0.8,0.065,0.132406958651,0.039387055103,3272580.0,16445.12563,147008.0,9.0,0,genuine,Genuine
552,389652102,1212,87,326,47,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,12,0,0,3.747126437,2044.0,0.159491194,3.560471976,0.125103563,0.542667771,0.0,0.332228666,-1.0,-1.0,0.215384615,0.209245742,0.0,0.005,0.2,0.85,0.045,0.124427807051,0.190133795938,56421552.0,283525.3869,10219027.0,4.0,0,genuine,Genuine
553,3013481653,24890,650,378,11137,10,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.581538462,829.0,0.455971049,-1.0,-1.0,-1.0,-1.0,-1.0,1.6e-05,0.0,0.778067885,0.63030888,0.04,0.005,0.0,0.75,0.035,0.123613201518,0.00905965018039,2544756.0,12787.71859,132052.0,3.0,0,genuine,Genuine
554,294996484,11023,600,408,8947,4,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.68,2201.0,0.185370286,8.8,0.0,0.0,0.0,1.0,1.48e-05,0.0,0.749385749,0.597029703,0.06,0.005,0.0,0.9,0.085,0.198999901468,0.0110630172425,2569103.0,12910.06533,164364.0,2.0,0,genuine,Genuine
555,797250055,16186,691,1082,11447,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,13,0,0,1.565846599,1718.0,0.629802095,5.236886633,0.0,0.003877221,0.0,0.996122779,2.87e-08,0.0,0.409455843,0.387096774,0.05,0.005,0.0,0.65,0.045,0.107371998379,0.0141493348892,5612870.0,28205.37688,188459.0,5.0,0,genuine,Genuine
556,571300130,6078,645,468,2850,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,17,0,0,0.725581395,1838.0,0.254624592,5.167213115,0.0,0.015228426,0.0,0.984771574,5.73e-08,0.000296057,0.821505376,0.579566004,0.07,0.01,0.15,0.55,0.05,0.172690091003,0.00955714846206,21369892.0,107386.392,5004174.0,2.0,0,genuine,Genuine
