,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,label
10943,264538100,Jerryn Samlalsingh,jjAsam1612,5033.0,430.0,331.0,156.0,0.0,,en,,Trinindad ,False,False,False,http://pbs.twimg.com/profile_images/852393019320016898/y8P3jlxy_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000041992997/764e58bd715e32a9428fa425ea83c87d.jpeg,333333,https://pbs.twimg.com/profile_images/852393019320016898/y8P3jlxy_normal.jpg,0,True,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000041992997/764e58bd715e32a9428fa425ea83c87d.jpeg,131516,003F5C,,False,False,False,False,False,20. Trinidad and Tobago _Ÿ‡__Ÿ‡_,False,False,3/12/11 2:19,genuine
10333,353838344,Rocko,armandotamu,5120.0,332.0,676.0,17183.0,12.0,,en,,"Dallas, Texas",False,False,True,http://pbs.twimg.com/profile_images/507738282646831104/nrMhQ-RG_normal.jpeg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/507738282646831104/nrMhQ-RG_normal.jpeg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,False,False,False,False,False,"Texas A&M sports, '99. Geopolitician on good days. Bourbon drinker. Addicted Aggie Tailgater. I perform Wheelbarrows on dancefloors, not always successful",False,False,8/12/11 18:25,genuine
9009,3033858666,just_bilyang,BilyangB14,60.0,34.0,206.0,66.0,0.0,,en,,,False,False,False,http://pbs.twimg.com/profile_images/624022508115595265/dG7fyBsd_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/624022508115595265/dG7fyBsd_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,89C9FA,,False,False,False,False,False,,False,False,2/21/15 4:32,genuine
11252,1567482860,Tu Kieu,mr2kieu,185.0,58.0,230.0,31.0,0.0,https://t.co/hl0qoN7PpL,en,,"Bay Area, California",True,False,False,http://pbs.twimg.com/profile_images/689685117795565570/R4P72K_1_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/689685117795565570/R4P72K_1_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,True,False,False,,False,False,7/4/13 6:16,genuine
10161,631551777,G zus_Ÿ’§,YuuhhMatt,40557.0,1496.0,474.0,8307.0,1.0,https://t.co/vGAfvjqgI3,en,Eastern Time (US & Canada),,False,False,True,http://pbs.twimg.com/profile_images/851928456254410752/5umpje4v_normal.jpg,True,https://pbs.twimg.com/profile_background_images/648663939/qpjd8uyr327puuizao0j.jpeg,333333,https://pbs.twimg.com/profile_images/851928456254410752/5umpje4v_normal.jpg,EEEEEE,True,EFEFEF,http://pbs.twimg.com/profile_background_images/648663939/qpjd8uyr327puuizao0j.jpeg,131516,9999,-14400.0,False,False,False,False,False,God 1st | Artist | Actor,False,False,7/9/12 22:29,genuine
8947,208913421,Arrah Camillia,ArrahQ,1460.0,168.0,154.0,245.0,4.0,,en,Singapore,"Cebu City, Philippines",False,False,True,http://pbs.twimg.com/profile_images/623987515024773125/g6bW10zK_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/623987515024773125/g6bW10zK_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,38543,28800.0,False,False,False,False,False,"reader/writer, sleeper/dreamer, an emotional girl who tries to be logical much to her own detriment.",False,False,10/28/10 5:07,genuine
8907,278811330,AlooooâùÅ,Alondrasaurus,62695.0,365.0,353.0,29388.0,8.0,,en,Pacific Time (US & Canada),A place called Texas,False,False,True,http://pbs.twimg.com/profile_images/812373558424911872/f2qgES3V_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000167755795/LwCnsHlk.jpeg,333333,https://pbs.twimg.com/profile_images/812373558424911872/f2qgES3V_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000167755795/LwCnsHlk.jpeg,C0DEED,FC3280,-25200.0,False,False,False,False,False,Chris Pratt is my honeybun. Dan Reynolds is real. #AdamDriverDefenseSquad #RaptorSquad,False,False,4/8/11 1:11,genuine
9277,2562390674,Cats&Pentagrams,DarkTwistedMeow,359341.0,4994.0,5495.0,361251.0,409.0,http://t.co/OapMpaiunU,en,Eastern Time (US & Canada),,False,False,False,http://pbs.twimg.com/profile_images/846813469978578944/YpyI5cbZ_normal.jpg,True,https://pbs.twimg.com/profile_background_images/708774571810414593/9wa09pg-.jpg,333333,https://pbs.twimg.com/profile_images/846813469978578944/YpyI5cbZ_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/708774571810414593/9wa09pg-.jpg,EBD8C3,6666,-14400.0,False,False,False,False,False,"Pan/acearospec// agender (xe/xyr or they/them)// #polyamory #disabled #spoonie //#LMSW // Theistic Satanist, LHP witch//true crime and cats",False,False,6/12/14 1:05,genuine
11458,117343076,Noriel F. Mortela,rielnoriel,322.0,29.0,479.0,41.0,0.0,,en,Pacific Time (US & Canada),Baguio City,False,False,True,http://pbs.twimg.com/profile_images/814444392941391872/0DGSwhe4_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/814444392941391872/0DGSwhe4_normal.jpg,FFFFFF,True,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,1A1B1F,2FC2EF,-25200.0,False,False,False,False,False,"âùŒ The Most
â_«English Language Specialist
â_ªSightseer & Foodie
â_« Ambivert,Dancer
â_ª Coffee Lover
âœ–Comfort is the enemy of achievement",False,False,2/25/10 8:13,genuine
11866,103087081,Luca Minichini,littlekini,609.0,81.0,103.0,222.0,0.0,,en,Rome,"Como, Italy",False,False,True,http://pbs.twimg.com/profile_images/3351159925/667f4bc08c6034f3dfa5023fb8a125a9_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/569391480/fea52gikc7n9ftn0scsm.jpeg,666666,https://pbs.twimg.com/profile_images/3351159925/667f4bc08c6034f3dfa5023fb8a125a9_normal.jpeg,FFFFFF,False,252429,http://pbs.twimg.com/profile_background_images/569391480/fea52gikc7n9ftn0scsm.jpeg,1A1B1F,0C0CCC,7200.0,False,False,False,False,False,"I don't know who I really am...
AC Milan & Pallacanestro CantÃ_ supporter",False,False,1/8/10 21:02,genuine
10306,15097876,andyinsdca,andyinsdca,22355.0,632.0,1175.0,82.0,43.0,http://t.co/0aYYujo1G2,en,Pacific Time (US & Canada),San Diego,False,False,False,http://pbs.twimg.com/profile_images/815360708493721600/EmD1yzb4_normal.jpg,True,https://pbs.twimg.com/profile_background_images/674285880/4995086df0415422654487d52c615fa0.jpeg,333333,https://pbs.twimg.com/profile_images/815360708493721600/EmD1yzb4_normal.jpg,FFFFFF,False,DDEEF6,http://pbs.twimg.com/profile_background_images/674285880/4995086df0415422654487d52c615fa0.jpeg,C0DEED,0084B4,-25200.0,False,False,False,False,False,"Just another IT dude. Red Wings, Lions, Adelaide Crows FC, and Arsenal FC fan.",False,False,6/12/08 15:53,genuine
11862,69575984,Francesco Ronzano,francescospiu,301.0,152.0,393.0,125.0,22.0,,en,Greenland,Barcelona,True,False,True,http://pbs.twimg.com/profile_images/1130164922/image_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1130164922/image_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-7200.0,False,False,False,False,False,"Researcher @DTIC_UPF, Barcelona - Machine Learning and Natural Language Processing for scientific text mining and social media analysis",False,False,8/28/09 12:33,genuine
11809,181191283,Kamina Lamperouge,zacaj_,156511.0,464.0,327.0,590.0,41.0,https://t.co/Kp2w07AFI2,en,Eastern Time (US & Canada),"Not New York City, New York",False,False,False,http://pbs.twimg.com/profile_images/505465460393910272/u8gbx3kq_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/505465460393910272/u8gbx3kq_normal.png,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0,0084B4,-14400.0,False,False,False,False,False,"I make pinball machines, but don't tweet about it much.  
Idk what I tweet about.
He/etc",False,False,8/21/10 14:54,genuine
10584,1657329912,Desiree Felonia âˆ_,dffelonia22,15007.0,272.0,422.0,7178.0,4.0,https://t.co/Npk6C5Fgty,en,Beijing,"Baguio City, Philippines",False,False,True,http://pbs.twimg.com/profile_images/803964559346106368/ccs53zRa_normal.jpg,True,https://pbs.twimg.com/profile_background_images/628403851985465344/6O2Aq2q1.png,333333,https://pbs.twimg.com/profile_images/803964559346106368/ccs53zRa_normal.jpg,0,True,DDEEF6,http://pbs.twimg.com/profile_background_images/628403851985465344/6O2Aq2q1.png,FFFFFF,0,28800.0,False,False,True,False,False,confused.,False,False,8/9/13 9:35,genuine
9429,263920631,Jay(ded),JayIsJayded,5394.0,5806.0,280.0,23.0,15.0,,en,Eastern Time (US & Canada),WorldWide,False,False,False,http://pbs.twimg.com/profile_images/1272936232/IMAG0176_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/1272936232/IMAG0176_normal.jpg,181A1E,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,-14400.0,False,False,False,False,False,Visual http://t.co/MZDPEhZeoy in Business.Foodie.Entrepreneur.Cannabis.SchizoAffective Survivor.Get2KnowMe BUT ask @Nicci_IsNeechee 1st â™€â™€ #SchizoApparel,False,False,3/11/11 0:29,genuine
11471,630850008,rosa,rosa_linarez,93461.0,1310.0,146.0,80074.0,0.0,https://t.co/WmgmvxW5m1,en,,,True,False,True,http://pbs.twimg.com/profile_images/797915392500961280/-8WsLEwJ_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/797915392500961280/-8WsLEwJ_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,sc| rosa_linarez,False,False,7/9/12 4:09,genuine
10891,23571734,James Dunne,jamesdunnenz,2988.0,362.0,537.0,999.0,5.0,,en,Pacific Time (US & Canada),,True,False,True,http://pbs.twimg.com/profile_images/970701385/me_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/970701385/me_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,"Just some bones and things with flesh in and around them.

Tweets reflect my own views, but sometimes not even them.",False,False,3/10/09 8:50,genuine
10272,67900288,A.Khattak,akbarkhattak,3612.0,178.0,502.0,364.0,6.0,,en,London,London. Newbury Park,False,False,True,http://pbs.twimg.com/profile_images/3169484787/acbf0b3dd21235548b0d0759ff2e0da1_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/3169484787/acbf0b3dd21235548b0d0759ff2e0da1_normal.jpeg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,3600.0,False,False,False,False,False,Normal person with sharp thinking. PaParaZzI #freelance Journalist #INSAFIAN #protecthumanrights #cricket,False,False,8/22/09 14:33,genuine
8867,430285181,Anna,A_Hamm5,39402.0,788.0,469.0,18704.0,2.0,,en,Eastern Time (US & Canada),10/6/13,False,False,False,http://pbs.twimg.com/profile_images/779202531352248320/gmgx9IDh_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/779202531352248320/gmgx9IDh_normal.jpg,829D5E,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,-14400.0,False,False,False,False,False,#BF5 A wild thing may say some wild things. -The Crucible,False,False,12/7/11 0:09,genuine
10792,23388629,HolidayHanson,holidayhanson,6044.0,300.0,639.0,2345.0,15.0,,en,Mountain Time (US & Canada),"Columbia Falls, MT",False,False,True,http://pbs.twimg.com/profile_images/759757514527285248/ZAMVJaR9_normal.jpg,True,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/759757514527285248/ZAMVJaR9_normal.jpg,C6E2EE,False,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,-21600.0,False,False,True,False,False,"Amateur hamboner, dad, dad rock, dad lyphe.",False,False,3/9/09 2:13,genuine
11183,1509307722,Mattie Olson,mattieolsonn,6275.0,1473.0,1243.0,30376.0,1.0,,en,,,True,False,True,http://pbs.twimg.com/profile_images/848130157269229568/esJOYKSA_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/848130157269229568/esJOYKSA_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,whole crew bad its a pretty gang thing//wazzzzuuuuuuu,False,False,6/12/13 5:24,genuine
8955,485384525,Ashton .,AshtonAlford23,3015.0,611.0,300.0,287.0,0.0,https://t.co/k4KXg2wnYM,en,Eastern Time (US & Canada),,False,False,True,http://pbs.twimg.com/profile_images/729162182508716032/onU2n0Kj_normal.jpg,True,https://pbs.twimg.com/profile_background_images/432054952/untitled.png,333333,https://pbs.twimg.com/profile_images/729162182508716032/onU2n0Kj_normal.jpg,C0DEED,True,DDEEF6,http://pbs.twimg.com/profile_background_images/432054952/untitled.png,C0DEED,0084B4,-14400.0,False,False,True,False,False,"Keep your mouth closed , and let your eyes listen . Blessed . Instagram - AshtonAlford . Snapchat - Ashton93.",False,False,2/7/12 4:27,genuine
9417,708035550,Jacob the Oracle,JacobTheOracle,44123.0,368.0,311.0,24154.0,16.0,https://t.co/rSHybJE15j,en,Eastern Time (US & Canada),"West Lafayette, IN",False,False,True,http://pbs.twimg.com/profile_images/789126206075527168/3OPWaVaK_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000180627548/e3X9-exJ.jpeg,333333,https://pbs.twimg.com/profile_images/789126206075527168/3OPWaVaK_normal.jpg,FFFFFF,False,C0DFEC,http://pbs.twimg.com/profile_background_images/378800000180627548/e3X9-exJ.jpeg,22330,F07C1D,-14400.0,False,False,False,False,False,this is my part nobody else speak. radically left of the center. @bloomingjudy is my space princess,False,False,7/21/12 0:11,genuine
11643,1350382945,taybae,taylornewman73,5559.0,540.0,583.0,3908.0,0.0,https://t.co/YyOcvWtCR7,en,,dyersburg,True,False,False,http://pbs.twimg.com/profile_images/852896603245617156/Aisqwkur_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/852896603245617156/Aisqwkur_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,@Blake_A_Maynard melts my heart everyday                   snapchat // taylorn_73,False,False,4/13/13 22:21,genuine
11281,2265352238,Nicole Daphnie,iamdaaaph,11926.0,220.0,156.0,4249.0,0.0,https://t.co/XIdWPbrxm1,en,Urumqi,Philippines,False,False,True,http://pbs.twimg.com/profile_images/811472362692481024/fnrGDVKb_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/811472362692481024/fnrGDVKb_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,9266CC,21600.0,False,False,True,False,False,"I am functioning within normal parameters |
snapchat:daaaph",False,False,12/28/13 4:33,genuine
9536,35942782,Ms. Stush,Khalea101,1883.0,129.0,234.0,163.0,1.0,,en,Atlantic Time (Canada),,False,False,True,http://pbs.twimg.com/profile_images/564959228096307200/j51SfYy__normal.jpeg,True,https://pbs.twimg.com/profile_background_images/378800000154327583/5nml7ycT.jpeg,333333,https://pbs.twimg.com/profile_images/564959228096307200/j51SfYy__normal.jpeg,0,True,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000154327583/5nml7ycT.jpeg,C0DEED,0084B4,-10800.0,False,False,False,False,False,,False,False,4/28/09 1:35,genuine
11144,2192700734,bookah,maaqhi_itc,2912.0,1013.0,528.0,34061.0,2.0,,en,,god bless Texas,True,False,True,http://pbs.twimg.com/profile_images/848949643627167744/9_i78vKR_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/848949643627167744/9_i78vKR_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Lacrosse Captain #21 | XOTWOD | BEYHIVE,False,False,11/13/13 18:06,genuine
11470,260589544,Ron Aldrich,ronisronnie,8187.0,76.0,103.0,18.0,6.0,https://t.co/HQFE2kCzrq,en,Urumqi,Philippines,False,False,True,http://pbs.twimg.com/profile_images/789407501636673537/DaJisVGn_normal.jpg,True,https://pbs.twimg.com/profile_background_images/587125312/2l5498to9n5jmfqo4ifx.jpeg,333333,https://pbs.twimg.com/profile_images/789407501636673537/DaJisVGn_normal.jpg,C0DEED,True,DDEEF6,http://pbs.twimg.com/profile_background_images/587125312/2l5498to9n5jmfqo4ifx.jpeg,C0DEED,0084B4,21600.0,False,False,True,False,False,Master & Soldier of myself / Soldier of God / ig: @ronisronnie,False,False,3/4/11 5:03,genuine
9605,1478592602,_Ÿ‘„,LotusTwin1,31556.0,1287.0,987.0,15330.0,5.0,,en,,,False,False,True,http://pbs.twimg.com/profile_images/851952873793564673/5v3GN4K4_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/851952873793564673/5v3GN4K4_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,F5AEF5,,False,False,False,False,False,_ŸŒ¿_ŸŒ¸Lover all things beautiful and zen_Ÿçµ_Ÿçƒ,False,False,6/3/13 1:19,genuine
9579,2238512887,BasketPaul,PrinceOfAllPaul,35845.0,243.0,124.0,9859.0,4.0,https://t.co/FWpeizEqBY,en,Pacific Time (US & Canada),"Frozen City, Canada",True,False,False,http://pbs.twimg.com/profile_images/838259912257982465/2vRBw9yG_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/838259912257982465/2vRBw9yG_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,"A 21 â™‚ addicted to comedy, anime, Smash Bros, Fire Emblem, shitposting, weeb stuff and @WriterOfRealta. The Canadian with 99% manhood.",False,False,12/10/13 3:13,genuine
12032,438484498,Giovanni Arpaia,Gio_Mosel,3067.0,344.0,363.0,264.0,11.0,,en,,,True,False,True,http://pbs.twimg.com/profile_images/2822355245/7c3756b64ed81c2dc440b4cec6a1c039_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/2822355245/7c3756b64ed81c2dc440b4cec6a1c039_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Works in wine. Wine anorak, creative, cinephile & journalist in previous life. Views are my own, even if you think they were yours first. Choosy. SSCNapoli fan.",False,False,12/16/11 16:58,genuine
10624,41216470,Mauricio,eigenfilter,35742.0,516.0,448.0,754.0,14.0,,en,Central Time (US & Canada),Mexico,False,False,True,http://pbs.twimg.com/profile_images/563982937117298688/Rr-yaaIl_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/194789237/AuroraAlaska.jpg,663B12,https://pbs.twimg.com/profile_images/563982937117298688/Rr-yaaIl_normal.jpeg,C6E2EE,False,DAECF4,http://pbs.twimg.com/profile_background_images/194789237/AuroraAlaska.jpg,6632B3,1F98C7,-18000.0,False,False,False,False,False,Engineering geek and The Big Bang Theory original cast member,False,False,5/19/09 21:31,genuine
10808,21634018,Sanjiv Batra,iSanjivBatra,315.0,25.0,177.0,135.0,9.0,,en,London,London / Hong Kong / Taipei,True,False,False,http://pbs.twimg.com/profile_images/648950012781707264/WzJ-5asA_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/648950012781707264/WzJ-5asA_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,3600.0,False,False,False,False,False,"Mobile technology researcher
Cat-whisperer
Worldwide | Always on",False,False,2/23/09 5:33,genuine
10892,215876019,James Hill,jameshilltaiwan,23828.0,2816.0,473.0,2.0,138.0,https://t.co/XuSajrrALA,en,Taipei,"Taipei, Taiwan",False,False,True,http://pbs.twimg.com/profile_images/743104861273620481/YkZ75ZDK_normal.jpg,True,https://pbs.twimg.com/profile_background_images/880490924/d794cf021eb177028d150c1cf305183e.jpeg,0F51FA,https://pbs.twimg.com/profile_images/743104861273620481/YkZ75ZDK_normal.jpg,FFFFFF,True,E1F1F2,http://pbs.twimg.com/profile_background_images/880490924/d794cf021eb177028d150c1cf305183e.jpeg,E1F1F2,0F51FA,28800.0,False,False,False,False,False,I'm in it for the journey. I also handle Communications for @WinklerPartners.,False,False,11/15/10 4:35,genuine
9939,364271755,Ana,SelMissPickles,43838.0,3028.0,2859.0,5706.0,17.0,https://t.co/yZuq2BVNBA,en,Pacific Time (US & Canada),With My Little Angel,False,False,True,http://pbs.twimg.com/profile_images/843095814595629058/0UrrRLC0_normal.jpg,True,https://pbs.twimg.com/profile_background_images/447522883309281280/X11q2Uoz.png,F013DE,https://pbs.twimg.com/profile_images/843095814595629058/0UrrRLC0_normal.jpg,FFFFFF,False,CE9BDE,http://pbs.twimg.com/profile_background_images/447522883309281280/X11q2Uoz.png,FFFFFF,DD2E44,-25200.0,False,False,False,False,False,"I love Selena to the moon and back, to infinity and beyond.â™¡met Selena twice {2/21/2013} - {M&G 9/12/2013}â™¡",False,False,8/29/11 14:05,genuine
9270,29267129,Oooooooohweeeee â˜_,sadcummies,62803.0,287.0,150.0,103.0,3.0,,en,Central Time (US & Canada),Gregg's place ,False,False,True,http://pbs.twimg.com/profile_images/851859760135770112/2Xxr2nVO_normal.jpg,False,https://abs.twimg.com/images/themes/theme5/bg.gif,0,https://pbs.twimg.com/profile_images/851859760135770112/2Xxr2nVO_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme5/bg.gif,0,F5ABB5,-18000.0,False,False,True,False,False,"#blacklivesmatter / feminist / rheumy eyes / functioning alcoholic / omen / elated with my lack of interest / I'm a child with the mild, spicy recipe",False,False,4/6/09 18:58,genuine
9437,27244453,Jeffrey Lutz,JeffreyDLutz,14762.0,821.0,274.0,236.0,22.0,,en,Central Time (US & Canada),"Wichita, KS",False,False,False,http://pbs.twimg.com/profile_images/825550651954442240/Eju0Ofcv_normal.jpg,True,https://pbs.twimg.com/profile_background_images/25578388/indians_background.jpg,4432EB,https://pbs.twimg.com/profile_images/825550651954442240/Eju0Ofcv_normal.jpg,E02453,True,0,http://pbs.twimg.com/profile_background_images/25578388/indians_background.jpg,414245,BD0A3C,-18000.0,False,False,False,False,False,"We're scared, but we ain't shakin'; kinda bent, but we ain't breakin'.",False,False,3/28/09 15:14,genuine
11133,15927815,Chase Carter,loyalandtrue86,16456.0,1411.0,1461.0,2898.0,61.0,https://t.co/0FYqlZ6Dl7,en,Central Time (US & Canada),"Stillwater, OK",False,False,True,http://pbs.twimg.com/profile_images/509913456645267456/Qs6Ldczm_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/223050127/Orange_abstract_wallpaper.jpg,0,https://pbs.twimg.com/profile_images/509913456645267456/Qs6Ldczm_normal.jpeg,FFFFFF,False,CCCCCC,http://pbs.twimg.com/profile_background_images/223050127/Orange_abstract_wallpaper.jpg,FF6600,FF6600,-18000.0,False,False,False,False,False,"Two-time #okstate graduate and communications/marketing director for @OKStateAlumni. Love college sports, social media & orange! Views here are my own.",False,False,8/21/08 4:35,genuine
11381,26621229,Petreanna.,peh_tree_yanna,44791.0,1383.0,1439.0,106801.0,23.0,https://t.co/83JmZsIkmJ,en,Atlantic Time (Canada),your mum,False,False,True,http://pbs.twimg.com/profile_images/848338179203649536/zSOfI-bU_normal.jpg,True,https://pbs.twimg.com/profile_background_images/663811055651389440/aJKWgyy-.jpg,333333,https://pbs.twimg.com/profile_images/848338179203649536/zSOfI-bU_normal.jpg,FFFFFF,False,EFEFEF,http://pbs.twimg.com/profile_background_images/663811055651389440/aJKWgyy-.jpg,1A1B1F,981CEB,-10800.0,False,False,False,False,False,sports watcher. sports player. i like history #lfc #mcfc #azzurri #juve #barca,False,False,3/25/09 23:12,genuine
11334,125541841,Dave,okayterrific,10457.0,128.0,476.0,169.0,6.0,,en,Quito,New Fuckin' Jersey,False,False,True,http://pbs.twimg.com/profile_images/1102440422/6a00d834515c8c69e200e54f81b96c8834-800wi_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1102440422/6a00d834515c8c69e200e54f81b96c8834-800wi_normal.jpg,EEEEEE,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,9999,-18000.0,False,False,False,False,False,I'm a small town white boy just trying to make ends meet.,False,False,3/23/10 3:41,genuine
9541,221187678,HARIS KHAN,shotbykhan,47358.0,5698.0,1774.0,50068.0,18.0,https://t.co/gSWeznfn66,en,Pacific Time (US & Canada),portland ,False,False,True,http://pbs.twimg.com/profile_images/841182510755147777/lg-ZFbRm_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/841182510755147777/lg-ZFbRm_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,ABB8C2,-25200.0,False,False,False,False,False,music photographer + videographer.,False,False,11/30/10 0:02,genuine
10582,93629172,dev das,devdasindia,5028.0,53.0,36.0,141.0,3.0,,en,New Delhi,,False,False,False,http://pbs.twimg.com/profile_images/844139244868198400/Yy2MHDkE_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/844139244868198400/Yy2MHDkE_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,88253,19800.0,False,False,False,False,False,Tweets & RTs are not endorsements.,False,False,11/30/09 13:24,genuine
9488,216112755,Kitty âù„,fikawithkitty,31483.0,385.0,512.0,10781.0,34.0,,en,London,"Manchester, England",False,False,True,http://pbs.twimg.com/profile_images/852106585547702276/LawoOad8_normal.jpg,True,https://pbs.twimg.com/profile_background_images/442027200569544704/XdNszIP5.jpeg,333333,https://pbs.twimg.com/profile_images/852106585547702276/LawoOad8_normal.jpg,FFFFFF,True,F6F6F6,http://pbs.twimg.com/profile_background_images/442027200569544704/XdNszIP5.jpeg,AA92DE,9564AD,3600.0,False,False,False,False,False,20. Student Nurse at UoM. Feminist. Dogspotter. Blogger for @PlacementProj. Secretary for @sexpressionMCR. All views are my own!,False,False,11/15/10 20:47,genuine
