,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_image_url_https,profile_background_tile,profile_background_image_url,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following_x,ff_ratio,age,following_rate,tweet_rate,mobile_ratio,website_ratio,third_ratio,other_ratio,label
720,14905688,105873,1581,224,660,71,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,19,0,0,0.141682479,3278,0.06833435,6.041275797,0.493167702,0.019565217,0.269565217,0.217701863,genuine
721,2874745180,3232,343,205,527,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.597667638,916,0.223799127,None,No tweets,No tweets,No tweets,No tweets,genuine
722,227055399,27124,832,361,7566,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,15,0,0,0.433894231,2345,0.153944563,6.022727273,0,0,0,1,genuine
723,1605128107,5769,183,201,8537,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,7,0,0,1.098360656,1398,0.143776824,12.10227273,0.999061033,0.000938967,0,0,genuine
724,14558848,679,637,473,943,8,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,0,0.742543171,3307,0.143029936,1.563218391,0,0.269117647,0,0.730882353,genuine
725,26152572,8172,407,511,2853,43,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,14,0,0,1.255528256,2976,0.171706989,3.809123649,0.622124173,0.114402773,0.028679483,0.234793571,genuine
726,249496407,103019,604,862,2534,43,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,24,0,0,1.427152318,2289,0.376583661,20.78064516,0.978578081,0.000620925,0,0.020800993,genuine
727,1388623428,280,20,21,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,16,0,0,1.05,1479,0.014198783,1.690909091,0.132616487,0.627240143,0,0.240143369,genuine
728,59770627,83114,746,199,4138,52,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.266756032,2854,0.069726699,9.090909091,0,0.115,0,0.885,genuine
729,107991930,176,65,131,3,3,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,0,2.015384615,2670,0.04906367,1.353846154,0.130681818,0.522727273,0,0.346590909,genuine
730,2561813863,305,13,42,80,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,0,3.230769231,1071,0.039215686,8.243243243,0.721311475,0.006557377,0,0.272131148,genuine
731,1032838123,89,3,31,11,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,10.33333333,1605,0.019314642,3.384615385,0,0,0,1,genuine
732,328109427,26239,983,297,1640,6,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,13,0,0,0.302136317,2146,0.138397018,9.913043478,0,0.166666667,0,0.833333333,genuine
733,1705187497,3795,830,671,1719,37,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,23,0,0,0.808433735,1359,0.493745401,5.04524181,0.49257885,0.010204082,0.051638837,0.445578231,genuine
734,2482903400,6477,453,443,12275,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0.977924945,1106,0.400542495,6.829004329,0,0.036767036,0,0.963232964,genuine
735,364271755,43838,3028,2859,5706,17,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,0.944187583,2088,1.369252874,5.358714044,0,0.003472222,0,0.996527778,genuine
736,31107779,626,130,334,83,17,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,5,0,0,2.569230769,2955,0.113028765,1.616368286,0.737341772,0.094936709,0,0.167721519,genuine
737,392963387,54398,1587,1431,4111,7,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.901701323,2039,0.701814615,10.11111111,0,0,0,1,genuine
738,50357236,8007,539,210,1776,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,23,0,0,0.38961039,2884,0.072815534,4.899236641,0.004051106,0.288563415,0,0.707385478,genuine
739,1164265063,59,4973,34,1200,23,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0.006836919,1558,0.02182285,4,0.532608696,0.141304348,0,0.326086957,genuine
740,2359388502,14651,24,21,1125,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,8,0,0,0.875,1178,0.017826825,13.55932203,0,0.6790625,0,0.3209375,genuine
741,1373257760,4370,381,358,5058,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,0,0.939632546,1486,0.240915209,None,No tweets,No tweets,No tweets,No tweets,genuine
742,51005435,98,78,890,5,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,4,0,0,11.41025641,2882,0.308813324,1.606557377,0,0,0,1,genuine
743,88345204,13518,885,1088,1651,8,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,7,0,0,1.229378531,2747,0.396068438,7.185941043,0,0.002840013,0,0.997159987,genuine
744,118386377,841,311,280,265,13,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,10,0,0,0.900321543,2635,0.10626186,1.6121673,0.002358491,0.241745283,0,0.755896226,genuine
745,92855492,7586,240,1001,734,15,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,4.170833333,2729,0.366801026,3.874849579,0.409006211,0.275465839,0,0.31552795,genuine
746,20197815,191365,2387,1057,284,79,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.442815249,3023,0.349652663,9.747720365,0,0.000311818,0,0.999688182,genuine
747,464728189,4137,255,372,317,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,14,0,0,1.458823529,1949,0.190867111,3.936196319,0.511221945,0.138092269,0,0.350685786,genuine
748,208147488,85902,1326,256,725,9,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0.19306184,2395,0.106889353,5.4767642,0,0,0,1,genuine
749,1315840890,1864,327,137,1263,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.418960245,1509,0.090788602,2.673323823,0.135449735,0.001587302,0,0.862962963,genuine
750,269193431,11388,2742,82,7847,26,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,0,0.029905179,2250,0.036444444,5.372681282,0.017263026,0.013182674,0,0.9695543,genuine
751,1886647662,7178,508,798,14234,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,0,1.570866142,1335,0.597752809,19,0,0,0,1,genuine
752,326845068,28258,809,396,3813,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.489493201,2148,0.184357542,3.7,0,0,0,1,genuine
753,16408909,11929,317,862,760,5,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7,0,0,2.719242902,3159,0.272871162,3.543646409,0,0.03554724,0,0.96445276,genuine
754,718590512,7768,507,397,10533,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7,0,0,0.783037475,1756,0.226082005,7.574519231,0,0.011107585,0,0.988892415,genuine
755,110857330,1659,599,1168,1385,19,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,16,0,0,1.949916528,2660,0.439097744,1.800653595,0.347247429,0.350272232,0,0.302480339,genuine
756,103562230,18854,601,287,2060,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,16,0,0,0.477537438,2684,0.106929955,4.14084507,0,0.406617192,0,0.593382808,genuine
757,220602388,6110,314,851,6305,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,0,2.710191083,2362,0.360287892,2.972170686,0.933520599,0.048064919,0,0.018414482,genuine
758,121268938,105044,2263,1217,4778,21,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,18,0,0,0.537781706,2626,0.463442498,28.06140351,0,0,0,1,genuine
759,2912697002,2975,31,2,3,5,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,10,0,0,0.064516129,901,0.002219756,None,No tweets,No tweets,No tweets,No tweets,genuine
760,22020084,13288,832,942,899,20,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,1.132211538,3002,0.313790806,11.83150183,0.294736842,0.00371517,0.678328173,0.023219814,genuine
761,2184985344,1117,287,1019,1998,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,12,0,0,3.550522648,1285,0.792996109,2.879895561,0,0,0,1,genuine
762,1902706704,6877,613,756,7451,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.233278956,1330,0.568421053,4.9390625,0,0,0,1,genuine
763,2825955758,2473,2187,1174,4351,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0.536808413,968,1.212809917,None,No tweets,No tweets,No tweets,No tweets,genuine
764,380322177,31994,534,360,15142,8,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,11,0,0,0.674157303,2060,0.174757282,8.285714286,0.6340625,0.0403125,0,0.325625,genuine
765,18459813,74854,18664,495,2818,242,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,12,0,0,0.026521646,3061,0.161711859,51.90322581,0.972964574,0.000621504,0,0.026413922,genuine
766,985286364,23762,654,647,23657,4,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,6,0,0,0.989296636,1627,0.397664413,18.92857143,0,0.000628931,0,0.999371069,genuine
767,15530118,282,145,110,9,6,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,6,0,0,0.75862069,3221,0.034150885,1.330188679,0.265957447,0.617021277,0,0.117021277,genuine
768,1200888036,986,16,84,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,5.25,1547,0.054298643,2.084210526,0.004040404,0.016161616,0,0.97979798,genuine
769,107471115,13272,3458,655,2032,254,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,17,0,0,0.189415847,2672,0.245134731,7.906862745,0,0.904525728,0.022628642,0.072845629,genuine
770,250645562,3143,234,214,38,2,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0.914529915,2287,0.093572366,4.171390014,0.339579968,0.40355412,0,0.256865913,genuine
771,335821350,5326,522,919,14,5,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,26,0,0,1.760536398,2133,0.43084857,2.872340426,0.004938272,0.035493827,0,0.959567901,genuine
772,578727389,16437,600,318,12277,4,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.53,1830,0.173770492,2.134615385,0,0.063063063,0,0.936936937,genuine
773,365622635,1555,194,213,79,7,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.097938144,2086,0.1021093,4.130319149,0,0.013522215,0,0.986477785,genuine
774,2536750700,201,101,290,1253,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,4,0,0,2.871287129,1082,0.268022181,3.958333333,0.036842105,0,0,0.963157895,genuine
775,2293511256,106,17,114,35,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,6.705882353,1218,0.093596059,2.234042553,0.8,0,0,0.2,genuine
776,13971722,28761,1711,1620,1572,85,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,23,0,0,0.946814728,3369,0.480854853,8.050505051,0.609473024,0.225846926,0.088143036,0.076537014,genuine
777,300469776,2472,298,787,765,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,0,0,2.640939597,2192,0.359032847,3.125994695,0,0.004242681,0,0.995757319,genuine
778,485873421,1667,93,157,646,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1.688172043,1926,0.081516096,2.077707006,0,0.22624157,0,0.77375843,genuine
779,44451302,3310,423,410,1132,5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,14,0,0,0.969267139,2905,0.141135972,3.221105528,0,0.063338534,0,0.936661466,genuine
780,952059704,6673,620,579,6994,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,20,0,0,0.933870968,1643,0.352404139,5.05229794,0,0.000313676,0,0.999686324,genuine
781,1319382349,67808,3455,71,6506,9,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,11,0,0,0.020549928,1507,0.04711347,9.128939828,0,0.477715003,0,0.522284997,genuine
782,51625730,15801,701,1047,483,16,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,24,0,0,1.493580599,2880,0.363541667,7.385321101,0.162732919,0.055279503,0,0.781987578,genuine
783,91866745,31368,914,434,714,12,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0.474835886,2733,0.158799854,6.062030075,0.035658915,0.43875969,0,0.525581395,genuine
784,2445845880,50213,2725,436,13448,20,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.16,1128,0.386524823,None,No tweets,No tweets,No tweets,No tweets,genuine
785,16649518,222,146,237,7,3,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,1.623287671,3143,0.075405663,1.541666667,0.126126126,0.045045045,0,0.828828829,genuine
786,839690880,3542,5204,367,1517,28,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,25,0,0,0.070522675,1698,0.216136631,4.17232376,0.008135169,0.273779725,0.245619524,0.472465582,genuine
787,117463248,2474,317,922,104,30,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,2.90851735,2638,0.349507202,2.205540661,0.031199352,0.363047002,0,0.605753647,genuine
788,2842348640,17143,2034,1634,7112,12,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,33,0,0,0.803343166,954,1.71278826,None,No tweets,No tweets,No tweets,No tweets,genuine
789,486111271,16652,1723,1484,3794,6,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.86128845,1926,0.770508827,11.49275362,0,0.000945776,0,0.999054224,genuine
790,20412275,1593,533,1606,1600,20,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,11,0,0,3.013133208,3019,0.531964227,1.977941176,0.210037175,0.200743494,0,0.589219331,genuine
791,60811341,1333,153,189,1726,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.235294118,2850,0.066315789,1.418439716,0,0.055,0,0.945,genuine
792,2735506782,453,62,163,620,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,2.629032258,1006,0.162027833,None,No tweets,No tweets,No tweets,No tweets,genuine
793,1262434507,148,49,151,145,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.081632653,1527,0.098886706,1.213114754,0,0,0,1,genuine
794,81915249,9527,602,2034,366,30,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7,0,0,3.378737542,2774,0.733237203,4.107554417,0.492206983,0.067955112,0,0.439837905,genuine
795,77528520,88581,59434,23976,613,2090,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,16,0,0,0.403405458,2790,8.593548387,21.93918919,0.086233446,0.162303665,0.591623037,0.159839852,genuine
796,14721932,1358,500,445,1179,15,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.89,3294,0.135094111,1.670792079,0.002222222,0.195555556,0.003703704,0.798518519,genuine
797,2511944460,2788,718,38,67,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.052924791,1092,0.034798535,1.821192053,0.861818182,0.112727273,0,0.025454545,genuine
798,267314839,14674,429,832,101,9,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,15,0,0,1.939393939,2254,0.369121562,6.418326693,0.101489758,0,0,0.898510242,genuine
799,1010894497,1386,362,338,246,19,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,28,0,0,0.933701657,1615,0.209287926,3.347826087,0,0.060606061,0,0.939393939,genuine
800,2542039813,35726,1328,322,34067,15,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5,0,0,0.24246988,1080,0.298148148,10.33009709,0.140037594,0.00093985,0.015977444,0.843045113,genuine
801,887026338,25817,2481,1843,29774,106,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,15,0,0,0.742845627,1673,1.101613867,5.695035461,0.604919054,0.379202989,0,0.015877958,genuine
802,19335843,8079,349,346,3348,51,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,0,0.991404011,3037,0.113928219,7.283146067,0,0.01141623,0,0.98858377,genuine
803,2260257427,29927,1456,1309,19809,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,0,0.899038462,1240,1.055645161,11.66544118,0.783170501,0.005042546,0,0.211786952,genuine
804,316120129,32529,1049,692,8184,3,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.659675882,2166,0.319482918,7.652811736,0,0,0.000638978,0.999361022,genuine
805,51746937,2010,380,668,515,12,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,21,0,0,1.757894737,2880,0.231944444,2.379186603,0.009552539,0.872800402,0,0.117647059,genuine
806,520328342,23684,2323,1604,8642,5,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0.69048644,1894,0.8468849,10.0543131,0.850651414,0.036224976,0,0.11312361,genuine
807,289311242,42594,2997,2426,17390,276,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,0.809476143,2211,1.097241067,14.15044248,0,0.022514071,0,0.977485929,genuine
808,74861616,819,221,773,46,3,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,4,0,0,3.497737557,2800,0.276071429,1.74893617,0.085158151,0.277372263,0.0243309,0.613138686,genuine
809,804830348,2310,124,79,161,6,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14,0,0,0.637096774,1715,0.04606414,3.383941606,0.000431406,0.018119068,0,0.981449525,genuine
810,2230646856,5674,759,1039,3103,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.368906456,1259,0.825258141,11.68911917,0,0.002216312,0,0.997783688,genuine
811,2943587680,943,421,969,1063,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,2.301662708,872,1.111238532,None,No tweets,No tweets,No tweets,No tweets,genuine
812,54823083,3447,408,429,968,22,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,1.051470588,2870,0.149477352,2.685737977,0,0.308428527,0,0.691571473,genuine
813,1487214566,20134,1264,253,4007,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,11,0,0,0.200158228,1441,0.175572519,11.5070922,0,0.314946071,0,0.685053929,genuine
814,1527066073,24202,547,896,7308,9,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,11,0,0,1.638025594,1429,0.627011896,42.09210526,0.988121288,0.011878712,0,0,genuine
815,158169328,18032,1321,2161,14112,28,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,8,0,0,1.635881908,2522,0.856859635,4.01875,0,0,0,1,genuine
816,1944581808,94824,6874,496,16641,44,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,6,0,0,0.07215595,1318,0.376327769,21.7260274,0,0.030895334,0.604035309,0.365069357,genuine
817,231721237,20527,205,369,6588,4,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,0,0,1.8,2331,0.158301158,42.17105263,0,0.050858034,0,0.949141966,genuine
818,2528822924,4584,381,204,2585,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.535433071,1085,0.188018433,8.626404494,0.014653207,0.004558776,0,0.980788017,genuine
819,517686267,4672,160,68,527,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0.425,1897,0.035846073,3.672941176,0,0,0,1,genuine
820,2823645935,2149,893,1275,759,24,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,1.427771557,949,1.343519494,None,No tweets,No tweets,No tweets,No tweets,genuine
821,1223669587,9925,446,363,3807,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,20,0,0,0.813901345,1540,0.235714286,5.750503018,0,0,0,1,genuine
822,574959037,39400,1718,341,12750,13,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.198486612,1834,0.185932388,14.0745614,0.403864132,0,0,0.596135868,genuine
823,491706663,4420,399,520,3854,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,0,1.303258145,1920,0.270833333,3.939470366,0.033290653,0.000320102,0,0.966389245,genuine
824,241348252,8697,676,626,12559,3,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0.926035503,2307,0.271348071,5.440273038,0.764429109,0.027603513,0,0.207967378,genuine
825,634132438,29680,1041,519,850,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,0,0.498559078,1770,0.293220339,7.685714286,0,0.002478315,0,0.997521685,genuine
826,2645505073,34357,1411,530,5223,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,20,0,0,0.375620128,1038,0.510597303,16.65079365,0.258341277,0.711789005,0,0.029869717,genuine
827,108135829,40966,1148,611,304,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0.532229965,2670,0.228838951,4.895223421,0,0,0,1,genuine
828,2697793964,1689,137,122,442,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,17,0,0,0.890510949,1020,0.119607843,3.158273381,0.36332574,0.007972665,0,0.628701595,genuine
829,1965238770,26753,515,421,12402,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.817475728,1309,0.321619557,6.506097561,0,0,0,1,genuine
830,713804306,23729,565,335,27530,6,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7,0,0,0.592920354,1758,0.190557452,4.595900439,0,0.090764331,0,0.909235669,genuine
831,141883652,72608,1880,798,161,9,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0.424468085,2565,0.311111111,13.63983051,0,0.001242236,0,0.998757764,genuine
832,426334161,25554,1078,449,11727,3,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,11,0,0,0.416512059,1993,0.22528851,10.21753247,0,0.003495392,0,0.996504608,genuine
833,170166775,13105,9396,878,5018,36,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,13,0,0,0.093444019,2489,0.352752109,11.98513011,0.239454094,0.750310174,0.000620347,0.009615385,genuine
834,1888522045,34951,1896,369,92,21,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.194620253,1334,0.276611694,25.87096774,0.218165081,0.018103713,0,0.763731206,genuine
835,612832024,66762,1020,853,65013,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,8,0,0,0.83627451,1793,0.475738985,16.01507538,0,0,0,1,genuine
836,220450406,40522,830,848,27002,231,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,23,0,0,1.021686747,2363,0.358865848,27.05,0.000615953,0.340622113,0,0.658761934,genuine
837,323327904,24283,891,115,4167,30,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,11,0,0,0.129068462,2154,0.053389044,22.66666667,0.731248005,0,0,0.268751995,genuine
838,3069153899,238,84,123,76,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1.464285714,805,0.152795031,None,No tweets,No tweets,No tweets,No tweets,genuine
839,384195951,7334,771,859,552,25,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,10,0,0,1.114137484,2053,0.41841208,8.455729167,0.083743842,0.761391626,0.073583744,0.081280788,genuine
840,933709428,11813,427,269,2230,3,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,13,0,0,0.629976581,1651,0.162931557,6.721991701,0.686419753,0.25462963,0,0.058950617,genuine
841,338765440,18830,500,421,460,2,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,15,0,0,0.842,2128,0.197838346,14.41628959,0.350172576,0.012864763,0,0.636962661,genuine
842,259139318,54531,240,358,1307,12,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,23,0,0,1.491666667,2269,0.157778757,18.42045455,0,0.163787785,0,0.836212215,genuine
843,535206680,8085,637,493,7736,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.773940345,1880,0.262234043,4.829787234,0.952171177,0.03901825,0,0.008810573,genuine
844,23567222,4055,660,448,95,25,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,0.678787879,2990,0.149832776,4.643478261,0.329903336,0.077330839,0,0.592765825,genuine
845,403782011,8776,1043,602,4053,5,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,12,0,0,0.577181208,2022,0.297725025,8.338541667,0,0,0,1,genuine
846,19171028,109822,2629,1366,15142,80,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,8,0,0,0.519589197,3040,0.449342105,14.87962963,0,0.000311139,0,0.999688861,genuine
847,747385746,14924,499,456,39751,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0.913827655,1742,0.261768083,8.271052632,0,0,0,1,genuine
848,587271182,579,54,61,40,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,24,0,0,1.12962963,1821,0.033498078,3.241573034,0,0.535528596,0,0.464471404,genuine
849,67529607,38926,630,227,161,13,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,29,0,0,0.36031746,2826,0.080325548,2.631578947,0,0.005,0,0.995,genuine
850,61794519,161,28,42,6,2,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,1.5,2847,0.014752371,1.649484536,0.68125,0.04375,0,0.275,genuine
851,394475545,65247,1532,162,108756,55,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,26,0,0,0.105744125,2036,0.07956778,28.83928571,0,0.000309598,0,0.999690402,genuine
852,599844379,83485,8962,55,46956,52,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0.006137023,1807,0.030437189,29.5959596,0.720819113,0.27883959,0,0.000341297,genuine
853,344384823,20069,518,351,6167,2,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.677606178,2119,0.165644172,4.030379747,0,0.00031407,0,0.99968593,genuine
854,299990409,18629,116,94,438,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.810344828,2192,0.042883212,5.395147314,0.198522326,0.004818503,0,0.796659171,genuine
855,86626503,1877,561,1600,278,53,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,2.852049911,2754,0.58097313,2.544235925,0.062105263,0.268421053,0,0.669473684,genuine
856,376588311,2199,441,637,1333,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,21,0,0,1.444444444,2066,0.308325266,2.894375857,0.164454976,0.022748815,0,0.812796209,genuine
857,82324675,3464,517,539,221,4,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,0,0,1.042553191,2772,0.194444444,3.225,0,0.209922481,0.013953488,0.776124031,genuine
858,438955880,1162,96,223,796,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,7,0,0,2.322916667,1978,0.112740142,2.71942446,0.494708995,0.000881834,0,0.504409171,genuine
859,1377385290,236,141,121,16926,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,7,0,0,0.858156028,1484,0.081536388,1.447674419,0,0.076305221,0,0.923694779,genuine
860,68915174,32767,1335,1231,1201,129,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,24,0,0,0.922097378,2821,0.436370082,7.407407407,0,0,0,1,genuine
861,2294724187,4691,759,1779,16342,3,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.343873518,1217,1.46179129,10.27741935,0.761456372,0.043314501,0,0.195229127,genuine
862,284320970,17664,5012,1360,12659,297,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,21,0,0,0.271348763,2220,0.612612613,7.85472155,0.27188656,0.568125771,0.000616523,0.159371147,genuine
