,id,friends_count,favourites_count,listed_count,url,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_image_url_https,profile_background_tile,profile_background_image_url,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,followers_count,following,statuses_count,ff_ratio,age,following_rate,tweet_rate,mobile_ratio,website_ratio,third_ratio,other_ratio,bidirectional_links,eigenvector,pagerank,reputation,url_ratio,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1,similarity_ratio_2,Unnamed: 0,tweet_time_sum,tweet_time_mean,tweet_time_max,tweet_time_min,no_tweet,label,label_model
706,405390450,1193.0,46.0,3.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,655.0,1193.0,784.0,1.8213740458,2020.0,0.590594059406,1.96984924623,0.585459183673,0.0140306122449,0.0,0.400510204082,0.530492898914,0.0,1.64717490881e-05,0.354368932039,0.095,0.005,0.05,0.0,0.0,0.0362946809519,0.0526672299314,1914,62315333.0,313142.376884,3595851.0,20.0,0,genuine,Genuine
707,15318630,1382.0,1141.0,120.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,12,0,1614.0,1382.0,54625.0,0.856257744734,3239.0,0.42667489966,8.07788944724,0.0,0.095800933126,0.000933125972006,0.903265940902,0.302023121387,0.0,4.06722212713e-05,0.539893617021,0.04,0.005,0.05,0.7,0.055,0.121204826528,0.00693404334595,495,13129215.0,65975.9547739,1055207.0,10.0,0,genuine,Genuine
708,2275755968,418.0,1358.0,1.0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,383.0,418.0,310.0,1.09138381201,1229.0,0.340113913751,1.53731343284,0.0,0.0,0.0,1.0,0.695035460993,0.0,9.81474226205e-06,0.480343980344,0.085,0.01,0.1,0.7,0.06,0.167940230252,0.0290785063702,2875,62590465.0,314524.949749,2549726.0,3.0,0,genuine,Genuine
709,241240275,174.0,305.0,198.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,14,0,11461.0,174.0,40029.0,0.0151819212983,2308.0,0.0753899480069,30.7714285714,0.025069637883,0.0,0.0,0.974930362117,0.0833333333333,0.0,0.00012516115001,0.965250965251,0.1,0.005,0.0,0.0,0.0,0.132086583723,0.00955002232767,1539,606322.0,3046.84422111,32754.0,1.0,0,genuine,Genuine
710,1425572605,584.0,7695.0,2.0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5,0,613.0,584.0,15734.0,0.952691680261,1465.0,0.398634812287,14.8779342723,0.0,0.000315556958031,0.0,0.999684443042,0.495606326889,0.0,1.54957217715e-05,0.520640269587,0.07,0.005,0.0,0.8,0.065,0.198089471065,0.0144707587706,2615,1212183.0,6091.3718593,48829.0,3.0,0,genuine,Genuine
711,6296742,1550.0,7500.0,173.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,16,0,2585.0,1550.0,28164.0,0.599613152805,3646.0,0.425123422929,5.97769516729,0.537935323383,0.1532960199,0.0,0.308768656716,0.483850129199,0.0,6.48476671132e-05,0.625906234896,0.03,0.005,0.05,0.75,0.07,0.113368303148,0.00747602322473,431,6774699.0,34043.7135678,654560.0,2.0,0,genuine,Genuine
712,56215804,1182.0,227.0,13.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,452.0,1182.0,1826.0,2.61504424779,2866.0,0.412421493371,2.50344827586,0.0,0.0198347107438,0.0,0.980165289256,0.272573839662,0.0,1.13914017735e-05,0.276998169616,0.035,0.005,0.1,0.85,0.08,0.140078129473,0.0115275887713,955,31702779.0,159310.447236,1372406.0,2.0,0,genuine,Genuine
713,120705454,434.0,2115.0,1.0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,12,0,77.0,434.0,2028.0,5.63636363636,2628.0,0.165144596651,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
714,1064807875,456.0,1029.0,22.0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,23,0,545.0,456.0,3299.0,0.836697247706,1592.0,0.286432160804,14.6428571429,0.926829268293,0.0360975609756,0.0,0.0370731707317,0.905494505495,0.0,1.37939305528e-05,0.547263681592,0.065,0.005,0.3,0.55,0.035,0.140539004547,0.0174012335482,2451,32271414.0,162167.909548,4668496.0,0.0,0,genuine,Genuine
715,442079113,269.0,14927.0,1.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,19,0,317.0,269.0,10910.0,0.84858044164,1975.0,0.136202531646,14.8957345972,0.998727330576,0.000636334712059,0.0,0.000636334712059,0.558823529412,7.14591923758e-05,3.68097902516e-08,0.531841652324,0.06,0.01,0.0,0.8,0.075,0.191594029449,0.00864222316949,1979,1644385.0,8263.24120603,128085.0,1.0,0,genuine,Genuine
716,51037293,525.0,3506.0,6.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,22,0,290.0,525.0,19544.0,1.81034482759,2882.0,0.182165163081,10.9554794521,0.0,0.187871209753,0.0,0.812128790247,0.201520912548,0.0,7.48729250709e-06,0.361650485437,0.06,0.005,0.3,0.6,0.07,0.120242678709,0.0442089884153,911,4148352.0,20845.9899497,251038.0,0.0,0,genuine,Genuine
717,2719281767,143.0,12374.0,24.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,10,0,1807.0,143.0,23342.0,0.0791366906475,1031.0,0.13870029098,29.6605504587,0.0,0.000927930714507,0.0,0.999072069285,0.673333333333,0.0,4.43010407817e-05,0.921834288692,0.055,0.005,0.0,0.2,0.02,0.120075109591,0.011116452737,3117,555640.0,2792.16080402,57847.0,3.0,0,genuine,Genuine
718,1165440415,227.0,4878.0,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,313.0,227.0,14933.0,0.725239616613,1557.0,0.145793192036,28.1681415929,0.0,0.00219918316054,0.0,0.997800816839,0.729281767956,0.0,8.21305640918e-06,0.643700787402,0.085,0.005,0.05,1.0,0.105,0.223116433594,0.01224057931,2488,730690.0,3671.80904523,97283.0,3.0,0,genuine,Genuine
719,328706026,844.0,2623.0,23.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,15,0,1037.0,844.0,14470.0,0.813886210222,2145.0,0.393473193473,4.85213414634,0.846685516808,0.145146088596,0.0,0.00816839459629,0.94,0.0,2.59817588395e-05,0.54954954955,0.06,0.005,0.2,1.0,0.1,0.186276578623,0.0404889324171,1736,1128666.0,5671.68844221,80681.0,1.0,0,genuine,Genuine
720,216940212,245.0,1319.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,211.0,245.0,3727.0,1.16113744076,2372.0,0.10328836425,7.87566137566,0.881760161236,0.0174672489083,0.0,0.100772589856,0.506024096386,0.0,5.28497445939e-06,0.457516339869,0.025,0.005,0.0,1.0,0.085,0.173302001178,0.0144884468913,1489,71882792.0,361220.060302,31781931.0,4.0,0,genuine,Genuine
721,383684750,46.0,1169.0,2.0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,81.0,46.0,1485.0,0.567901234568,2054.0,0.0223953261928,2.47826086957,0.690958164642,0.197705802969,0.0,0.111336032389,0.05,0.0,2.05657641219e-06,0.669421487603,0.025,0.005,0.25,0.7,0.065,0.129305171132,0.00926284642424,1865,26792881.0,134637.592965,1424365.0,4.0,0,genuine,Genuine
722,637078645,275.0,574.0,3.0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,5,0,212.0,275.0,3623.0,1.29716981132,1766.0,0.155719139298,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,157,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
723,38199599,174.0,249.0,136.0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,15,0,270.0,174.0,1319.0,0.644444444444,2933.0,0.0593249232867,2.56310679612,0.139393939394,0.402272727273,0.0,0.458333333333,0.396551724138,0.0,6.63639689775e-06,0.602739726027,0.015,0.005,0.1,0.95,0.045,0.148253940267,0.00924408419874,789,30397928.0,152753.407035,2626464.0,8.0,0,genuine,Genuine
724,376585827,459.0,975.0,7.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,24,0,218.0,459.0,4719.0,2.10550458716,2066.0,0.222168441433,3.90787878788,0.00713399503722,0.064205955335,0.0,0.928660049628,0.114406779661,0.0,5.58529055681e-06,0.319884726225,0.055,0.005,0.1,0.5,0.035,0.0777610095204,0.00640463836537,1837,3862973.0,19411.9246231,208598.0,10.0,0,genuine,Genuine
725,1424238228,515.0,61708.0,120.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14,0,2442.0,515.0,488003.0,0.210892710893,1466.0,0.351296043656,290.636363636,0.999687304565,0.0,0.0,0.000312695434647,0.920792079208,0.0,6.09435578468e-05,0.828172847907,0.02,0.01,0.0,0.95,0.07,0.121172335667,0.00610935347008,2613,31606.0,158.824120603,4648.0,1.0,0,genuine,Genuine
726,1630615782,96.0,2964.0,1.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,64.0,96.0,10274.0,1.5,1388.0,0.0691642651297,21.28,0.851503759398,0.133458646617,0.0,0.015037593985,0.229166666667,0.0,1.60610226607e-06,0.396226415094,0.025,0.005,0.0,0.1,0.005,0.0839563672019,0.00974464584046,2691,2632275.0,13227.5125628,1052019.0,2.0,0,genuine,Genuine
727,63830658,266.0,4937.0,2.0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,19,0,143.0,266.0,4235.0,1.86013986014,2840.0,0.093661971831,3.07471264368,0.728037383178,0.248909657321,0.0,0.0230529595016,0.269662921348,0.0,3.58318324071e-06,0.347188264059,0.05,0.01,0.15,0.6,0.055,0.108118348576,0.00671975710406,1002,7344178.0,36905.4170854,278062.0,7.0,0,genuine,Genuine
728,3054142278,1984.0,181.0,1.0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,10,0,709.0,1984.0,2422.0,2.79830747532,807.0,2.458488228,12.041025641,0.0,0.00383304940375,0.0,0.996166950596,0.282762096774,0.0,1.76479871363e-05,0.261904761905,0.07,0.01,0.8,0.8,0.08,0.125480273859,0.0128493903624,3199,40901323.0,205534.286432,7945742.0,0.0,0,genuine,Genuine
729,208200663,957.0,1446.0,40.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7,0,5893.0,957.0,94059.0,0.162396063126,2395.0,0.399582463466,18.0113636364,0.0,0.0,0.0,1.0,0.720374220374,0.0,0.00012516115001,0.838644750084,0.04,0.01,0.05,0.55,0.055,0.178391959799,0.0196197984641,1462,1126030.0,5658.44221106,155180.0,3.0,0,genuine,Genuine
730,52993590,1358.0,6946.0,4.0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,23,0,886.0,1358.0,12752.0,1.53273137698,2876.0,0.472183588317,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.94427546484e-08,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
731,513517863,79.0,14521.0,13.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,10,0,804.0,79.0,119605.0,0.0982587064677,1901.0,0.0415570752236,71.9772727273,0.803345959596,0.196338383838,0.0,0.000315656565657,0.602564102564,0.0,2.02257003057e-05,0.91186440678,0.08,0.01,0.5,0.75,0.08,0.130151991485,0.00466270872498,2086,266007.0,1336.71859296,31021.0,1.0,0,genuine,Genuine
732,1552229736,293.0,51626.0,1.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,744.0,293.0,3571.0,0.393817204301,1419.0,0.206483439042,3.59281437126,0.0,0.00916666666667,0.0,0.990833333333,0.958620689655,0.0,1.86490407943e-05,0.719535783366,0.03,0.005,0.0,1.0,0.095,0.196027018712,0.0135559173746,2659,10359338.0,52056.9748744,411436.0,2.0,0,genuine,Genuine
733,881373834,435.0,11494.0,5.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,587.0,435.0,6628.0,0.741056218058,1675.0,0.259701492537,4.03989361702,0.0,0.00987491770902,0.0,0.990125082291,0.865909090909,0.000112399354674,5.37176770535e-08,0.571567672833,0.095,0.005,0.15,0.7,0.075,0.165012909853,0.00566924966461,2365,10954839.0,55049.4422111,1170030.0,1.0,0,genuine,Genuine
734,1902706704,756.0,7451.0,2.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,613.0,756.0,6877.0,1.23327895595,1330.0,0.568421052632,4.9390625,0.0,0.0,0.0,1.0,0.561170212766,0.0,1.53455637228e-05,0.448680351906,0.06,0.005,0.0,1.0,0.1,0.190568394616,0.0127682961044,2751,14359283.0,72157.201005,525552.0,10.0,0,genuine,Genuine
735,396523032,3412.0,17795.0,84.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,17,0,1661.0,3412.0,65702.0,2.05418422637,2033.0,1.67830791933,30.5943396226,0.0148011100833,0.0,0.0,0.985198889917,0.378710045662,0.00124061097875,5.07201501502e-08,0.327318103283,0.0,0.0,0.05,0.9,0.04,0.132540431415,0.0251563389902,1892,529774.0,2662.18090452,128474.0,8.0,0,genuine,Genuine
736,409477898,216.0,615.0,16.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,13,0,299.0,216.0,3185.0,0.722408026756,2015.0,0.107196029777,2.48025276461,0.0,0.0356687898089,0.00573248407643,0.958598726115,0.360730593607,0.0,7.61242421435e-06,0.580459770115,0.04,0.005,0.25,0.65,0.07,0.0936973094294,0.00629726681598,1924,10378558.0,52153.5577889,432036.0,29.0,0,genuine,Genuine
737,156507082,775.0,10345.0,6.0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7,0,1332.0,775.0,88615.0,0.581831831832,2526.0,0.306809184481,12.8795180723,0.0,0.00342999688182,0.0,0.996570003118,0.646830530401,0.000253084639664,5.46140922841e-08,0.630850047755,0.03,0.005,0.35,0.45,0.05,0.144631274687,0.00686357357119,1346,3076507.0,15459.8341709,224731.0,2.0,0,genuine,Genuine
738,2419936286,308.0,62614.0,59.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,9,0,29992.0,308.0,5328.0,0.0102694051747,1143.0,0.26946631671,7.79807692308,0.158446362515,0.00739827373613,0.484278668311,0.349876695438,0.112179487179,4.06920401029e-05,3.18411835493e-08,0.941265060241,0.025,0.005,0.0,0.4,0.035,0.0840239058715,0.0203101658444,3010,2930598.0,14726.6231156,134717.0,9.0,0,genuine,Genuine
739,48806695,945.0,2206.0,9.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,27,0,226.0,945.0,14241.0,4.1814159292,2889.0,0.327102803738,13.6398305085,0.795899347623,0.191363777571,0.0,0.0127368748058,0.101041666667,0.0,5.86058031277e-06,0.195305951383,0.025,0.005,0.05,0.7,0.055,0.338158988326,0.031140295056,887,489296.0,2458.77386935,148097.0,4.0,0,genuine,Genuine
740,28687359,12573.0,21424.0,229.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,13727.0,12573.0,167215.0,0.915932104611,2966.0,4.23904248146,154.714285714,0.0,0.0,0.0,1.0,0.835,0.000184851035833,4.48086375772e-08,0.5,0.1,0.005,0.0,0.0,0.0,0.246394602772,0.26971427275,707,80135.0,402.688442211,10800.0,0.0,0,genuine,Genuine
741,597513832,1746.0,23525.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,8810.0,1746.0,107008.0,0.198183881952,1810.0,0.964640883978,4.24078947368,0.161340366119,0.0071362085014,0.0,0.83152342538,0.688543465746,0.0,0.00012516115001,0.742170105388,0.1,0.005,0.0,0.0,0.0,0.350874826268,0.144205192097,2203,16325870.0,82039.5477387,432088.0,26.0,0,genuine,Genuine
742,36874110,409.0,671.0,6.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,0,1018.0,409.0,34215.0,0.401768172888,2938.0,0.139210347175,30.6565656566,0.0,0.0,0.0,1.0,0.912195121951,0.0,2.55062583519e-05,0.712885154062,0.07,0.01,0.1,0.45,0.05,0.0985857449996,0.010549505636,771,1041758.0,5234.96482412,101171.0,8.0,0,genuine,Genuine
743,2733873854,253.0,2529.0,2.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,4,0,284.0,253.0,4597.0,0.890845070423,1006.0,0.251491053678,-1.0,-1.0,-1.0,-1.0,-1.0,0.707692307692,0.0,7.21200275113e-06,0.524680073126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,277,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
744,225248989,350.0,3204.0,3.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,327.0,350.0,5579.0,1.07033639144,2349.0,0.148999574287,3.91844416562,0.0,0.0128040973111,0.0,0.987195902689,0.0,0.0,0.0,0.0,0.01,0.005,0.1,0.55,0.045,0.170547891883,0.00839664629779,1506,5667178.0,28478.281407,192724.0,10.0,0,genuine,Genuine
745,2874966164,1066.0,31824.0,14.0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,11754.0,1066.0,4283.0,0.0906925302025,936.0,1.13888888889,-1.0,-1.0,-1.0,-1.0,-1.0,0.03125,0.0,0.00012516115001,0.834445927904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,350,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
746,865385304,353.0,6285.0,32.0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,30,0,332.0,353.0,21877.0,1.06325301205,1684.0,0.209619952494,29.3272727273,1.0,0.0,0.0,0.0,0.19770773639,0.0,8.33818811643e-06,0.48751835536,0.035,0.005,0.35,0.95,0.105,0.148058043969,0.0086330472718,2357,591029.0,2969.99497487,58887.0,2.0,0,genuine,Genuine
747,545079947,1094.0,3705.0,6.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,10,0,634.0,1094.0,21811.0,1.72555205047,1869.0,0.585339753879,8.22680412371,0.0,0.00093926111459,0.0,0.999060738885,0.319815668203,0.0,1.57710115274e-05,0.366977829638,0.045,0.005,0.45,0.25,0.025,0.141578279287,0.0125482798837,2139,6802597.0,34183.9045226,272890.0,10.0,0,genuine,Genuine
748,2688868016,255.0,776.0,20.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,29,0,236.0,255.0,11154.0,1.08050847458,1023.0,0.24926686217,8.81693989071,0.999070343973,0.000309885342423,0.0,0.000619770684847,0.29296875,0.0,5.86058031277e-06,0.476482617587,0.1,0.005,0.15,0.95,0.105,0.253419357808,0.0380594530741,3106,6196620.0,31138.7939698,260908.0,6.0,0,genuine,Genuine
749,1331004654,379.0,5672.0,6.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,20,0,214.0,379.0,13121.0,1.77102803738,1502.0,0.252330226365,8.62198391421,0.0,0.0,0.0,1.0,0.200520833333,0.0,5.485185191e-06,0.362126245847,0.055,0.005,0.15,0.95,0.075,0.164847280087,0.00751766038845,2563,1730553.0,8696.24623116,128264.0,2.0,0,genuine,Genuine
750,579805979,74.0,9583.0,11.0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,937.0,74.0,3442.0,0.0789754535752,1829.0,0.0404592673592,1.93396226415,0.0,0.0243902439024,0.0,0.975609756098,0.69014084507,0.0,2.28284398167e-05,0.927698574338,0.05,0.005,0.0,0.45,0.045,0.130482323642,0.0203327710573,2188,30892636.0,155239.376884,2515454.0,1.0,0,genuine,Genuine
751,2585969946,303.0,6657.0,2.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5,0,403.0,303.0,3377.0,0.751861042184,1058.0,0.286389413989,-1.0,-1.0,-1.0,-1.0,-1.0,0.658227848101,0.000156316983322,6.19527599476e-08,0.565337001376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,263,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
752,17242852,1917.0,19835.0,51.0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,1264.0,1917.0,21916.0,1.51661392405,3112.0,0.616002570694,12.2671755725,0.72713130056,0.236154324829,0.0,0.0367143746111,0.379792746114,0.0,2.94427546484e-08,0.39819145619,0.05,0.005,0.05,0.9,0.07,0.142530475722,0.00790510330843,530,989066.0,4970.18090452,93863.0,3.0,0,genuine,Genuine
753,1195136336,240.0,5915.0,2.0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,218.0,240.0,19658.0,1.10091743119,1549.0,0.15493867011,10.2918032787,0.0,0.0,0.0,1.0,0.449579831933,0.0,5.4351325081e-06,0.47577092511,0.0,0.0,0.0,0.35,0.025,0.0595277110189,0.00760128957703,2501,911328.0,4579.53768844,95902.0,6.0,0,genuine,Genuine
754,211564378,620.0,5775.0,100.0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,11,0,2967.0,620.0,25970.0,0.208965284799,2387.0,0.25974025974,10.5635179153,0.0,0.031760715387,0.0,0.968239284613,0.460030165913,0.00124061097875,5.07201501502e-08,0.826394344069,0.045,0.01,0.0,0.85,0.065,0.106048696912,0.0113387798237,1475,1559387.0,7836.11557789,72936.0,2.0,0,genuine,Genuine
755,296805951,944.0,9925.0,12.0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,11,0,2550.0,944.0,11692.0,0.370196078431,2198.0,0.429481346679,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
756,3018133003,437.0,8806.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,268.0,437.0,6338.0,1.63059701493,824.0,0.530339805825,5.88888888889,0.0,0.0266753415745,0.0,0.973324658426,0.381609195402,0.0,6.76152860501e-06,0.382102272727,0.035,0.005,0.05,1.0,0.06,0.159114252582,0.0122677801986,3183,11881416.0,59705.6080402,612900.0,2.0,0,genuine,Genuine
757,588325943,5.0,492.0,19.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5,0,489.0,5.0,1123.0,0.0102249488753,1820.0,0.00274725274725,2.7619047619,0.0,0.907441016334,0.0,0.0925589836661,0.2,0.0,1.22673237243e-05,0.98987854251,0.045,0.005,0.5,0.6,0.06,0.146050314021,0.0140005026047,2194,40787761.0,204963.623116,10511887.0,2.0,0,genuine,Genuine
758,207070244,852.0,2607.0,28.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,11,0,1571.0,852.0,93531.0,0.542329726289,2397.0,0.355444305382,28.625,0.0,0.0738547834216,0.0,0.926145216578,0.54415274463,0.000133985985705,4.65484263684e-08,0.65170407315,0.03,0.005,0.1,0.75,0.065,0.139880504887,0.0185635433437,1460,265267.0,1333.0,35201.0,2.0,0,genuine,Genuine
759,139956067,232.0,3666.0,5.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,397.0,232.0,46543.0,0.584382871537,2570.0,0.0902723735409,7.28832951945,0.0216640502355,0.0,0.0,0.978335949765,0.329218106996,0.0,9.66458421334e-06,0.613057324841,0.01,0.005,0.05,0.55,0.08,0.139431418191,0.0059845235426,1304,1989895.0,9999.47236181,173602.0,5.0,0,genuine,Genuine
760,109577056,46.0,42778.0,25.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,0,2771.0,46.0,39758.0,0.0166005052328,2665.0,0.0172607879925,29.9065420561,0.511875,0.485,0.0,0.003125,0.855072463768,0.0,7.11543051588e-05,0.976296805222,0.09,0.005,0.25,0.65,0.285,0.178720349468,0.00558329622203,1220,1235488.0,6208.48241206,93678.0,3.0,0,genuine,Genuine
761,2292961440,1080.0,4102.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,24,0,427.0,1080.0,2060.0,2.52927400468,1218.0,0.886699507389,4.58666666667,0.971967133881,0.0183663605607,0.0,0.00966650555824,0.0323774283071,0.0,1.11161120175e-05,0.290682414698,0.085,0.005,0.5,1.0,0.08,0.154421328709,0.0200331937255,2884,19610905.0,98547.2613065,1318957.0,1.0,0,genuine,Genuine
762,32255772,404.0,742.0,5.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,350.0,404.0,7145.0,1.15428571429,2952.0,0.136856368564,5.67781690141,0.0747286821705,0.0170542635659,0.0,0.908217054264,0.5125,0.0,8.7135832382e-06,0.46452476573,0.02,0.005,0.25,0.4,0.035,0.119176965911,0.0201446208692,736,60467403.0,303856.296482,10941019.0,11.0,0,genuine,Genuine
763,95754584,930.0,1364.0,76.0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,11,0,2928.0,930.0,5056.0,0.31762295082,2716.0,0.342415316642,3.15980392157,0.0,0.484021098356,0.0,0.515978901644,0.961823966066,0.000798209103726,1.0361209996e-07,0.757770357051,0.07,0.015,0.25,0.95,0.08,0.11742125661,0.0160262714131,1161,10558851.0,53059.5527638,521424.0,5.0,0,genuine,Genuine
764,241375986,273.0,2833.0,5.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,0,1146.0,273.0,90142.0,0.238219895288,2307.0,0.11833550065,12.6923076923,0.0,0.0,0.0,1.0,0.920577617329,0.0,2.86095246919e-05,0.804792107118,0.035,0.005,0.05,0.9,0.085,0.135407381286,0.0125722212155,1542,13643083.0,68558.2060302,2166411.0,1.0,0,genuine,Genuine
765,337602566,471.0,5193.0,2.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,31,0,399.0,471.0,5098.0,1.18045112782,2130.0,0.221126760563,24.0866141732,0.0,0.0,0.0,1.0,0.482978723404,0.0,9.98992665221e-06,0.458525345622,0.0,0.0,0.35,0.4,0.04,0.156796227598,0.00434416728988,1757,2428685.0,12204.4472362,1295734.0,2.0,0,genuine,Genuine
766,27327680,40.0,150.0,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,78.0,40.0,456.0,0.512820512821,2972.0,0.0134589502019,1.73384030418,0.0,0.015350877193,0.0,0.984649122807,0.4,4.71432171924e-06,3.40087307749e-08,0.65811965812,0.025,0.005,0.4,0.8,0.06,0.132841301274,0.0127293664128,690,101880903.0,511964.336683,11391694.0,9.0,0,genuine,Genuine
767,476466052,594.0,1172.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,4,0,465.0,594.0,23378.0,1.27741935484,1936.0,0.306818181818,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,132,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
768,321465766,2574.0,9867.0,38.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,0,1980.0,2574.0,29753.0,1.3,2157.0,1.1933240612,10.0192307692,0.999680204669,0.0,0.0,0.000319795330988,0.553702985653,0.0,4.97567832181e-05,0.435173017959,0.005,0.005,0.05,0.8,0.075,0.194021751952,0.0185982740218,1717,18821292.0,94579.3567839,4387139.0,0.0,0,genuine,Genuine
769,337969081,756.0,74378.0,38.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,1176.0,756.0,81704.0,0.642857142857,2130.0,0.354929577465,71.1777777778,0.0,0.0,0.0,1.0,0.409685863874,0.0,2.99859734717e-05,0.610402855686,0.055,0.005,0.15,0.95,0.09,0.160060367124,0.0113983283522,1758,120595.0,606.005025126,29407.0,2.0,0,genuine,Genuine
