,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,label
11351,135580279,Jeri Ann Griffin,osugirl4life,959.0,173.0,497.0,1101.0,1.0,,en,,marshall oklahoma,True,False,False,http://pbs.twimg.com/profile_images/834464776482807808/a6S4FmVT_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/834464776482807808/a6S4FmVT_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,I'm from Oklahoma home of the Oklahoma State Cowboys!!,False,False,4/21/10 18:12,genuine
10665,573221967,kait,accousticover,44790.0,17608.0,69.0,12397.0,35.0,,en,Atlantic Time (Canada),,False,False,True,http://pbs.twimg.com/profile_images/823558829363363841/Pd1MzaBn_normal.jpg,False,https://pbs.twimg.com/profile_background_images/378800000073790000/16d28852bac26fe2d39e2e3c989dbdc8.jpeg,CE7834,https://pbs.twimg.com/profile_images/823558829363363841/Pd1MzaBn_normal.jpg,FFFFFF,False,78C0A8,http://pbs.twimg.com/profile_background_images/378800000073790000/16d28852bac26fe2d39e2e3c989dbdc8.jpeg,FFFFFF,0,-10800.0,False,False,False,False,False,love is something you deserve,False,False,5/7/12 0:20,genuine
10454,2482903400,Carmen M. Garcia,carmen_buddy,6477.0,453.0,443.0,12275.0,2.0,,en,,,False,False,True,http://pbs.twimg.com/profile_images/833546602946109440/XF8sJyBA_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/833546602946109440/XF8sJyBA_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,FAB81E,,False,False,False,False,False,H & H,False,False,5/7/14 23:41,genuine
11699,2918891071,Alexa,twentyonealexas,8489.0,1183.0,696.0,9457.0,10.0,https://t.co/MvinOwife7,en,Pacific Time (US & Canada),,True,False,True,http://pbs.twimg.com/profile_images/839711503766822912/2o_1SiA6_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/839711503766822912/2o_1SiA6_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,San Diego,False,False,12/4/14 17:26,genuine
10473,14558848,Manoj Cheenath,cheenath,679.0,637.0,473.0,943.0,8.0,https://t.co/mwVCjbh9ZP,en,Pacific Time (US & Canada),San Ramon CA / From Kerala,True,False,True,http://pbs.twimg.com/profile_images/515214262214475777/HuqOxKxG_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/515214262214475777/HuqOxKxG_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,"Works @ Lyft, Plays cricket for Tigers, Running, biking, yoga, ....",False,False,4/27/08 15:29,genuine
11357,293743791,favio,oviaf,31242.0,785.0,464.0,45809.0,7.0,https://t.co/2KQkeNqsyu,en,Pacific Time (US & Canada),California,False,False,True,http://pbs.twimg.com/profile_images/837742979905290240/wqcBOCy0_normal.jpg,False,https://pbs.twimg.com/profile_background_images/365329409/tumblr_luk7pnmDjc1qbbkbuo1_500.jpg,333333,https://pbs.twimg.com/profile_images/837742979905290240/wqcBOCy0_normal.jpg,FFFFFF,False,EFEFEF,http://pbs.twimg.com/profile_background_images/365329409/tumblr_luk7pnmDjc1qbbkbuo1_500.jpg,B0D2D4,FFAACC,-25200.0,False,False,False,False,False,@ucberkeley '15 _Ÿ’™_Ÿê» â€¢ california born & raised,False,False,5/5/11 22:08,genuine
10409,566807971,Brandon Duvall,brandonduvall10,2132.0,206.0,315.0,1722.0,1.0,,en,Eastern Time (US & Canada),illinois,False,False,False,http://pbs.twimg.com/profile_images/772273451814060033/fJ7DAf_7_normal.jpg,True,https://abs.twimg.com/images/themes/theme15/bg.png,333333,https://pbs.twimg.com/profile_images/772273451814060033/fJ7DAf_7_normal.jpg,A8C7F7,False,C0DFEC,http://abs.twimg.com/images/themes/theme15/bg.png,22330,0084B4,-14400.0,False,False,False,False,False,Former pitcher Team USA Pitcher ~~ future doctor_Ÿè¥,False,False,4/30/12 1:21,genuine
11794,292928265,Becca B,yogimommi,1062.0,70.0,367.0,1154.0,6.0,,en,,94549,True,False,True,http://pbs.twimg.com/profile_images/666390037441843200/hdwVX2c__normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/666390037441843200/hdwVX2c__normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Iâ€™m a Lamorinda native. I love doing yoga & I love my community. Blood donation, bone marrow registry & Meals on Wheels are close to my heart. Namaste",False,False,5/4/11 13:35,genuine
12044,705736374,Rob Bear,RobBear13,261.0,116.0,186.0,210.0,1.0,,en,London,London,False,False,True,http://pbs.twimg.com/profile_images/378800000239447436/40466de6528a987a2a315e8c2dc46160_normal.jpeg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/378800000239447436/40466de6528a987a2a315e8c2dc46160_normal.jpeg,829D5E,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,3600.0,False,False,False,False,False,moving on,False,False,7/19/12 20:32,genuine
10326,589910604,Akiii,aquieTsui,2467.0,142.0,308.0,2228.0,0.0,,en,,Cebu,False,False,True,http://pbs.twimg.com/profile_images/817955417493880833/43YJZ1W8_normal.jpg,True,https://pbs.twimg.com/profile_background_images/566650213/kr0ttotgc1q01jznckv7.jpeg,333333,https://pbs.twimg.com/profile_images/817955417493880833/43YJZ1W8_normal.jpg,C0DEED,True,DDEEF6,http://pbs.twimg.com/profile_background_images/566650213/kr0ttotgc1q01jznckv7.jpeg,FFF04D,89C9FA,,False,False,False,False,False,Pure random,False,False,5/25/12 8:56,genuine
10906,109514123,Jatin Kapadia,jatinkapadia,30053.0,751.0,638.0,3862.0,42.0,https://t.co/HUoHKaoms9,en,Mumbai,Pune,False,False,True,http://pbs.twimg.com/profile_images/810722256942829568/wPlzm_gK_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/810722256942829568/wPlzm_gK_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,19800.0,False,False,False,False,False,"Unpaid critic of films, music and advertisements. Crazy for Cricket and Gaming",False,False,1/29/10 9:04,genuine
11785,79168933,ìƒ_ìù´,yapech,21280.0,914.0,288.0,1883.0,6.0,,en,Hong Kong,CNBLUE ,False,False,False,http://pbs.twimg.com/profile_images/639090440063442944/f10gYt8f_normal.jpg,True,https://pbs.twimg.com/profile_background_images/453351491705651200/J8gFf9C6.jpeg,3D1957,https://pbs.twimg.com/profile_images/639090440063442944/f10gYt8f_normal.jpg,FFFFFF,True,7AC3EE,http://pbs.twimg.com/profile_background_images/453351491705651200/J8gFf9C6.jpeg,852D8A,9411D6,28800.0,False,False,True,False,False,,False,False,10/2/09 12:31,genuine
11586,228599159,shankar Prawesh,sprawesh,3018.0,69.0,100.0,42.0,19.0,http://t.co/vZaJGeXzQ1,en,New Delhi,"Kanpur, UP, India",True,False,True,http://pbs.twimg.com/profile_images/378800000709747069/b37c30634a020fb6094cba5da0aef1ba_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/378800000709747069/b37c30634a020fb6094cba5da0aef1ba_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,19800.0,False,False,False,False,False,"Assistant Professor, Industrial and Management Engineering, IIT Kanpur Agent based #simulation, Social Media, #bigdata",False,False,12/20/10 5:10,genuine
9175,1549052863,Deadpool Ranger,Deadpool_ranger,22296.0,1001.0,312.0,27020.0,28.0,,en,,Virginia Beach,False,False,False,http://pbs.twimg.com/profile_images/817511473735991296/gUdA_542_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000114983965/8bc51762aba50ecad31240723891aba6.jpeg,333333,https://pbs.twimg.com/profile_images/817511473735991296/gUdA_542_normal.jpg,0,False,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000114983965/8bc51762aba50ecad31240723891aba6.jpeg,C0DEED,800808,,False,False,False,False,False,"Collector of comics, power rangers, pop vinyls, Disney pins, dragon statues, and more to be added later. I'm also one half of @longboxcast and @victoryroadpod",False,False,6/26/13 20:25,genuine
10889,73689335,Jambu Shambu,jambu_Shambu,9741.0,361.0,816.0,35.0,14.0,,en,Pacific Time (US & Canada),Pacific NW,True,False,True,http://pbs.twimg.com/profile_images/634069966535290880/PTLI1dFl_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/634069966535290880/PTLI1dFl_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,"I'd call progressives imbeciles, but I don't want to insult imbeciles.",False,False,9/12/09 17:24,genuine
9025,933183398,vonna,corvanna_baby,35548.0,1174.0,981.0,20235.0,6.0,,en,Central Time (US & Canada),,True,False,True,http://pbs.twimg.com/profile_images/852172451312226309/BbIKlQXI_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/852172451312226309/BbIKlQXI_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-18000.0,False,False,False,False,False,RestEasyRa'Shya _Ÿ’œ & RestEasyDazzy _Ÿ’™,False,False,11/7/12 23:24,genuine
11954,50972738,Alessandro G.,a_betterway,1551.0,420.0,831.0,420.0,0.0,,en,Rome,Roma - Mugello,True,False,True,http://pbs.twimg.com/profile_images/771698980136910849/grWkNOEU_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/771698980136910849/grWkNOEU_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,7200.0,False,False,False,False,False,Ti saluto dai paesi di domani che sono visioni di anime contadine in volo per il mondo.,False,False,6/26/09 8:11,genuine
10876,31393396,Ivanne Hisoler,ivannehisoler,26963.0,346.0,161.0,1127.0,4.0,,en,Hong Kong,"Cebu City, Philippines",False,False,True,http://pbs.twimg.com/profile_images/582219706163027968/Dwa0CpZh_normal.jpg,True,https://pbs.twimg.com/profile_background_images/876915204/0b06fe03376abae79bee425e20a9e361.jpeg,737373,https://pbs.twimg.com/profile_images/582219706163027968/Dwa0CpZh_normal.jpg,0,True,0,http://pbs.twimg.com/profile_background_images/876915204/0b06fe03376abae79bee425e20a9e361.jpeg,4E2566,A154FF,28800.0,False,False,False,False,False,Ineffable.,False,False,4/15/09 12:17,genuine
11848,25484842,Davide Radice,davideradice,1254.0,404.0,837.0,20.0,7.0,http://t.co/e8uZTFmIzd,en,Bern,Milano,False,False,True,http://pbs.twimg.com/profile_images/482045256947355649/aU2V2Csl_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/662645686/978nr0no8las1iycoqkb.jpeg,333333,https://pbs.twimg.com/profile_images/482045256947355649/aU2V2Csl_normal.jpeg,0,False,DDEEF6,http://pbs.twimg.com/profile_background_images/662645686/978nr0no8las1iycoqkb.jpeg,C0DEED,07191F,7200.0,False,False,False,False,False,"psicanalista in formazione, psicologo in formazione, consulente informatico, filosofo teoretico, appassionato traduttore di Freud",False,False,3/20/09 10:11,genuine
10384,1888349131,winnizzle _Ÿ‡¯_Ÿ‡_,winnizzle_,19872.0,2647.0,571.0,7433.0,48.0,https://t.co/eRkIdfA7PS,en,Pacific Time (US & Canada),Jamaica,False,False,True,http://pbs.twimg.com/profile_images/846193737193672704/9LFN_WOF_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,362720,https://pbs.twimg.com/profile_images/846193737193672704/9LFN_WOF_normal.jpg,CC3366,False,E5507E,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,ABB8C2,-25200.0,False,False,False,False,False,life is funny,False,False,9/21/13 0:40,genuine
10074,71074298,â_œï¸è,TickleMyTwitt3r,37840.0,1060.0,72.0,1518.0,22.0,,en,Pacific Time (US & Canada),,False,False,False,http://pbs.twimg.com/profile_images/849913992466227200/gFhHZi5h_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000086168285/c394ede52f28bc99fe99ac984b9f3310.jpeg,3D1957,https://pbs.twimg.com/profile_images/849913992466227200/gFhHZi5h_normal.jpg,0,True,7AC3EE,http://pbs.twimg.com/profile_background_images/378800000086168285/c394ede52f28bc99fe99ac984b9f3310.jpeg,642D8B,FF0000,-25200.0,False,False,False,False,False,"No Risk No Reward , Chances Make Champions...",False,False,9/2/09 20:59,genuine
11480,753452635,ryan sparks,ryandsparks,19471.0,791.0,341.0,6119.0,32.0,,en,Pacific Time (US & Canada),"New Orleans, LA",False,False,True,http://pbs.twimg.com/profile_images/820777485117825024/3opB2YWp_normal.jpg,False,https://pbs.twimg.com/profile_background_images/631346552/x4772cc0c88035f8bc29ccdcebd07727.png,A9A0AE,https://pbs.twimg.com/profile_images/820777485117825024/3opB2YWp_normal.jpg,FFFFFF,False,864F60,http://pbs.twimg.com/profile_background_images/631346552/x4772cc0c88035f8bc29ccdcebd07727.png,65BFA3,A1B5AE,-25200.0,False,False,True,False,False,Popular folk hero //  It's always the right time to do the wrong thing,False,False,8/12/12 17:10,genuine
9061,2785200258,Capt. Carson Shevitz,CShevitz,141.0,20.0,71.0,340.0,0.0,,en,,santa barbara,True,False,True,http://pbs.twimg.com/profile_images/689531064503545857/5RGO59SQ_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/689531064503545857/5RGO59SQ_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,True,False,False,,False,False,9/2/14 4:52,genuine
10294,269513111,assyla,alyssa_romero12,3383.0,589.0,595.0,29508.0,0.0,,en,Pacific Time (US & Canada),"Idaho, USA",False,False,True,http://pbs.twimg.com/profile_images/835021007777746944/IdA1QGpl_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/835021007777746944/IdA1QGpl_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,-25200.0,False,False,False,False,False,_Ÿ˜»,False,False,3/20/11 23:05,genuine
11353,1282000328,kyle,otomihsi,21204.0,374.0,144.0,14923.0,3.0,https://t.co/K67e2JuiQT,en,Pacific Time (US & Canada),,False,False,False,http://pbs.twimg.com/profile_images/775964517528252416/ZNMoBUQX_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/775964517528252416/ZNMoBUQX_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,4A913C,-25200.0,False,False,False,False,False,Blog updates every Wednesday at 7PM | @kyleishimoto,False,False,3/20/13 1:32,genuine
9134,2423000125,chris,Cranstgooze,2993.0,371.0,290.0,3878.0,2.0,https://t.co/VgdsSeA5bV,en,,"Los Angeles, CA",True,False,False,http://pbs.twimg.com/profile_images/684526917874135040/Y7i08RZB_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/684526917874135040/Y7i08RZB_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"vidi, vici, veni",False,False,4/2/14 1:36,genuine
9195,1468885260,Divya Divakaran,DivakaranDivya,3364.0,588.0,314.0,295.0,71.0,,en,,"New Delhi, India",False,False,False,http://pbs.twimg.com/profile_images/672624376576147457/dokKHUO1_normal.png,True,https://pbs.twimg.com/profile_background_images/887359882/0bf7141bf548bfa29960a9a0f34b7a50.jpeg,333333,https://pbs.twimg.com/profile_images/672624376576147457/dokKHUO1_normal.png,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/887359882/0bf7141bf548bfa29960a9a0f34b7a50.jpeg,C0DEED,0084B4,,False,False,False,False,False,#UKIndia #Retail #Food #Drink #Creative #Music #Sports #Ecommerce #eExporting @tradegovukInd,False,False,5/30/13 4:18,genuine
11697,563875863,KristelleJaneAndo,tropakristelle,13893.0,1784.0,283.0,4751.0,11.0,https://t.co/DiyctK2JoC,en,Bangkok,Cebu City,False,False,True,http://pbs.twimg.com/profile_images/851462528928333824/Ole9WscQ_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000084719488/7ae1a4d202f7aa14254d4bd987e4e8b9.jpeg,333333,https://pbs.twimg.com/profile_images/851462528928333824/Ole9WscQ_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000084719488/7ae1a4d202f7aa14254d4bd987e4e8b9.jpeg,C0DEED,DD2E44,25200.0,False,False,False,False,False,A certified Full Time FANGIRLâ™¥â™¥ Solid supporter of KATHRYN BERNARDO since 2009 and JOSHUA GARCIA since 2013 and an ABSCBN fan too :),False,False,4/26/12 15:05,genuine
11269,2568431617,nancy âùƒ,nancy_seaman,5778.0,300.0,348.0,1380.0,1.0,,en,,"El Centro, CA",True,False,True,http://pbs.twimg.com/profile_images/848767639715368960/UE4zQXqd_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/848767639715368960/UE4zQXqd_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,| shs |,False,False,6/15/14 5:37,genuine
10753,345604332,Grace Botham,gtbotham4eva,6731.0,533.0,603.0,5954.0,0.0,,en,Arizona,,False,False,True,http://pbs.twimg.com/profile_images/846232227016990721/ck8D7NQm_normal.jpg,True,https://pbs.twimg.com/profile_background_images/834963780/4452414eda3df2f72d500fd42e15e6a1.jpeg,333333,https://pbs.twimg.com/profile_images/846232227016990721/ck8D7NQm_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/834963780/4452414eda3df2f72d500fd42e15e6a1.jpeg,C0DEED,773388,-25200.0,False,False,False,False,False,Senior @ Jhs. I am an optimist. it does not seem to much use being anything else.,False,False,7/30/11 21:42,genuine
8938,2204112777,Anshuman,AnotherSRKian,244372.0,10333.0,366.0,2930.0,60.0,https://t.co/Y9FpC5090U,en,,"Cuttack, India",True,False,True,http://pbs.twimg.com/profile_images/849136916079362048/AZCADNCj_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/849136916079362048/AZCADNCj_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,12/2/13 4:43,genuine
9133,2448332095,Calvin Austin III,Cra20_,5419.0,856.0,571.0,6968.0,3.0,https://t.co/vyqN68Sqqq,en,,|CNTARN|G.O.A.T|WaterWhippin,True,False,True,http://pbs.twimg.com/profile_images/849056616272056321/xaX2nHQg_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/849056616272056321/xaX2nHQg_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Our God is in heaven; He does whatever pleases him. University of Memphis football and track commit ã€_ï¸è,False,False,4/17/14 0:17,genuine
8847,1553611423,PAT,paatchuaa,24132.0,274.0,195.0,11686.0,1.0,,en,Beijing,QC,False,False,True,http://pbs.twimg.com/profile_images/846600974785425408/WEWy-cYo_normal.jpg,True,https://pbs.twimg.com/profile_background_images/378800000143032086/cJSktIfW.png,BF9B91,https://pbs.twimg.com/profile_images/846600974785425408/WEWy-cYo_normal.jpg,C4BAB5,True,C2AEA5,http://pbs.twimg.com/profile_background_images/378800000143032086/cJSktIfW.png,698F91,3B94D9,28800.0,False,False,True,False,False,_Ÿç_,False,False,6/28/13 17:14,genuine
11390,14824425,photisss,photisss,25519.0,698.0,87.0,502.0,89.0,https://t.co/molG8hNr78,en,Athens,Iraklio GR - ÎˆÏÅÎ_Î·Ï‚ÎºÎ±Ï_Î» Î“Î•,False,False,True,http://pbs.twimg.com/profile_images/539388516568817664/M54H5u3Q_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/4761704/bp.gif,3D4415,https://pbs.twimg.com/profile_images/539388516568817664/M54H5u3Q_normal.jpeg,829D5E,False,EAE5CD,http://pbs.twimg.com/profile_background_images/4761704/bp.gif,F3F2E8,D02B55,10800.0,False,False,False,False,False,"TAFKAO, The Account Formerly Known As Oriste. Partially Crete, Greece, ÎºÎ±Î_ Î¡Î·Î_Î±Î_Î¯Î±-Î Î±Î»Î±Ï„Î_Î_Î¬Ï„Î¿",False,False,5/18/08 20:49,genuine
9872,338151653,Rob,RobStetlerMTV,58441.0,1596.0,394.0,20732.0,1.0,https://t.co/4ArO3n7dVD,en,Quito,"Bustleton, Philadelphia",False,False,False,http://pbs.twimg.com/profile_images/846233082852233220/Dtufdguz_normal.jpg,False,https://pbs.twimg.com/profile_background_images/566074143188082688/8VOjMGDn.jpeg,2B5866,https://pbs.twimg.com/profile_images/846233082852233220/Dtufdguz_normal.jpg,0,False,0,http://pbs.twimg.com/profile_background_images/566074143188082688/8VOjMGDn.jpeg,1A1B1F,0,-18000.0,False,False,False,False,False,snapchat - rob_stetler,False,False,7/19/11 4:33,genuine
9221,79328703,Ruby Payne,DunkNDiva,925.0,193.0,180.0,493.0,2.0,https://t.co/IhXDxIEkD1,en,Central Time (US & Canada),,False,False,False,http://pbs.twimg.com/profile_images/378800000643164244/df549be3829bde8ad4cc31415c324d7a_normal.jpeg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/378800000643164244/df549be3829bde8ad4cc31415c324d7a_normal.jpeg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-18000.0,False,False,False,False,False,"Christian who luvs Christ & loves people! Wife to an awesome hubby who is a minister & IT genius. I am a mom to 2 great kids! âù_ï¸è Advocare, Spark junky _Ÿ˜Å",False,False,10/3/09 0:28,genuine
8986,2511944460,Passant,passantwalid_,2788.0,718.0,38.0,67.0,1.0,https://t.co/XLabyXc8h7,en,Cairo,,False,False,False,http://pbs.twimg.com/profile_images/845838944751235073/1KXukjKl_normal.jpg,True,https://pbs.twimg.com/profile_background_images/486743964561600512/dfWNa3A1.jpeg,666666,https://pbs.twimg.com/profile_images/845838944751235073/1KXukjKl_normal.jpg,FFFFFF,True,252429,http://pbs.twimg.com/profile_background_images/486743964561600512/dfWNa3A1.jpeg,1A1B1F,0,7200.0,False,False,False,False,False,Bibliophile and Photoholic.,False,False,5/21/14 8:29,genuine
9171,59230786,David Janney,DavidJanney,2791.0,486.0,478.0,1656.0,12.0,https://t.co/sd9UDl7UA0,en,Quito,"Richmond, VA",False,False,True,http://pbs.twimg.com/profile_images/644290577022849024/0e6Ezkq0_normal.jpg,True,https://pbs.twimg.com/profile_background_images/432962952228921345/4oh2pK86.jpeg,333333,https://pbs.twimg.com/profile_images/644290577022849024/0e6Ezkq0_normal.jpg,FFFFFF,False,DDEEF6,http://pbs.twimg.com/profile_background_images/432962952228921345/4oh2pK86.jpeg,C0DEED,9DC4AC,-18000.0,False,False,False,False,False,CTO of @SMRTMouth #RVA  Mechanical and Nuclear Engineer .  Songwriter . Producer . Piano Ninja . Physicist . Programmer . #beardedStyle IG: @davidjanney,False,False,7/22/09 19:59,genuine
9081,282506597,C. Janzen,CathJanzen,3792.0,548.0,512.0,345.0,110.0,,en,Paris,,False,False,False,http://pbs.twimg.com/profile_images/484868266494418944/vme8X3AJ_normal.jpeg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/484868266494418944/vme8X3AJ_normal.jpeg,181A1E,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,7200.0,False,False,False,False,False,"Software/Web development, Data sci, AI, VR, Gamedev, Tech for disaster mgmt & health. Moderate. Views = mine; views != company's.",False,False,4/15/11 10:17,genuine
10746,767682734,Felma E.,grcenvrro,15642.0,801.0,665.0,7060.0,0.0,,en,Beijing,Winterfell,False,False,True,http://pbs.twimg.com/profile_images/852330286301851648/z-FtwJW8_normal.jpg,True,https://pbs.twimg.com/profile_background_images/691504911784128513/ZkZy5RsS.jpg,333333,https://pbs.twimg.com/profile_images/852330286301851648/z-FtwJW8_normal.jpg,FFFFFF,False,F6F6F6,http://pbs.twimg.com/profile_background_images/691504911784128513/ZkZy5RsS.jpg,9266CC,123456,28800.0,False,False,False,False,False,un morceau inutile de merde,False,False,8/19/12 14:47,genuine
9777,88101280,Pablo Cruz,pabluesclues,19299.0,955.0,207.0,9606.0,2.0,,en,Beijing,Earth,False,False,True,http://pbs.twimg.com/profile_images/753236659458551808/5uMkppjD_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/753236659458551808/5uMkppjD_normal.jpg,0,False,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,0,28800.0,False,False,False,False,False,The kid with big big dreams,False,False,11/7/09 3:16,genuine
11066,470394724,Kobe K,krehbielk,4141.0,391.0,327.0,2455.0,2.0,,en,,"Leavenworth, KS",False,False,True,http://pbs.twimg.com/profile_images/837729943912087553/1dCjRo6i_normal.jpg,True,https://pbs.twimg.com/profile_background_images/671779093/3db674b01ec3334b94fc0783eb9674bc.gif,333333,https://pbs.twimg.com/profile_images/837729943912087553/1dCjRo6i_normal.jpg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/671779093/3db674b01ec3334b94fc0783eb9674bc.gif,C0DEED,0084B4,,False,False,False,False,False,The ultimate Gemini has arrived. #23 for your Saint Mary Spires. ICT born now LVK livin,False,False,1/21/12 18:23,genuine
11401,718902926,ed,edwinxgm,21557.0,543.0,323.0,22386.0,2.0,,en,Arizona,,False,False,True,http://pbs.twimg.com/profile_images/848312742083567617/OYV7Ak0n_normal.jpg,False,https://pbs.twimg.com/profile_background_images/678149749/79de37beb9aeba523784190d7dd49e40.jpeg,333333,https://pbs.twimg.com/profile_images/848312742083567617/OYV7Ak0n_normal.jpg,FFFFFF,True,EFEFEF,http://pbs.twimg.com/profile_background_images/678149749/79de37beb9aeba523784190d7dd49e40.jpeg,131516,9999,-25200.0,False,False,True,False,False,first take,False,False,7/26/12 22:32,genuine
