,bidirectional_links,eigenvector,pagerank,reputation
81393070,0.257142857143,0.0,4.56502235989e-06,0.535809018568
81437114,0.043557168784,0.0,7.59823785379e-06,0.234190410007
81473733,0.306532663317,0.0,1.30355574799e-05,0.266697374482
81915249,0.0828811050814,0.0,2.64332504915e-08,0.228103579589
81959485,0.510295434199,0.0,2.64332504915e-08,0.533806343907
82017721,0.605051664753,0.0,3.56386299752e-05,0.645358306189
82324675,0.248148148148,0.0,1.17773347565e-05,0.492003762935
82841878,0.8779342723,0.000357187291407,5.89233183703e-08,0.850631136045
82861813,0.318181818182,0.0,5.71090376869e-06,0.333333333333
83010740,0.40885684861,0.0,1.09235407656e-05,0.333104395604
83285256,0.526315789474,0.0,6.2276738158e-06,0.509225092251
83296294,0.1122,9.21347854404e-05,3.84831215861e-08,0.5
83377628,0.612903225806,0.0,9.8900006714e-06,0.739057239057
83390456,0.630303030303,0.0,7.32861869878e-06,0.663265306122
83479877,0.854838709677,0.000402330696307,6.9080184674e-08,0.601102941176
83538096,0.244311377246,0.0,2.78421427427e-05,0.425722145805
83585169,0.378238341969,0.000833173016762,1.17377187695e-07,0.605316973415
83811813,0.431737873434,0.0,4.94790799326e-05,0.414188934889
84214494,0.12865497076,0.0,5.50868940243e-06,0.587951807229
84302853,0.177215189873,0.0,1.01503681887e-06,0.357723577236
84464758,0.225806451613,0.0,5.12672893283e-06,0.328034682081
84482024,0.0529725609756,0.0,1.35972640528e-05,0.187112763321
84536856,0.199498117942,0.0,3.04709295041e-05,0.629646840149
84602929,0.200592885375,0.0,6.54222949665e-06,0.222734254992
85058609,0.262295081967,0.0,2.02610865018e-06,0.327205882353
85067793,0.0978260869565,0.0,2.64332504915e-08,0.297709923664
85193539,0.542692676687,0.000208029257671,3.76807958387e-08,0.555255297966
85203320,0.19756097561,0.0,9.66531804223e-06,0.343474779824
85677419,0.0852713178295,0.0,1.82389428392e-06,0.382775119617
85782515,0.706467661692,0.0,1.98659094069e-05,0.814575645756
85826876,0.354792560801,0.0,6.74444386291e-06,0.299599198397
85841150,0.756929637527,0.0,1.53273202975e-05,0.592173913043
85850428,0.0208333333333,3.29995649858e-05,3.91830980996e-08,0.0237288135593
86235989,0.0357142857143,0.0,4.89015134093e-08,0.0344827586207
86303760,0.197841726619,0.0,1.77763609556e-05,0.586924219911
86432824,0.0136239782016,0.0,0.000112367747839,0.87199162888
86525417,0.285714285714,0.0,5.50868940243e-06,0.39674796748
86545217,0.240447957839,0.000104806618395,3.80076547298e-08,0.203149606299
86565348,0.401691331924,0.00131998259943,8.04256674862e-08,0.61387755102
86626503,0.202178352621,0.0,2.64332504915e-08,0.280607247796
86805382,0.192307692308,0.0,2.63275174896e-06,0.59793814433
86878205,0.072186836518,0.0,4.18306189028e-06,0.282012195122
86979841,0.24466571835,0.0,4.38527625654e-06,0.216276477146
87041753,0.958785249458,0.0,2.20677991729e-05,0.680305131761
87245044,0.243617021277,0.0,5.91311813495e-06,0.217970049917
87334609,0.0987654320988,0.0,4.40774451946e-06,0.445205479452
87654715,0.481132075472,0.0,2.47547390853e-06,0.506976744186
87742754,0.138920780712,0.0,3.37420442524e-06,0.146078431373
88101280,0.644230769231,0.0,2.13712830224e-05,0.820379965458
88243642,0.453,0.0,2.64332504915e-08,0.5
88345204,0.636363636364,0.0,2.01355285619e-05,0.448621553885
88515231,0.518867924528,0.0,8.45203184467e-06,0.779625779626
88640630,0.606896551724,0.0,5.11417313885e-05,0.940082644628
88879751,0.423960612691,0.0,1.90570519419e-05,0.316635514019
89237976,0.211720226843,0.0,4.16059362737e-06,0.258064516129
89699349,0.0,0.0,6.13780076413e-06,0.774928774929
90229508,0.0792682926829,0.0,5.89064987204e-06,0.443123938879
90626911,0.418972332016,0.0,6.69950733708e-06,0.369863013699
90982604,0.183061889251,0.0,1.99333141957e-05,0.365964477489
91086879,0.642857142857,0.0,0.000112367747839,0.991669972233
91162581,0.769585253456,0.0,3.43804072518e-05,0.540091840339
91440380,0.183544303797,0.0,2.20585475352e-06,0.169877408056
91752355,0.165048543689,0.0,1.5542751289e-06,0.397660818713
91866745,0.294520547945,0.0,2.05399572944e-05,0.675795706884
91941346,0.782642089094,0.0,4.95464847213e-05,0.628636622932
92855492,0.0625,0.0,5.39634808785e-06,0.194151096669
92999280,0.139465875371,0.0,1.01820880893e-05,0.572877059569
93127862,0.0877697841727,0.0,6.60963428541e-06,0.296558704453
93234710,0.258199165176,0.0,1.12380964465e-05,0.229319852941
93629172,0.222222222222,0.0,1.30712423681e-06,0.612903225806
93821152,0.513698630137,0.0,2.45300564561e-06,0.425196850394
93941188,0.412280701754,0.0,2.79002958938e-06,0.518987341772
94735361,0.689427312775,0.0,2.63143008643e-05,0.720443349754
94841494,0.224137931034,0.0,2.40806911978e-06,0.378571428571
95463236,0.164596273292,0.0,8.42956358175e-06,0.537356321839
95748016,0.808764940239,0.0,1.35298592641e-05,0.705399061033
95754584,0.961823966066,0.000380946978196,3.70453767496e-08,0.757770357051
96297290,0.794219653179,0.0,3.38187006789e-05,0.634867032503
96319587,0.296296296296,0.0,3.01471221856e-06,0.551867219917
96352997,0.658872077029,0.0,2.14162195482e-05,0.567004169148
96535088,0.419523343128,0.00131998259943,4.55357676242e-08,0.552911983652
96815122,0.0728476821192,0.0,6.96912649209e-06,0.671739130435
96949557,0.243111831442,0.0,1.36422005787e-05,0.495502861815
97451169,0.469387755102,0.0,1.55969394525e-05,0.779527559055
97484136,0.248226950355,0.0,4.15477831226e-05,0.766169154229
98199469,0.336459554513,0.0,1.80010435847e-05,0.483968542045
98596642,0.843558282209,0.0,9.64284977931e-06,0.567639257294
99494968,0.157423971377,0.0,1.25861922215e-05,0.333333333333
99716926,0.588571428571,0.0,4.22799841612e-06,0.516574585635
100024367,0.224116930572,0.0,1.33051766349e-05,0.264666368115
100043740,0.833333333333,0.0,1.60912412367e-05,0.636687444346
100065024,0.243084167157,0.0,1.13953742869e-05,0.22947845805
100120312,0.490646258503,0.0,9.20339698989e-05,0.776892430279
100320771,0.192374350087,0.0,5.75584029453e-06,0.180979418027
100678199,0.787234042553,0.0,3.06282073445e-05,0.852849092048
100837759,0.276349614396,0.0,3.71440035907e-05,0.679835390947
100845769,0.154343807763,5.3591293537e-05,3.16463080174e-08,0.148701809599
100933746,0.226600985222,0.0,2.8124978523e-06,0.379204892966
101116311,0.705202312139,0.000361939228765,4.48104303332e-08,0.505007153076
101119770,0.605633802817,0.000886500313779,1.15288695241e-07,0.514806378132
101233985,0.140376266281,0.0,1.16874617048e-05,0.428925619835
101249734,0.281317108089,0.0,2.69658804889e-05,0.46186440678
101557278,0.0953608247423,0.000289076189276,2.42255971869e-07,0.721063982746
101560756,0.222222222222,0.0,1.41946555139e-06,0.87323943662
101669097,0.569696969697,0.0,6.7139134586e-05,0.900512511305
101704239,0.0815450643777,0.0,3.71122836901e-06,0.260317460317
101953289,0.17229536348,0.000146518068537,3.31432134065e-08,0.203374373005
102034928,0.111888111888,0.0,1.84636254683e-06,0.361607142857
102050811,0.359823399558,0.0,6.40741991915e-06,0.385345997286
102377614,0.204961606615,9.23987819603e-06,2.87209958052e-08,0.214020427112
102589750,0.497409326425,0.0,4.34033973071e-06,0.498701298701
102787977,0.26711409396,0.0,4.90204630365e-06,0.225571725572
102895387,0.118811881188,0.0,8.35290715532e-07,0.262773722628
102907507,0.143464399575,0.0,3.50901400275e-06,0.141423357664
102934444,0.990643274854,0.0,6.77233094218e-05,0.778955532575
102992816,0.150414937759,0.0,3.91344273527e-06,0.152154793316
103054037,0.150187734668,0.0,2.99224395564e-06,0.141783029001
103087081,0.196078431373,0.0,1.86883080975e-06,0.445652173913
103304208,0.309278350515,0.0,9.02695504286e-07,0.286764705882
103562230,0.69014084507,0.0,1.34399862124e-05,0.677639046538
103568736,0.231253577562,0.0,1.26985335361e-05,0.244050194721
103668192,0.969594594595,0.000259772575568,8.08116417267e-08,0.625316455696
103697248,0.145539906103,0.0,2.5653469602e-06,0.150265957447
103954508,0.135593220339,0.0,2.92483916689e-06,0.686170212766
104055929,0.0,0.0,5.44128461368e-06,0.979674796748
104213670,0.558823529412,0.0,0.000107334856946,0.965628790942
104465372,0.259615384615,0.0,6.04792771246e-06,0.300448430493
104491100,0.0842696629213,0.0,1.59921165474e-06,0.282258064516
104540683,0.160904255319,0.0,4.11565710153e-06,0.194860813704
104546342,0.137384412153,0.0,2.8124978523e-06,0.140749148695
104770020,0.288343558282,0.0,3.08211700731e-06,0.294372294372
104922377,0.196524064171,0.000156021943253,3.33208267033e-08,0.213459516299
104960620,0.0824949698189,0.0,1.77895775808e-06,0.135652173913
104966336,0.143288084465,0.0,2.49794217145e-06,0.142302716688
105100511,0.151879699248,0.0,2.45300564561e-06,0.139715394567
105128951,0.241758241758,0.0,1.82389428392e-06,0.46783625731
105158846,0.319526627219,0.0,1.13504377611e-05,0.748885586924
105359850,0.127450980392,0.0,1.91376733559e-06,0.120689655172
105768989,0.388888888889,0.000387810887713,8.5668408203e-08,0.747191011236
105825351,0.858035070862,0.0,9.65500907454e-05,0.507861449344
105985931,0.12896292316,4.91033526989e-05,3.46889101456e-08,0.195069204152
106233605,0.178217821782,0.0,2.76756132646e-06,0.194577352472
106301592,0.129943502825,0.0,6.33076349272e-07,0.132352941176
106393319,0.15866388309,0.0,2.58781522312e-06,0.192242833052
106409051,0.119460500963,0.0,2.65522001187e-06,0.183962264151
106849778,0.0993377483444,0.0,8.12822452614e-07,0.103857566766
106908630,0.135809018568,0.0,6.69950733708e-06,0.136113657195
107063543,0.169921875,0.0,2.22832301644e-06,0.160655737705
107167105,0.163238221632,0.0,1.17099299677e-05,0.256536753823
107210152,0.17687934302,0.000131734263423,3.21293637769e-08,0.259588400374
107237577,0.174624829468,0.0,7.46342827628e-06,0.311090225564
107297283,0.212277682157,0.0,1.23839778553e-05,0.239860444832
107471115,0.492401215805,0.000571288469035,4.76931944884e-08,0.841902931283
107532977,0.0826985854189,0.0,3.41914095108e-06,0.141121495327
107719682,0.307692307692,0.0,8.7441192626e-06,0.474908200734
107731799,0.160883280757,0.0,2.67768827479e-06,0.156914893617
107821380,0.677902621723,0.0,6.56469775957e-06,0.521505376344
107991930,0.274809160305,7.84069664063e-05,3.76873636072e-08,0.331632653061
108135829,0.789215686275,0.0,2.58199990801e-05,0.652272727273
108148833,0.100386100386,0.0,6.63210254832e-06,0.274509803922
108392831,0.145038167939,0.0,1.95870386142e-06,0.140983606557
108544977,0.578125,0.0,4.27293494196e-06,0.747035573123
108557681,0.439903846154,0.0,8.66415867986e-05,0.902598922969
108701807,0.546391752577,0.0,2.92576433065e-05,0.549408783784
109028436,0.984790874525,9.18707889206e-05,5.00806988391e-08,0.521818181818
109139576,0.76204238921,0.000706718683737,5.66089892049e-08,0.828088771116
109514123,0.249614791988,0.0,1.70798448051e-05,0.5390625
109577056,0.855072463768,0.0,6.38812364629e-05,0.976296805222
110087402,0.246753246753,0.0,8.04760311215e-06,0.698630136986
110122113,0.569230769231,0.0,1.0271961141e-05,0.539007092199
110177863,0.288548752834,0.0,3.38636372047e-05,0.460550458716
110273768,0.559,0.000886500313779,1.15288695241e-07,0.5
110857330,0.352487135506,0.00131998259943,7.46719301196e-08,0.338627339762
110881052,0.232544378698,0.0,2.22250770133e-05,0.368932038835
110928853,0.258181818182,0.000101110667117,3.7286817438e-08,0.947867298578
111354131,0.0625,0.0,2.20585475352e-06,0.302180685358
112295272,0.843137254902,0.0,2.48089272488e-05,0.915352697095
112544426,0.0897435897436,0.0,5.20735034683e-07,0.22
112745297,0.438,0.000968075238424,4.04948563455e-08,0.5
112850038,0.738255033557,0.0,2.61794912868e-05,0.722532588454
113231814,0.28280961183,0.0,3.90987424645e-05,0.762719298246
113487244,0.461077844311,0.0,3.93591099819e-06,0.510263929619
113971060,0.0607287449393,0.0,1.12737813346e-06,0.165540540541
114016831,0.165760869565,0.0,1.15975886532e-05,0.318097591106
114370111,0.2734375,0.0,7.1039360696e-06,0.711060948081
114910555,0.705583756345,0.0,5.62103071702e-06,0.558295964126
115785153,0.367647058824,0.0,6.96912649209e-06,0.602339181287
116324299,0.674292742927,0.0,7.7519472054e-05,0.459009848283
116356889,0.0,5.5967262216e-05,3.07551711292e-08,0.994826900119
116537112,0.392372881356,0.0,6.24207993732e-05,0.701794288602
117343076,0.0128755364807,0.0,6.78012875108e-07,0.110687022901
117463248,0.14657980456,0.0,7.1039360696e-06,0.254854368932
118241739,0.864163090129,0.0,9.18991603214e-05,0.467367699166
118386377,0.715867158672,0.0,7.03653128084e-06,0.535162950257
118620257,0.619760479042,0.0,9.3732306243e-06,0.554666666667
119065059,0.218181818182,0.0,7.21627738419e-06,0.39263803681
119112245,0.239215686275,0.0,3.50901400275e-06,0.378048780488
119235283,0.9066,0.0,0.000112367747839,0.5
119597866,0.294264339152,0.0,0.000112367747839,0.925754489909
119670279,0.6074,0.0,2.64332504915e-08,0.5
119702452,0.394050343249,0.000188493515199,5.08233523268e-08,0.695894224078
120082878,0.0687022900763,0.0,1.41946555139e-06,0.321243523316
120833703,0.397379912664,0.0,1.7933638796e-05,0.537061994609
121080165,0.419475655431,0.0,7.93526179756e-06,0.568659127625
121122678,0.116331096197,0.0,2.49794217145e-06,0.197486535009
121268938,0.724709784411,0.000365107187003,1.11433362183e-07,0.655034324943
121386907,0.623015873016,0.0,1.4091565837e-05,0.553982300885
121683806,0.277777777778,0.0,2.11598170185e-06,0.319587628866
121905658,0.0384615384615,0.0,1.84636254683e-06,0.609022556391
121976265,0.336565096953,0.0,1.27659383249e-05,0.43987587277
122047987,0.209003215434,0.0,2.63275174896e-06,0.271662763466
122185782,0.947674418605,0.0,7.50836480212e-06,0.659405940594
123209387,0.439024390244,0.0,1.50933860307e-06,0.616822429907
123582130,0.191304347826,0.0,1.30712423681e-06,0.331395348837
124063096,0.171755725191,0.0,6.29507860456e-06,0.261971830986
124112471,0.0562927221552,0.0,6.07132113915e-05,0.520624518119
124359379,0.423173803526,0.0,1.62260508142e-05,0.644901610018
124439362,0.138734739179,0.0,9.48557193888e-06,0.31845688351
124646986,0.0833333333333,0.0,7.48682170297e-05,0.978842198061
125300190,0.771498771499,0.0,9.21238429506e-05,0.50177500306
125541841,0.0785123966942,0.0,2.90237090397e-06,0.209150326797
125584035,0.604519774011,0.0,8.04760311215e-06,0.668539325843
125853306,0.575757575758,0.000750806102558,7.56963937739e-08,0.672224192976
125950650,0.940667490729,0.0,3.18414935421e-05,0.636404494382
126550479,0.116847826087,0.0,9.08114320636e-06,0.522697795071
126921664,0.231034482759,0.0,1.06314533477e-05,0.619422572178
126967628,0.621052631579,0.0,5.44128461368e-06,0.458174904943
127109283,0.361445783133,0.0,4.0707205757e-06,0.520231213873
127686814,0.793499043977,0.0,1.58665586075e-05,0.574104234528
127895572,0.327935222672,0.0,7.77798395713e-06,0.58277027027
128058566,0.124661246612,0.0,5.82324508328e-06,0.122681883024
128143965,0.0892857142857,0.0,9.47632030121e-07,0.196172248804
128909018,0.112463768116,0.0,9.53050846472e-06,0.196927374302
129013638,0.339805825243,0.0,4.09318883861e-06,0.369387755102
129190421,0.795580110497,0.0,1.41365023629e-05,0.536293766012
129586152,0.252066115702,0.0,3.59888705442e-06,0.39650872818
129966627,0.747159090909,0.0,8.24981747841e-06,0.509749303621
130424630,0.310063463282,0.000773773799788,2.6574425512e-07,0.662278015922
130705183,0.649762282092,0.000153909971094,4.21911826269e-08,0.680668016194
130862744,0.297297297297,0.0,2.52041043437e-06,0.6
131043638,0.222222222222,0.0,7.45417663861e-07,0.470588235294
131273125,0.14,0.0,3.89097447235e-06,0.632352941176
131756896,0.154017857143,0.000208029257671,3.76807958387e-08,0.280898876404
132348922,0.746987951807,0.0,9.91246893432e-06,0.514619883041
132569641,0.107692307692,3.29995649858e-05,3.91830980996e-08,0.144736842105
132897398,0.354519774011,0.000361939228765,4.48104303332e-08,0.537859007833
134172658,0.186906019007,0.0,2.11241321303e-05,0.248412698413
135176594,0.663636363636,0.0,1.35298592641e-05,0.73203410475
135192904,0.53021978022,0.000436386247373,4.82204926126e-08,0.80997128687
135525784,0.285420944559,0.0,1.30355574799e-05,0.543151969981
135580279,0.230769230769,0.0,4.04825231278e-06,0.260932944606
135640383,0.0309555854643,0.0,3.5764187915e-06,0.175360710322
135805452,0.831578947368,0.0,6.42988818206e-06,0.75
136173007,0.92513368984,0.00131998259943,8.04256674862e-08,0.621457489879
136245387,0.0735930735931,0.0,1.64282651805e-05,0.759625390219
136799314,0.113095238095,0.0,1.91376733559e-06,0.2
138153345,0.438072905564,0.0,2.64332504915e-08,0.322599277978
138472981,0.187739463602,0.0,3.21692658482e-06,0.352357320099
138492664,0.170138888889,0.0,0.000112367747839,0.896700143472
138637933,0.932245301682,0.000164205835369,4.76858198979e-08,0.622126705289
139956067,0.329218106996,0.0,8.67671447384e-06,0.613057324841
140018040,0.256,0.0,3.98084752402e-06,0.584717607973
140033231,0.745283018868,0.0,9.5080402018e-06,0.799242424242
140138671,0.158208955224,0.0,5.39634808785e-06,0.41637630662
140288349,0.24427480916,0.0,3.97727903521e-05,0.490979739106
140356430,0.791411042945,0.0,4.09860765496e-05,0.917925478348
140717029,0.333962264151,0.0,2.64332504915e-08,0.412416851441
141223622,0.174273858921,0.0,1.86883080975e-06,0.25386996904
141456533,0.957089552239,0.0,1.9573821989e-05,0.618776671408
141528557,0.520161290323,0.0,4.2055301532e-06,0.428571428571
141883652,1.0,0.0,4.23566405876e-05,0.704299065421
143217021,0.272727272727,0.0,7.64317437962e-06,0.417487684729
143397448,0.412556053812,0.0,3.73369663193e-06,0.425257731959
143405692,0.6325,0.0,2.62468960756e-05,0.744735162731
143409569,0.0663507109005,0.000187701525639,4.91018554203e-08,0.92216894135
143687056,0.6218,0.000282740272799,3.74302705829e-08,0.5
144774872,0.24358974359,0.0,4.65489541156e-06,0.569060773481
144780803,0.301408450704,0.0,1.47656137246e-05,0.648862512364
144973093,0.334801762115,0.0,9.5080402018e-06,0.382592928377
144976887,0.382228490832,0.0,2.88082780482e-05,0.643718592965
145583439,0.0592105263158,0.0,5.17166545867e-06,0.429643527205
146532407,0.883333333333,0.0,5.30290654736e-05,0.630917357582
146570170,0.12,0.0,4.99191935532e-06,0.277638190955
147630373,0.0854271356784,0.0,2.61028348604e-06,0.366242038217
147900782,0.108988764045,0.0,2.64332504915e-08,0.165103189493
148022818,0.175542406312,0.0,1.0811199451e-05,0.48632218845
148061189,0.20193637621,0.0,2.64332504915e-08,0.221324717286
148404674,0.174273858921,0.0,1.85852184206e-05,0.631498470948
148536610,0.224209078404,0.0,6.92418996626e-06,0.296905222437
149038171,0.144736842105,0.0,3.95837926111e-06,0.535168195719
149245813,0.23125,0.0,3.77863315776e-06,0.342915811088
149421076,0.748538011696,0.0,7.33403751513e-05,0.82670382569
149512577,0.277760783114,0.0,5.01081912943e-05,0.405420152783
149587895,0.0506607929515,0.0,3.86850620943e-06,0.2736
149723283,0.899210686096,0.000577888382032,4.49330477763e-08,0.643042912874
150183040,0.56401384083,0.0,5.35141156201e-06,0.450570342205
150993495,0.709770114943,0.0,1.05865168219e-05,0.574572127139
151289371,0.0898939140145,0.0,0.000112367747839,0.736268590782
151969817,0.34375,0.0,6.96912649209e-06,0.517587939698
152077459,0.484848484848,0.0,3.55395052859e-06,0.826315789474
152194153,0.586813186813,0.0,1.19570808598e-05,0.538539553753
152644666,0.459016393443,0.0,2.64332504915e-08,0.72706935123
152774141,0.120192307692,0.0,1.68776304388e-05,0.782881002088
153162975,0.486413043478,0.0,7.21627738419e-06,0.46511627907
153288354,0.397727272727,0.0,8.42956358175e-06,0.809523809524
153324815,0.987534626039,0.0,7.54748601285e-05,0.823039215686
153439655,0.416452442159,0.0,5.55362592827e-06,0.387401574803
155097464,0.734573947111,0.000364315197444,4.8599419118e-08,0.830426839395
156039467,0.126064735945,0.0,3.19763031196e-05,0.70781483325
156049671,0.771618625277,0.0,1.33051766349e-05,0.567178502879
156162429,0.423192771084,0.0,9.57544499056e-06,0.390266299357
156507082,0.646830530401,8.36868968041e-05,3.77912723721e-08,0.630850047755
156751025,0.300591715976,0.0,1.35298592641e-05,0.262330859887
157029836,0.951807228916,0.0,4.56145387107e-05,0.670743801653
157158598,0.171802773498,0.0,2.64332504915e-08,0.412004530011
157809852,0.10243902439,0.0,3.37420442524e-06,0.420903954802
157900625,0.695913461538,0.0,2.84038493157e-05,0.602863961814
157959714,0.413098236776,0.0,2.83813810528e-05,0.613813229572
157982762,0.162561576355,0.0,2.87990264105e-06,0.384848484848
158038746,0.503619441572,0.0,3.27402240588e-05,0.429498525074
158169328,0.377165704131,0.0,3.06956121333e-05,0.377488938053
158821864,0.233333333333,0.0,3.17199005898e-06,0.48275862069
159209237,0.084349098001,0.0,2.64332504915e-08,0.157007809289
159691975,0.76256281407,0.0,9.59883841724e-05,0.728466655296
160139625,0.614814814815,0.0,4.52008583405e-06,0.597014925373
161096641,0.43606557377,0.0,2.04500842428e-05,0.748764415157
161634919,0.4086,0.00131998259943,5.11646294826e-08,0.5
161662393,0.0845070422535,0.0,2.13844996476e-06,0.128240109141
162018954,0.254250386399,0.0,9.26088930971e-06,0.241055718475
162395011,0.632775119617,0.0,8.57653245448e-05,0.47723861931
162663466,0.189189189189,0.0,5.03685588116e-06,0.300944669366
162985186,0.797473964104,0.0,0.000112367747839,0.525596552087
164074870,0.24,0.0,4.47514930822e-06,0.441964285714
164284493,0.994165694282,0.0,3.78405197411e-05,0.662598425197
164380206,0.623217922607,0.0,3.16168109129e-05,0.58877721943
164940888,0.904255319149,0.0,0.000108256055726,0.980859295459
164983683,0.0829817158931,0.0,5.71090376869e-06,0.26244813278
165277911,0.880672268908,0.0,1.69899717534e-05,0.559259259259
165952010,0.176991150442,0.0,8.56437315925e-06,0.272011453114
166046142,0.121495327103,0.0,1.21725118513e-06,0.33125
166211662,0.524115755627,0.0,2.64332504915e-08,0.648190045249
167099444,0.501265822785,0.000953819426351,1.87703407259e-07,0.627709707823
167639858,0.560975609756,0.0,1.73402123224e-06,0.481012658228
167848621,0.459574468085,0.0,8.18558467971e-05,0.794849410738
169035705,0.303797468354,0.0,2.09351343893e-06,0.368
169035707,0.295358649789,0.000833173016762,1.17377187695e-07,0.333333333333
169194549,0.0558139534884,7.07510673296e-05,3.46716135614e-08,0.958772770853
169325249,0.743482794578,0.0,1.88099010498e-05,0.46573816156
169476725,0.580710659898,0.0,2.64332504915e-08,0.618611254517
169492360,0.122058823529,0.0,6.49729297082e-06,0.297520661157
169779207,0.0428571428571,0.0,1.5542751289e-06,0.326923076923
170166775,0.308040770102,0.0,0.000112367747839,0.849906510284
170185613,0.903703703704,0.0,3.45826216181e-05,0.850663716814
170217521,0.174418604651,0.0,0.000112367747839,0.983090837593
170554164,0.146776406036,3.22075754262e-05,3.73241168225e-08,0.54748603352
170745775,0.325670498084,0.0,3.53148226567e-06,0.374100719424
170923442,0.288,0.0,4.96945109241e-06,0.63768115942
171691600,0.441176470588,0.0,6.4748247079e-06,0.808450704225
172207449,0.28362183755,0.0,8.09253963798e-06,0.323423423423
172229393,0.761980830671,0.0,1.88323693127e-05,0.572112098428
174256925,0.216117216117,0.0,2.76756132646e-06,0.308860759494
174354016,0.0615835777126,0.0,2.54287869728e-06,0.141057934509
174430412,0.165079365079,0.0,7.66564264254e-06,0.519083969466
175048691,0.396282527881,0.0,1.58216220817e-05,0.34326171875
175108392,0.0785024154589,0.0,4.0707205757e-06,0.178571428571
175251304,0.326641345632,0.0,2.64332504915e-08,0.282320872274
175335285,0.513661202186,0.0,5.4637528766e-06,0.569411764706
175418591,0.596579476861,0.0,0.000112367747839,0.834167500834
176387861,0.420856610801,0.0,3.01563738233e-05,0.714057507987
176469051,0.6015625,0.0,2.49794217145e-06,0.46218487395
177455411,0.889898989899,0.0,0.000112367747839,0.716332378223
177804013,0.6966,0.0,0.000112367747839,0.5
177906959,0.125,0.0,4.00331578694e-06,0.294509151414
177963867,0.797038327526,0.0,5.34334942061e-05,0.674326241135
178165647,0.81715210356,0.0,3.91212107275e-05,0.737913486005
178629201,0.117117117117,0.0,1.10490987055e-06,0.177777777778
178748878,0.302297460701,0.0,8.85646057719e-06,0.322131147541
179562837,0.0,0.0,0.0,0.0
180917373,0.748888888889,2.29676972301e-05,3.21611290823e-08,0.545913218971
181191283,0.469512195122,0.0,1.05865168219e-05,0.588972431078
181191549,0.703592814371,0.0,7.50836480212e-06,0.499250374813
181896104,0.528354080221,0.0,1.62709873401e-05,0.5
182211050,0.436170212766,0.0,3.01471221856e-06,0.5859030837
182276961,0.0869565217391,0.0,1.41946555139e-06,0.402597402597
183247631,0.577586206897,0.000310723903907,2.38705343879e-07,0.964053300279
183511605,0.465201465201,0.0,1.28108748507e-05,0.675771971496
183760147,0.431034482759,0.0,6.16026902705e-06,0.540594059406
184475850,0.6404,0.0,0.000112367747839,0.5
185165914,0.675555555556,0.0,5.77830855745e-06,0.532224532225
185216671,0.356736242884,0.0,9.41816715013e-06,0.442328042328
185738361,0.158792650919,7.07510673296e-05,3.46716135614e-08,0.867754251996
185914183,0.376569037657,0.0,8.85646057719e-06,0.451205510907
186749576,0.667796610169,0.0,8.20488095257e-06,0.552352048558
186855547,0.38,0.0,4.49761757113e-06,0.443207126949
186940042,0.82650273224,0.000479681676634,6.94612268562e-08,0.683254002596
187262210,0.397163120567,0.0,6.49729297082e-06,0.671328671329
188095917,0.500442869796,0.0,3.25380096925e-05,0.561723602484
188213023,0.377777777778,0.0,2.79002958938e-06,0.476744186047
188615999,0.561403508772,0.0,4.74476846323e-06,0.479452054795
188961582,0.439252336449,0.0,7.89032527172e-06,0.352822580645
189795889,0.572940287226,0.00131998259943,4.55357676242e-08,0.636937431394
190114317,0.546719681909,0.0,1.01596198264e-05,0.472746331237
190345460,0.669724770642,0.0,2.52041043437e-06,0.504545454545
190383002,0.73308411215,0.0,5.19056523277e-05,0.463282504013
191348890,0.525160599572,0.0,4.78838332654e-05,0.532766383192
192101699,0.443425076453,0.000523241102415,4.50449216466e-08,0.427654609102
192114883,0.592592592593,0.0,3.26186311065e-06,0.516129032258
192370109,0.282828282828,0.0,4.02578404986e-06,0.473404255319
192499649,0.450549450549,0.0,2.00364038726e-06,0.491620111732
192521333,0.681462140992,0.00069906278466,4.45154643723e-08,0.717551622419
193181766,0.397435897436,0.0,1.13504377611e-05,0.417910447761
194476539,0.60153256705,0.0,2.74377140102e-05,0.700344431688
195018333,0.498898678414,0.0,1.41589706258e-05,0.409238776838
195076965,0.0948275862069,0.0,6.54222949665e-06,0.151515151515
195077198,0.381952326901,0.0,1.93266710969e-05,0.327737504769
195188594,0.483582089552,0.0,6.94665822917e-06,0.47900466563
197323804,0.153191489362,0.0,9.91246893432e-06,0.272445820433
197679939,0.8,0.0,1.6001368185e-05,0.54233409611
198249025,0.710610932476,0.0,8.38462705591e-06,0.544655929722
198270955,0.992886178862,0.0,5.69834797471e-05,0.720375106564
198656514,0.116959064327,0.0,1.05997334471e-06,0.21198156682
198700618,0.364688856729,0.0,5.56803204979e-05,0.781881313131
198727663,0.859712230216,0.0,7.39470182501e-05,0.922085201794
199562994,0.0406917599186,0.0,6.67703907416e-06,0.231430805317
200048272,0.627634660422,0.0,1.81583214252e-05,0.65397082658
200114373,0.523929471033,0.000635175626847,6.25182683535e-08,0.807328318369
200645756,0.394441954281,0.0,3.00215642458e-05,0.374369040942
201113766,0.0913621262458,0.0,0.000112367747839,0.89253837915
202355526,0.286347954657,0.0,2.12364734449e-05,0.317524386142
203036898,0.133004926108,0.0,4.5874906228e-06,0.5
203408017,0.530526315789,0.0,1.83830040543e-05,0.632352941176
205030249,0.355533790402,0.0,1.09684772915e-05,0.322944297082
