,id,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1,similarity_ratio_2
737,392963387,0.05,0.0,0.6,0.05,0.136583321937,0.0142192560419
738,50357236,0.025,0.0,0.65,0.045,0.0810684723352,0.00889629168124
739,1164265063,0.054347826087,0.0,0.4,0.0652173913043,0.0223268794697,0.00504102033089
740,2359388502,0.015,0.0,0.1,0.01,0.12897596394,0.023050331266
741,1373257760,0.07,0.0,0.7,0.09,0.175059420587,0.00724969578128
742,51005435,0.0204081632653,0.5,0.95,0.224489795918,0.16483453893,0.0469229904152
743,88345204,0.015,0.05,0.6,0.055,0.164262310692,0.0142524746934
744,118386377,0.09,0.65,0.65,0.07,0.0926675139036,0.0105649220372
745,92855492,0.05,0.05,0.9,0.06,0.132802154194,0.0088289687478
746,20197815,0.005,0.05,0.95,0.05,0.0883652601756,0.0107894894517
747,464728189,0.01,0.2,0.1,0.01,0.10433809066,0.0135225528149
748,208147488,0.015,0.05,0.65,0.04,0.0840138190955,0.000443580149149
749,1315840890,0.03,0.0,1.0,0.085,0.0910437903805,0.0011315746928
750,269193431,0.02,0.0,0.15,0.01,0.148651056702,0.0220533488051
751,1886647662,0.04,0.05,0.8,0.065,0.199742166329,0.00679255267009
752,326845068,0.0472972972973,0.0,0.85,0.108108108108,0.164898409695,0.0118237310644
753,16408909,0.0,0.1,0.25,0.015,0.119417041825,0.0108792915207
754,718590512,0.035,0.05,0.8,0.11,0.141949867917,0.00919169398877
755,110857330,0.04,0.3,0.85,0.105,0.11473300029,0.0130419348678
756,103562230,0.025,0.0,0.15,0.01,0.135259828555,0.00958993178653
757,220602388,0.05,0.55,0.85,0.095,0.113752435648,0.0064034215022
758,121268938,0.02,0.1,0.4,0.03,0.107072114395,0.0191906077313
759,2912697002,None,None,None,None,None,None
760,22020084,0.045,0.1,0.05,0.005,0.110259868284,0.0121416892133
761,2184985344,0.025,0.25,1.0,0.145,0.154464076656,0.0839724000506
762,1902706704,0.06,0.0,1.0,0.1,0.190568394616,0.0127682961044
763,2825955758,None,None,None,None,None,None
764,380322177,0.0,0.05,0.75,0.06,0.117681704349,0.0136157442893
765,18459813,0.065,0.35,0.9,0.1,0.119873058828,0.0103199489882
766,985286364,0.065,0.0,0.85,0.08,0.190148503713,0.0115392705313
767,15530118,0.065,0.55,0.4,0.04,0.122985067701,0.0934106759755
768,1200888036,0.09,0.15,0.0,0.0,0.0525377311003,0.0106950878227
769,107471115,0.04,0.55,0.9,0.135,0.118149187496,0.00797841200344
770,250645562,0.05,0.15,0.85,0.08,0.136380652583,0.00641825367861
771,335821350,0.09,0.0,0.7,0.005,0.170758841685,0.0504093152862
772,578727389,0.015,0.05,0.3,0.025,0.122163377535,0.00804698145883
773,365622635,0.06,0.45,0.85,0.11,0.091930358865,0.0428870804058
774,2536750700,0.0578947368421,0.0,0.95,0.0684210526316,0.187140500405,0.0186494275158
775,2293511256,0.0285714285714,0.05,0.35,0.0571428571429,0.145446507515,0.0320984542195
776,13971722,0.025,0.3,0.85,0.085,0.133513722458,0.00843032331258
777,300469776,0.025,0.55,0.7,0.07,0.123932604197,0.0299705450443
778,485873421,0.015,0.0,1.0,0.09,0.04794350628,0.00727733864289
779,44451302,0.02,0.45,0.85,0.07,0.0936642965667,0.0345407674795
780,952059704,0.055,0.0,0.4,0.04,0.12469776822,0.0105121204949
781,1319382349,0.065,0.05,0.15,0.015,0.111000896265,0.0122624566181
782,51625730,0.05,0.05,0.25,0.025,0.117510351179,0.0139659452045
783,91866745,0.05,0.35,0.05,0.005,0.107876492946,0.0369467777717
784,2445845880,0.06,0.0,1.0,0.055,0.234467181267,0.010364219928
785,16649518,0.05,0.5,0.8,0.095,0.0951542635573,0.0739415725523
786,839690880,0.1,0.95,0.0,0.0,0.147038895028,0.0432462862984
787,117463248,0.095,0.7,0.15,0.015,0.0712778724594,0.0246847328152
788,2842348640,None,None,None,None,None,None
789,486111271,0.09,0.0,0.95,0.1,0.200938337276,0.0111694104706
790,20412275,0.025,0.65,0.65,0.055,0.110636569635,0.0178216058815
791,60811341,0.085,0.45,0.7,0.07,0.115790946166,0.00877265834932
792,2735506782,None,None,None,None,None,None
793,1262434507,0.0608108108108,0.15,0.75,0.114864864865,0.131136402242,0.0205547864449
794,81915249,0.05,0.35,0.75,0.07,0.0910674798982,0.00806139436404
795,77528520,0.035,0.4,0.55,0.05,0.0917745566985,0.0106808102341
796,14721932,0.08,0.25,0.8,0.1,0.0990539700599,0.0165063320646
797,2511944460,0.01,0.0,0.05,0.005,0.206850363161,0.0145120915191
798,267314839,0.035,0.05,0.45,0.03,0.131948963299,0.0157803130233
799,1010894497,0.05,0.45,0.65,0.06,0.101294921132,0.0340330211192
800,2542039813,0.025,0.0,0.4,0.075,0.143865577211,0.0225479153925
801,887026338,0.025,0.4,0.5,0.08,0.116244987109,0.0122196328796
802,19335843,0.04,0.15,0.7,0.06,0.141209138476,0.0138670361804
803,2260257427,0.005,0.1,0.3,0.035,0.0869687420152,0.0123058591825
804,316120129,0.06,0.1,0.7,0.07,0.160968393369,0.02413650842
805,51746937,0.06,0.55,0.5,0.025,0.145968275541,0.0695268039358
806,520328342,0.025,0.05,0.6,0.055,0.114813645444,0.0105509284809
807,289311242,0.045,0.15,0.8,0.08,0.113795044469,0.00563907157176
808,74861616,0.04,0.7,0.7,0.085,0.4435563645,0.3644713181
809,804830348,0.065,0.6,0.6,0.04,0.171320414509,0.00901297983208
810,2230646856,0.055,0.15,0.8,0.095,0.123575253316,0.0509264700178
811,2943587680,0.0,0.0,0.85,0.095,0.1514595613,0.0220265197099
812,54823083,0.06,0.1,0.9,0.105,0.157807030009,0.0123696229352
813,1487214566,0.07,0.1,0.75,0.025,0.273585388108,0.128401825975
814,1527066073,0.06,0.0,0.8,0.075,0.102462863769,0.00611438432707
815,158169328,0.05,0.2,1.0,0.115,0.145328044601,0.0166029627735
816,1944581808,0.04,0.0,0.6,0.05,0.148950326546,0.00871046910513
817,231721237,0.07,0.55,0.65,0.04,0.160818961009,0.0092332380767
818,2528822924,0.01,0.0,0.75,0.07,0.225200227944,0.0292484108627
819,517686267,0.055,0.15,0.7,0.07,0.144618566973,0.00821954635869
820,2823645935,None,None,None,None,None,None
821,1223669587,0.08,0.05,1.0,0.095,0.166916937629,0.00723700152896
822,574959037,0.045,0.2,0.35,0.065,0.113020035801,0.00833583603113
823,491706663,0.03,0.0,0.8,0.07,0.136975828616,0.0128382418568
824,241348252,0.02,0.0,0.95,0.04,0.120325926011,0.00841049095987
825,634132438,0.005,0.05,0.05,0.005,0.136382004631,0.0241184299421
826,2645505073,0.04,0.25,0.9,0.09,0.155808097259,0.0127282009289
827,108135829,0.02,0.05,0.35,0.025,0.116196059663,0.0222059945318
828,2697793964,0.01,0.0,0.4,0.015,0.0812919457474,0.0317424645072
829,1965238770,0.085,0.0,0.8,0.08,0.136798313985,0.00975373492741
830,713804306,0.035,0.05,0.25,0.02,0.136410886156,0.00825357450169
831,141883652,0.075,0.05,0.25,0.025,0.141254797193,0.0272873399944
832,426334161,0.07,0.05,0.75,0.07,0.186575026615,0.0063254973199
833,170166775,0.035,0.45,0.8,0.055,0.125023374991,0.0208510654135
834,1888522045,0.06,0.4,0.6,0.075,0.140378873439,0.0182600464895
835,612832024,0.065,0.2,0.75,0.075,0.175126759926,0.00998314801195
836,220450406,0.055,0.4,0.55,0.07,0.150607022383,0.00918570367652
837,323327904,0.005,0.2,0.9,0.055,0.129157347431,0.00764371374183
838,3069153899,0.02,0.15,0.85,0.075,0.0808674159282,0.0384819954868
839,384195951,0.095,0.0,0.8,0.015,0.151861294372,0.0680572615433
840,933709428,0.04,0.0,0.8,0.05,0.104075462056,0.011255236334
841,338765440,0.045,0.15,0.35,0.07,0.117692504937,0.016005328205
842,259139318,0.055,0.05,0.65,0.095,0.152124533349,0.0089321280891
843,535206680,0.02,0.05,0.75,0.075,0.0907956338856,0.00938768248319
844,23567222,0.095,0.05,0.85,0.01,0.115123401703,0.0355980251714
845,403782011,0.04,0.05,0.95,0.095,0.151959306939,0.00796275263837
846,19171028,0.025,0.1,0.8,0.095,0.107439335368,0.00946708387349
847,747385746,0.075,0.0,0.95,0.09,0.197587210287,0.00806437704494
848,587271182,0.075,0.45,0.35,0.045,0.129316776554,0.0429815666619
849,67529607,0.015,0.4,0.75,0.06,0.140769535467,0.0186421423433
850,61794519,0.0248447204969,0.6,0.7,0.105590062112,0.117634646302,0.0454327959186
851,394475545,0.035,0.0,0.7,0.045,0.151240071324,0.0297765166231
852,599844379,0.01,0.05,0.7,0.025,0.110337696714,0.00553686248763
853,344384823,0.02,0.05,0.6,0.055,0.0970389502742,0.0127086527739
854,299990409,0.055,0.0,1.0,0.105,0.208360609299,0.00795273923546
855,86626503,0.095,0.5,0.75,0.06,0.08181844897,0.0241014821824
856,376588311,0.03,0.05,0.6,0.05,0.143931421815,0.0181343564687
857,82324675,0.075,0.05,0.7,0.065,0.106032989808,0.0241980867787
858,438955880,0.025,0.5,0.7,0.105,0.120221359964,0.00598083860476
859,1377385290,0.035,0.0,0.8,0.075,0.157758139356,0.0141891826072
860,68915174,0.09,0.6,0.2,0.02,0.0986360373295,0.00991591175724
861,2294724187,0.065,0.7,0.95,0.08,0.213846219735,0.0682385008196
862,284320970,0.035,0.65,0.65,0.07,0.0790985100197,0.00881929746807
863,124359379,0.06,0.0,0.45,0.03,0.105331999262,0.0114329138361
864,20849470,0.04,0.25,0.45,0.06,0.10281566563,0.0149374751382
865,329481796,0.01,0.0,0.8,0.05,0.132120456296,0.00666366574445
866,21425831,0.04,0.3,0.55,0.06,0.127300586622,0.0161084105108
867,524913626,0.05,0.35,0.4,0.025,0.149181784137,0.0189735651214
868,1724424804,0.03,0.0,0.9,0.08,0.173385203842,0.0101269976054
869,95754584,0.07,0.25,0.95,0.08,0.11742125661,0.0160262714131
870,1456643797,0.03,0.0,0.8,0.025,0.150497274294,0.0176913429785
871,636764655,0.09,0.15,0.7,0.085,0.302785112001,0.309574524795
872,16257044,0.045,0.1,0.45,0.06,0.127609911999,0.0108060493503
873,1115932554,0.115942028986,0.15,0.85,0.231884057971,0.114979177512,0.0247695388789
874,149038171,0.035,0.65,1.0,0.135,0.126915291274,0.0138324658907
875,2731681,0.075,0.1,0.95,0.035,0.120066540191,0.0349597027408
876,1408912964,0.055,0.0,0.5,0.035,0.157123138132,0.00975214742764
877,1546896846,0.05,0.5,0.6,0.03,0.145477032553,0.0148280772337
878,1057635702,0.035,0.0,0.85,0.09,0.174225424818,0.00993060343871
879,37407255,0.035,0.15,0.6,0.065,0.127208871776,0.00593966017963
880,157029836,0.015,0.05,0.85,0.08,0.165914951972,0.0114457765884
881,303899090,0.03,0.3,0.9,0.09,0.0999002872911,0.0109275012105
882,74785094,0.005,0.2,0.55,0.05,0.0933000057163,0.0139064123032
883,711316272,0.045,0.0,0.6,0.06,0.140280155356,0.0135930049775
884,2456132306,None,None,None,None,None,None
885,175418591,0.05,0.05,0.75,0.065,0.180319557878,0.0142718877429
886,1736045779,0.07,0.45,0.45,0.04,0.114022664587,0.0235482313546
887,48292264,0.03,0.05,0.15,0.015,0.103647101487,0.0101115194696
888,792301770,0.01,0.0,0.8,0.05,0.121657363811,0.0116325856185
889,2524484877,0.025,0.0,0.35,0.03,0.0879617209554,0.0116168660593
890,472301455,0.035,0.0,0.25,0.025,0.14005921452,0.0118221314365
891,20301520,0.035,0.35,0.75,0.105,0.130814343695,0.00844644276856
892,373174563,0.03,0.2,0.4,0.045,0.132040544603,0.00913410788921
893,375299270,0.01,0.05,0.5,0.045,0.132918803687,0.0137204654615
894,630467723,0.045,0.0,0.55,0.065,0.163583001951,0.0190364344487
895,470232795,0.1,0.0,0.0,0.0,0.313970475918,0.35000912762
896,1712224658,0.04,0.1,0.6,0.045,0.145182896145,0.00850069810368
897,709681854,0.045,0.1,0.7,0.075,0.171702121857,0.00967989210599
898,8548002,0.045,0.5,0.7,0.1,0.141152538137,0.00891732570959
899,599736873,0.095,0.0,1.0,0.025,0.526103626611,0.360726319553
900,2263714776,0.04,0.15,0.85,0.085,0.149158940241,0.0149221774432
901,325700101,0.065,0.05,0.55,0.065,0.113534588632,0.0178821837721
902,1093261646,0.065,0.1,0.9,0.08,0.170697315292,0.00993565040059
903,32988810,0.005,0.1,1.0,0.23,0.541743806753,0.396337776381
904,73667093,0.025,0.0,0.65,0.04,0.0963465213391,0.0130676552292
905,491673056,0.04,0.1,0.6,0.045,0.107098171388,0.00880876680351
906,153162975,0.015,0.15,0.8,0.05,0.117205018226,0.0062681253782
907,225060606,0.00584795321637,0.85,0.95,0.105263157895,0.119148013188,0.0367009926438
908,392080330,0.045,0.1,0.7,0.06,0.170300213222,0.0113578102729
909,3087465981,0.0384615384615,0.0,0.25,0.0384615384615,0.138940985246,0.0244456738241
910,22994885,0.04,0.25,0.85,0.065,0.109068285981,0.00621856036157
911,53308462,0.03,0.0,0.7,0.055,0.136143487094,0.0052334179841
912,66050763,0.045,0.1,0.7,0.04,0.1154900625,0.00869447618209
913,19706832,0.03,0.05,0.9,0.06,0.112138135359,0.0648397487614
914,102050811,0.02,0.0,0.5,0.035,0.111864164125,0.00736372388252
915,826579765,0.025,0.05,0.55,0.025,0.138355479906,0.0206746754264
916,485265056,0.06,0.35,0.85,0.1,0.180228369746,0.0187726619463
917,30240322,0.05,0.3,0.5,0.06,0.147121433941,0.011774210479
918,2719281767,0.055,0.0,0.2,0.02,0.120075109591,0.011116452737
919,541142436,0.035,0.1,0.75,0.065,0.143809125445,0.00684783953264
920,1132139449,0.0,0.3,0.6,0.110169491525,0.174785134395,0.0741868390128
921,55550359,0.05,0.0,0.8,0.09,0.107209896964,0.0172056673244
922,549416195,0.075,0.1,0.95,0.085,0.172884125059,0.00799453870487
923,66789784,0.085,0.25,0.6,0.065,0.10136944736,0.00700535301117
924,41950305,0.06,0.6,0.05,0.005,0.25475223005,0.168645064707
925,98596642,0.015,0.1,0.6,0.055,0.084197650738,0.0211867090448
926,188095917,0.045,0.1,0.8,0.085,0.121233888523,0.0133868449024
927,75941893,0.045,0.0,0.7,0.08,0.112258226433,0.010027449258
928,632239930,0.03,0.0,0.25,0.02,0.114093730545,0.0218811852422
929,529296936,0.005,0.0,0.35,0.03,0.087425392936,0.0148285938231
930,2658726517,0.04,0.0,0.6,0.06,0.146233268162,0.0168123627141
931,2436794876,0.065,0.05,0.95,0.07,0.154059299053,0.0104433314808
932,613345676,0.035,0.0,0.3,0.03,0.13468288562,0.0146990713406
933,873348012,0.01,0.0,0.45,0.03,0.0817993247759,0.00936235559805
934,351277773,0.095,0.75,0.5,0.065,0.110310217167,0.0204124171672
935,78271006,0.055,0.15,0.85,0.08,0.12395687996,0.00809236384459
936,96535088,0.03,0.15,0.4,0.025,0.109719616359,0.0203535991683
937,25484842,0.1,0.0,0.0,0.0,0.125221778357,0.0823710232407
938,29510629,0.07,0.65,0.45,0.035,0.10583342128,0.0560816710602
939,2320291898,0.01,0.0,0.6,0.07,0.119891446899,0.0133866244754
940,159209237,0.075,0.1,0.65,0.06,0.948962499573,0.818624323573
941,3054738993,0.05,0.05,0.75,0.075,0.10500533656,0.00985224233928
942,357897494,0.015,0.35,1.0,0.095,0.110402983622,0.0101394865876
943,277363046,0.06,0.05,0.9,0.085,0.162410647881,0.0102051297289
944,24816799,0.015,0.1,0.65,0.06,0.0723043307369,0.0101155230621
945,151969817,0.035,0.25,0.75,0.075,0.154858647962,0.0100827904236
946,24080811,0.075,0.0,0.65,0.075,0.0669311999517,0.00557883484691
947,32831822,0.045,0.05,0.55,0.05,0.133169192684,0.0171373124642
948,209459007,0.03,0.0,0.65,0.06,0.100886598598,0.00938673486049
949,448697610,0.045,0.1,0.35,0.02,0.124402393914,0.0157108247528
950,750002538,0.06,0.05,0.85,0.105,0.145696994419,0.0079821732008
951,55645968,0.07,0.1,0.55,0.06,0.104236107586,0.0045126981814
952,30750923,0.06,0.15,0.6,0.07,0.125578918636,0.0039817427688
953,30566308,0.035,0.05,0.95,0.1,0.178571830068,0.0077806517474
954,18273041,0.03,0.0,0.4,0.03,0.144633853743,0.0117768786357
955,135192904,0.005,0.0,0.85,0.08,0.113959001878,0.0203348918265
956,372460791,0.055,0.1,0.4,0.045,0.0841738669366,0.0083071294389
957,2859962410,None,None,None,None,None,None
958,1414080518,0.06,0.0,0.4,0.04,0.178883735733,0.0286892706039
959,14391111,0.1,0.15,0.15,0.015,0.129859445624,0.0156995154065
960,1963049964,0.05,0.25,0.85,0.1,0.0972009026914,0.0458156357057
961,42580296,0.005,0.1,0.95,0.075,0.0825247179852,0.00753066013592
962,2237769752,0.0,0.4,0.95,0.115,0.104209259224,0.0088886455423
963,1972385126,0.04,0.0,0.9,0.085,0.194451164009,0.0199450757873
964,2973235579,0.065,0.1,0.7,0.075,0.192271927241,0.0118142563561
965,1408968848,0.0,0.0,0.95,0.015,0.156174732139,0.0382678435681
966,1375854145,0.025,0.05,0.7,0.06,0.121081327316,0.00808639344248
967,108148833,0.02,0.0,1.0,0.07,0.166665869787,0.012144609594
968,18997161,0.06,0.0,0.75,0.07,0.14259593131,0.0115300847236
969,743585972,0.045,0.15,0.65,0.06,0.13601886986,0.00797746934961
970,942553597,0.08,0.2,0.2,0.015,0.18263579381,0.123036594453
971,50901303,0.025,0.0,0.65,0.055,0.088265731498,0.0137907242201
972,55431252,0.035,0.15,0.75,0.07,0.124119498592,0.0085419061468
973,15097876,0.055,0.05,1.0,0.1,0.109480084212,0.00889386026808
974,1678138165,0.015,0.0,0.1,0.005,0.129724128873,0.011149051749
975,197679939,0.035,0.0,0.8,0.105,0.129177445838,0.00501892248763
976,849335840,0.07,0.0,0.85,0.085,0.163528613532,0.00816622249621
977,2192767087,0.055,0.0,0.75,0.07,0.21160500962,0.0134415912964
978,1716457568,0.06,0.05,0.4,0.035,0.0950520628219,0.0167864575664
979,16468451,0.085,0.7,0.1,0.005,0.150533417739,0.0320439418482
980,2955767954,0.05,0.5,0.9,0.085,0.183098454518,0.0140723880715
981,621379439,0.05,0.05,0.9,0.085,0.19725263874,0.0109181298365
982,289732005,0.065,0.15,0.6,0.07,0.120151806589,0.0109136509149
983,147900782,0.015,0.0,0.35,0.035,0.139336457145,0.0175350663245
984,2619891104,0.015,0.1,0.4,0.045,0.197925028246,0.0187906977162
985,80119212,0.02,0.0,0.6,0.045,0.140388752902,0.00831213885213
986,715457424,0.06,0.0,0.85,0.08,0.172940084321,0.0345614908776
987,48460955,0.095,0.6,0.4,0.04,0.081587424301,0.00636148018825
988,2991390654,0.131578947368,0.4,0.65,0.236842105263,0.0991666666667,0.0342046620225
989,86525417,0.07,0.4,0.55,0.04,0.126280290341,0.0597526241839
990,551611541,0.085,0.6,0.3,0.005,0.116086762929,0.0200822642467
991,54252876,0.01,0.0,0.7,0.065,0.113128245568,0.0122878126381
992,131043638,0.0,0.0,0.15,0.01,0.123285466478,0.0132745856264
993,20467948,0.025,0.15,0.6,0.065,0.106055756489,0.00752096644248
994,56215804,0.035,0.1,0.85,0.08,0.140078129473,0.0115275887713
995,186749576,0.01,0.0,0.25,0.02,0.111173498035,0.0164279572727
996,299271462,0.075,0.05,0.85,0.07,0.183013067239,0.036105252919
997,454540684,0.03,0.25,0.95,0.05,0.0996629488908,0.0253841979501
998,3064106563,0.07,0.05,0.65,0.045,0.170978281968,0.00971750654996
999,11174562,0.02,0.8,0.15,0.01,0.124827592859,0.0118728605327
1000,471572791,0.065,0.0,0.85,0.08,0.156871313087,0.0104855686625
1001,1167654380,0.01,0.05,0.25,0.025,0.0875127727775,0.0094001778877
1002,26135125,0.025,0.0,0.7,0.08,0.113365090093,0.0109717211719
1003,2323690855,0.035,0.0,0.3,0.015,0.159803039342,0.0174407619556
1004,55755826,0.06,0.4,0.9,0.125,0.178145974628,0.00918919397307
1005,175048691,0.04,0.05,0.3,0.03,0.0975598963447,0.0113125038881
1006,1301940242,0.075,0.4,1.0,0.085,0.155524422334,0.00682968149442
1007,451144632,0.02,0.1,0.55,0.065,0.158008511024,0.0192324701278
1008,116324299,0.03,0.35,0.75,0.06,0.165935337063,0.0760967156327
1009,1021644026,0.045,0.0,0.8,0.035,0.125782855163,0.00825970733174
1010,2181612314,0.065,0.0,0.45,0.035,0.16154893055,0.0212592633368
1011,33950570,0.03,0.45,1.0,0.15,0.172250047053,0.0588839830773
1012,9564632,0.065,0.25,0.7,0.085,0.117878050044,0.0103982890451
1013,149421076,0.06,0.0,0.3,0.02,0.112619523952,0.0188088632696
1014,28845598,0.025,0.2,0.4,0.04,0.074138601316,0.0264404180126
1015,48928145,0.03,0.15,0.55,0.06,0.0964101624,0.0142768194779
1016,1450717308,0.0491803278689,0.15,0.3,0.0983606557377,0.0933619866285,0.0264527318129
1017,297808691,0.045,0.1,0.75,0.065,0.139179524828,0.00735480740441
1018,315458934,0.04,0.0,0.4,0.025,0.121767853827,0.0161300009187
1019,2534780916,0.025,0.0,0.3,0.03,0.116232246374,0.0042969490723
1020,97451169,0.02,0.1,0.3,0.025,0.127353505726,0.0065465749901
1021,8657052,0.025,0.0,0.75,0.085,0.098698737812,0.0107408935719
1022,1378532629,0.01,0.05,0.85,0.05,0.115827451174,0.00996753205924
1023,1353072290,0.0,0.0,0.6,0.045,0.0986995367602,0.0109274444712
1024,182211050,0.0,0.0,0.9,0.07,0.108933482325,0.0092830252003
1025,1425600583,0.02,0.1,0.2,0.015,0.168456702305,0.0146173556284
1026,1770131138,0.015,0.0,0.9,0.03,0.14655349577,0.0147527116743
1027,2886779494,None,None,None,None,None,None
1028,129966627,0.015,0.0,0.4,0.025,0.0940706092925,0.00866193803292
1029,474784082,0.04,1.0,1.0,0.05,0.207486641034,0.0145215340289
1030,33894397,0.04,0.55,0.9,0.11,0.115225693285,0.0176709805312
1031,17050665,0.875,0.125,0.5,0.5,0.0824175824176,0.00324675324675
1032,498418001,0.035,0.05,0.65,0.07,0.124623115578,0.00848178514702
1033,382393,0.07,0.2,1.0,0.085,0.159588356388,0.0122199123588
1034,2840265139,None,None,None,None,None,None
1035,222617763,0.015,0.3,0.7,0.075,0.110848687884,0.0172467577218
1036,80849401,0.07,0.15,0.85,0.085,0.154461418842,0.00966077941233
1037,1533004801,0.025,0.0,0.75,0.035,0.151825185151,0.0139920785245
1038,2460935354,None,None,None,None,None,None
1039,595584728,0.035,0.15,0.6,0.045,0.100489766524,0.0064666582114
1040,3027734638,0.065,0.2,0.7,0.075,0.102764626993,0.00898952090775
1041,427130304,0.035,0.1,0.2,0.02,0.124493434917,0.0110315572557
1042,123582130,0.03,0.25,0.85,0.06,0.115872367509,0.0326741928214
1043,902817020,0.04,0.1,0.8,0.065,0.112776033687,0.00432676403734
1044,75506408,0.045,0.35,0.45,0.05,0.147135563892,0.0137965536465
1045,1123454828,0.07,0.1,1.0,0.11,0.169326030904,0.0100706946841
1046,150993495,0.04,0.0,0.75,0.085,0.138404936772,0.00571160569795
1047,54666401,0.03,0.05,0.4,0.035,0.133721237768,0.0107630178702
1048,16644246,0.06,0.2,0.95,0.08,0.137821181379,0.00843488510525
1049,2378140945,0.05,0.5,0.7,0.06,0.0587790890672,0.00166779312453
1050,177963867,0.02,0.0,0.25,0.03,0.131977222055,0.0123816000808
1051,1598985114,0.04,0.0,0.55,0.06,0.139695380929,0.0141709307378
1052,287710138,0.05,0.15,0.85,0.075,0.134936253641,0.00552735029757
1053,2367917076,0.025,0.2,0.85,0.08,0.173982614324,0.00832865517724
1054,1386890102,0.0,0.0,0.45,0.035,0.165838274022,0.0157268405147
1055,301385617,0.02,0.05,0.85,0.05,0.112765280191,0.0103714582258
1056,932014148,0.04,0.3,0.6,0.04,0.103107034583,0.0176426232973
1057,2316340358,0.0,0.0,0.0,0.0,0.155407505097,0.0204859660644
1058,439704967,0.03,0.0,0.2,0.01,0.117005714219,0.00974294098621
1059,487251929,0.04,0.1,0.5,0.06,0.110275132569,0.00762701646101
1060,27241975,0.08,0.8,0.85,0.035,0.127725130845,0.018908022962
1061,573221967,0.02,0.0,0.6,0.055,0.146129216727,0.016185700954
1062,2917041211,None,None,None,None,None,None
1063,432074602,0.02,0.3,0.85,0.06,0.104134208159,0.00791768895274
1064,1465100186,0.02,0.0,0.6,0.03,0.130153317608,0.00772115461631
1065,706364737,0.025,0.65,0.9,0.02,0.149936000759,0.0167780506275
1066,17523808,0.075,0.2,0.65,0.035,0.118270101768,0.0173150506342
1067,634641130,0.045,0.05,1.0,0.07,0.224367648297,0.0153397660946
1068,2893155055,None,None,None,None,None,None
1069,565337747,0.01,0.05,0.75,0.02,0.098665630892,0.0110422888568
1070,321649661,0.1,0.75,0.8,0.085,0.116604094229,0.0359994114885
1071,402401015,0.05,0.05,0.5,0.05,0.0993141907373,0.00937974744961
1072,198270955,0.04,0.0,0.85,0.075,0.11987274502,0.0155913972222
1073,67775431,0.09,0.0,1.0,0.06,0.19919618314,0.0833363221376
1074,2920067870,0.05,0.0,0.85,0.055,0.156493032576,0.0076585734223
1075,23871022,0.045,0.05,0.85,0.055,0.149759571609,0.0137922130013
1076,14807739,0.025,0.2,0.6,0.03,0.116512796541,0.00840040628285
1077,1641056737,0.055,0.35,1.0,0.125,0.177308398632,0.00640533800847
1078,71074298,0.01,0.0,0.8,0.03,0.150464220896,0.0301051717639
1079,138153345,0.095,0.1,0.55,0.06,0.0837203667931,0.0270334928422
1080,57791793,0.035,0.0,0.35,0.035,0.164549620348,0.0177236907386
1081,110122113,0.005,0.05,0.3,0.03,0.109177927704,0.0147379294444
1082,72060994,0.1,0.15,0.0,0.0,0.130982327813,0.0206471291755
1083,1613091608,0.02,0.1,0.65,0.065,0.117952311358,0.0106573062304
1084,45627569,0.095,0.0,0.4,0.035,0.0918634920332,0.038744094813
1085,352822866,0.085,0.55,1.0,0.08,0.17200068785,0.00677244501761
1086,1009276267,0.025,0.0,0.55,0.045,0.122457456081,0.0125785946515
1087,578481944,0.05,0.3,0.95,0.1,0.158751939278,0.00981897913601
1088,130424630,0.03,0.3,0.7,0.105,0.118754457442,0.00763727581878
1089,238040058,0.05,0.05,0.6,0.045,0.115577889447,0.00905999491177
1090,240561724,0.0,0.1,0.65,0.02,0.11169571672,0.0184961856563
1091,3020965143,0.0642857142857,0.1,0.55,0.05,0.138898874411,0.0181432292694
1092,1514794812,0.08,0.15,0.85,0.08,0.13466648048,0.00998290188292
1093,1972903574,0.025,0.0,0.75,0.07,0.135082973601,0.0134398668643
1094,33950491,0.065,0.6,0.9,0.13,0.101135355332,0.00818825967665
1095,887281,0.065,0.05,0.75,0.085,0.144007823798,0.00953559736079
1096,58292961,0.025,0.9,0.5,0.06,0.124039258319,0.00620976280212
1097,413655972,0.015,0.25,0.6,0.055,0.102714178797,0.0229723449476
1098,85850428,0.1,0.4,0.5,0.3,0.0251572327044,0.00596978849817
1099,417280214,0.08,0.05,0.9,0.135,0.106143165627,0.031833564705
1100,216764338,0.055,0.2,0.6,0.065,0.141936573624,0.012160838713
1101,2837440844,None,None,None,None,None,None
1102,307161588,0.01,0.0,0.9,0.055,0.0941954926297,0.0107923848161
1103,2645323951,0.1,0.1,0.15,0.01,0.0537318627771,0.00159244692483
1104,8291932,0.015,0.75,0.1,0.005,0.104179054592,0.0749474069727
1105,324020939,0.015,0.2,0.3,0.06,0.114889693948,0.00940969572583
1106,83479877,0.005,0.0,0.6,0.04,0.102021920627,0.00719885289257
1107,1816114694,0.035,0.35,0.55,0.05,0.170710813447,0.0140628722473
1108,3018133003,0.035,0.05,1.0,0.06,0.159114252582,0.0122677801986
1109,311835878,0.02,0.0,0.45,0.035,0.125238236762,0.0160360835627
1110,468563131,0.005,0.05,0.05,0.005,0.151502653657,0.0256107720343
