,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,label
3964,2359459026,BibiMartinsen,BibiMartinsen,134.0,110.0,1102.0,15.0,3.0,http://t.co/b6GXDbSWED,en,,Guatemala,False,False,False,http://pbs.twimg.com/profile_images/473703630529257472/UUQlnFIP_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473703662988959744/VduNXlZ7.jpeg,333333,https://pbs.twimg.com/profile_images/473703630529257472/UUQlnFIP_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473703662988959744/VduNXlZ7.jpeg,C0DEED,0084B4,,False,False,False,False,False,"Food enthusiast, art lover, makeup hoarder, shoe fanatic, bargain shopper,anime watcher, Scandal addict, eco-lover and shower singer superstar! IG: Trudifyable",False,False,2014-02-24 12:56:01,fake
9284,41742034,TMJ-NL Jobs,tmj_nl_jobs,38.0,622.0,501.0,0.0,63.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Newfoundland,False,False,True,http://pbs.twimg.com/profile_images/691294748305326081/NuIJdYyK_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315451365/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/691294748305326081/NuIJdYyK_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315451365/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,Follow this account for geo-targeted Other job tweets in Newfoundland. Need help? Tweet us at @CareerArc!,False,False,2009-05-22 03:23:57,fake
5799,2357366108,MayraCrytser,MayraCrytser,117.0,46.0,192.0,0.0,0.0,http://t.co/MkOX1uU6fV,en,,,False,False,False,http://pbs.twimg.com/profile_images/473690608318414850/c_wgduz0_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473690658109026304/mdPECBpM.jpeg,333333,https://pbs.twimg.com/profile_images/473690608318414850/c_wgduz0_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473690658109026304/mdPECBpM.jpeg,C0DEED,0084B4,,False,False,False,False,False,Dance Choreographer Music Lover Γ¥ñ∩╕Å instagram. D1andonlyK TEAM#JOSEPHINE,False,False,2014-02-23 03:37:02,fake
6442,2354870666,RenitaMood,RenitaMood,131.0,41.0,167.0,0.0,0.0,http://t.co/UulX3IZEON,en,,,False,False,False,http://pbs.twimg.com/profile_images/473657145380978688/LyLmCG8v_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473657164863512576/VecWOdK5.jpeg,333333,https://pbs.twimg.com/profile_images/473657145380978688/LyLmCG8v_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473657164863512576/VecWOdK5.jpeg,C0DEED,0084B4,,False,False,False,False,False,"Passions for Games, Int. Design, Food, World, Music, Films! #iDontMakeSenseOftenSee? #TheHobbitADDICT #dreamtravelerΓ£ê∩╕Å #GodGraceGratitude :D",False,False,2014-02-21 14:21:50,fake
5864,2353740900,RonaldFavalora,RonaldFavalora,137.0,25.0,186.0,0.0,2.0,http://t.co/HiOJMYhxOM,en,,"Los Angeles, CA",False,False,False,http://pbs.twimg.com/profile_images/473674272905232384/ThHO_Uxt_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473674304463183872/xka16m4z.jpeg,333333,https://pbs.twimg.com/profile_images/473674272905232384/ThHO_Uxt_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473674304463183872/xka16m4z.jpeg,C0DEED,0084B4,,False,False,False,False,False,"Regional Vice President, Saba ANZ. Enabling business success through strategic talent management. Love classical music, theatre & the game played in heaven.",False,False,2014-02-20 20:20:03,fake
9207,40930291,TMJ-CAS Jobs,tmj_cas_jobs,120.0,621.0,502.0,0.0,117.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Saskatchewan,False,False,True,http://pbs.twimg.com/profile_images/691103699356102656/B6QCvZ7Q_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315453215/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/691103699356102656/B6QCvZ7Q_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315453215/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,Follow this account for geo-targeted Other job tweets in Saskatchewan. Need help? Tweet us at @CareerArc!,False,False,2009-05-18 18:14:56,fake
4921,2359423728,MeghanLabay,MeghanLabay,100.0,18.0,191.0,0.0,0.0,http://t.co/NKO6OBsmjs,en,,garden city,False,False,False,http://pbs.twimg.com/profile_images/473702800652660736/PKLUM2YG_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473702815001374720/gpMY5VYQ.jpeg,333333,https://pbs.twimg.com/profile_images/473702800652660736/PKLUM2YG_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473702815001374720/gpMY5VYQ.jpeg,C0DEED,0084B4,,False,False,False,False,False,"Actor, musician, singer, and a world class #bojangles addict :) my dog thinks im a good actor (I hope)",False,False,2014-02-24 12:26:51,fake
8134,104523905,Jhonathan Liquieri,Jhow_Winchester,38.0,334.0,1392.0,0.0,2.0,,en,,,False,False,False,http://pbs.twimg.com/profile_images/628808374/fasdsa_normal.JPG,True,https://pbs.twimg.com/profile_background_images/66422573/gaara-of-the-desert1.jpg,333333,https://pbs.twimg.com/profile_images/628808374/fasdsa_normal.JPG,C0DEED,False,DDEEF6,http://pbs.twimg.com/profile_background_images/66422573/gaara-of-the-desert1.jpg,C0DEED,0084B4,,False,False,False,False,False,,False,False,2010-01-13 15:58:34,fake
7284,531256458,Leatha Ground,Grounddig,21955.0,746.0,944.0,1.0,4.0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/1914075405/10031096011195618_sunbath_jpg_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1914075405/10031096011195618_sunbath_jpg_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Lover of life - need I say more!,False,False,2012-03-20 12:07:51,fake
752,3236418257,retweets,retweethoushtg,1549.0,35.0,1243.0,1337.0,26.0,http://t.co/G1SI2vKiKU,en,,Florida,False,False,False,http://pbs.twimg.com/profile_images/602542257648967680/ICTBS9Tw_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/602542257648967680/ICTBS9Tw_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,"I  will retweet: justice social media marketing litigation true crime politics philospohy, science, , sustainability, arts, facebook",False,False,2015-05-05 17:46:11,fake
2385,3330869921,Adam,Wakefo35rd,20.0,17.0,969.0,21.0,0.0,,en,,"London, Ontario",False,False,False,http://pbs.twimg.com/profile_images/614869012107948033/_65HpTS6_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/614869012107948033/_65HpTS6_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,088253,,False,False,False,False,False,22 Year old  working In # and living in #Basingstoke.,False,False,2015-06-17 05:58:52,fake
1053,1672956109,Coco,CocoRayesn,179.0,28.0,1768.0,70.0,2.0,http://t.co/LmE2OVVh0x,en,,Missouri,True,False,False,http://pbs.twimg.com/profile_images/506883733786333184/JSxPcOgy_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/506883733786333184/JSxPcOgy_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Expertise in Environmental Graphic, Wayfinding, Place Making,  Sign  and Systems, Universal Design, Exhibit  , Architec,tural Signs etc...",False,False,2013-08-15 11:13:04,fake
9228,41620558,Alaska Non-Metro Job,tmj_ak_usa_jobs,156.0,834.0,531.0,0.0,25.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Alaska,False,False,True,http://pbs.twimg.com/profile_images/691179063516397569/S-p9Xr9a_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315452738/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/691179063516397569/S-p9Xr9a_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315452738/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,Follow this account for geo-targeted Other job tweets in Alaska. Need help? Tweet us at @CareerArc!,False,False,2009-05-21 16:33:19,fake
7283,531252639,Ena Fontelroy,Fontelroyvibe,25182.0,658.0,1589.0,10.0,6.0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/1914097752/7865993521153964_red_pullover_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1914097752/7865993521153964_red_pullover_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Writer, business oriented, web master and general geek!",False,False,2012-03-20 12:03:25,fake
246,3336327569,Ryan,RyanHilt9no0,5.0,10.0,816.0,5.0,1.0,,en,,London UK,False,False,False,http://pbs.twimg.com/profile_images/613923879048773633/XinPB8-C_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/613923879048773633/XinPB8-C_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,Manchester City.  Music. Smart Clothes.  Vinyls. Mods. Instagram - ryan_hilton_,False,False,2015-06-20 07:09:37,fake
5990,2212619130,ZenobiaLandford,ZenobiaLandford,274.0,137.0,416.0,0.0,0.0,http://t.co/iFp9ow5oID,en,,,False,False,False,http://pbs.twimg.com/profile_images/473925917836734464/b__4wcnq_normal.png,True,https://pbs.twimg.com/profile_background_images/473925935293419520/WHYc1I3x.jpeg,333333,https://pbs.twimg.com/profile_images/473925917836734464/b__4wcnq_normal.png,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473925935293419520/WHYc1I3x.jpeg,C0DEED,0084B4,,False,False,False,False,False,"A passionate woman of worth&excellence for my Lord&Savior's glory!Graphic/multimedia artist,singer/songwriter,events manager,scriptwriter/director,fashionista",False,False,2013-11-24 15:11:12,fake
6315,2357269958,MagenGriffth,MagenGriffth,127.0,31.0,186.0,0.0,0.0,http://t.co/puC7rpzfjN,en,,,False,False,False,http://pbs.twimg.com/profile_images/473691482704969729/CGsHZfSU_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473691546206736384/YXZhuFTi.jpeg,333333,https://pbs.twimg.com/profile_images/473691482704969729/CGsHZfSU_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473691546206736384/YXZhuFTi.jpeg,C0DEED,0084B4,,False,False,False,False,False,Singer and guitarist from outer space.,False,False,2014-02-23 02:11:00,fake
9254,41670589,TMJ-MT-USA Jobs,tmj_mt_usa_jobs,155.0,592.0,528.0,0.0,31.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Montana,False,False,True,http://pbs.twimg.com/profile_images/691224504652070914/0Piho0cj_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315452209/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/691224504652070914/0Piho0cj_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315452209/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,Follow this account for geo-targeted Other job tweets in Montana Non-Metro. Need help? Tweet us at @CareerArc!,False,False,2009-05-21 20:32:34,fake
8291,3229449756,Prize Spectacular,PrizeCrazy14130,17.0,0.0,6.0,0.0,0.0,http://t.co/ATyzFiw4aa,en,,,True,False,False,http://pbs.twimg.com/profile_images/607416856819793920/-5hCibSC_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/607416856819793920/-5hCibSC_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Have a unique pass? Click the bitly link below:,False,False,2015-05-29 06:50:00,fake
9694,314084426,New Mexico Util Jobs,tmj_NM_UTIL,6.0,308.0,286.0,0.0,3.0,https://t.co/DByWt45HZj,en,Pacific Time (US & Canada),New Mexico Non-Metro,False,False,True,http://pbs.twimg.com/profile_images/716209027340836864/amFvq2X3_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315322527/Twitter-BG_2_bg-image.jpg,333333,https://pbs.twimg.com/profile_images/716209027340836864/amFvq2X3_normal.jpg,C0DEED,False,DDEEF6,http://pbs.twimg.com/profile_background_images/315322527/Twitter-BG_2_bg-image.jpg,253956,4A913C,-25200.0,False,False,False,False,False,Follow this account for geo-targeted Utilities job tweets in New Mexico Non-Metro. Need help? Tweet us at @CareerArc!,False,False,2011-06-09 17:53:14,fake
7252,531217335,Concha Eclarinal,Eclarinalvibe,21224.0,549.0,620.0,1.0,3.0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/1914079626/709302991149929_pet_wedding_2009_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1914079626/709302991149929_pet_wedding_2009_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Love the web, social media, blogging and some light programming!",False,False,2012-03-20 11:17:42,fake
7249,531171352,Home!,Heart_for_Home,32943.0,1147.0,1617.0,6.0,237.0,https://t.co/fYxaTComaq,en,Pacific Time (US & Canada),,True,False,False,http://pbs.twimg.com/profile_images/686893724450725889/ADfY5GJw_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/686893724450725889/ADfY5GJw_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,Everything about the home!,False,False,2012-03-20 12:08:55,fake
5817,2357575628,ToriBostock,ToriBostock,102.0,43.0,186.0,0.0,0.0,http://t.co/G5peDR8GHR,en,,"Montr+�al, Qu+�bec",False,False,False,http://pbs.twimg.com/profile_images/473687484245618688/T-tapQlB_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473687499403825152/9k7W6Wkd.jpeg,333333,https://pbs.twimg.com/profile_images/473687484245618688/T-tapQlB_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473687499403825152/9k7W6Wkd.jpeg,C0DEED,0084B4,,False,False,False,False,False,Dress erryday like u gonna get murdered in those clothes. Gimnast. *future actress & fashion designer* my mind &,False,False,2014-02-23 06:47:04,fake
1344,1651135694,Towson HS Athletics,TowsonHSspstro,44.0,45.0,514.0,0.0,3.0,https://t.co/FFjZw21AXA,en,Copenhagen,North Carolina,False,False,False,http://pbs.twimg.com/profile_images/736150133130297344/0S7LLHlS_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/736150133130297344/0S7LLHlS_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,E81C4F,7200.0,False,False,False,False,False,Official Twitter account for Towson High School,False,False,2013-08-06 20:08:58,fake
9415,71722242,TMJ-BAL CstSrv Jobs,tmj_bal_cstsrv,104.0,319.0,281.0,0.0,54.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Baltimore, MD",False,False,True,http://pbs.twimg.com/profile_images/696187064035909632/fGWRMgiB_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315425027/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/696187064035909632/fGWRMgiB_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315425027/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,"Follow this account for geo-targeted Customer Service job tweets in Baltimore, MD. Need help? Tweet us at @CareerArc!",False,False,2009-09-05 04:04:09,fake
9080,38023145,TMJ-MSP Jobs,tmj_msp_jobs,759.0,736.0,541.0,0.0,79.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"St. Paul, MN",False,False,True,http://pbs.twimg.com/profile_images/689573377363746817/Suw1IH61_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315462063/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/689573377363746817/Suw1IH61_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315462063/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,"Follow this account for geo-targeted Other job tweets in St. Paul, MN. Need help? Tweet us at @CareerArc!",False,False,2009-05-05 21:18:49,fake
8810,23218909,TMJ-ATL IT-Java Jobs,tmj_atl_itjava,10.0,329.0,217.0,0.0,185.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Atlanta, GA",False,False,True,http://pbs.twimg.com/profile_images/681545385022590976/-tvtunts_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315954146/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/681545385022590976/-tvtunts_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315954146/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,"Follow this account for geo-targeted Software Dev. - Java & Open Source job tweets in Atlanta, GA. Need help? Tweet us at @CareerArc!",False,False,2009-03-07 18:26:37,fake
7922,81059978,Sofie,Sofie6hv8,1.0,106.0,508.0,0.0,0.0,http://t.co/2g5XWfu3Gl,en,Alaska,,True,False,False,http://pbs.twimg.com/profile_images/462739246/zzz2__814__normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/462739246/zzz2__814__normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-28800.0,False,False,False,False,False,,False,False,2009-10-09 08:14:58,fake
1100,705038895470219265,Coyote and Grossman,ESPN7021,894.0,51.0,496.0,819.0,0.0,https://t.co/UOdfqVZpDI,en,Pacific Time (US & Canada),"Portland, Maine",False,False,False,http://pbs.twimg.com/profile_images/733932719407796224/-bo77AUB_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/733932719407796224/-bo77AUB_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,19CF86,-25200.0,False,False,False,False,False,"Coyote and Grossman on ESPN 102.7 covers local,  collegeate  national sports news weekdays 4:00 to 6:00 pm",False,False,2016-03-02 14:35:46,fake
9571,72432504,TMJ-GRN CstSrv Jobs,tmj_grn_cstsrv,130.0,309.0,281.0,0.0,49.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Greenville, SC",False,False,True,http://pbs.twimg.com/profile_images/696433576967995396/CrOtPGt8_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315423326/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/696433576967995396/CrOtPGt8_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315423326/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,"Follow this account for geo-targeted Customer Service job tweets in Greenville, SC. Need help? Tweet us at @CareerArc!",False,False,2009-09-08 00:59:58,fake
124,3260530110,Taylor,twbrookk6,1738.0,59.0,1023.0,1513.0,18.0,http://www.freewebs.com/twbrooks6,en,,Davis California,False,False,False,http://pbs.twimg.com/profile_images/633447315936706560/UY4aGqqo_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/633447315936706560/UY4aGqqo_normal.jpg,65B0DA,True,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,False,False,False,False,False,A man devoted to  God and owner of the Inspirational Documentations  website (above),False,False,2015-06-30 01:24:24,fake
4959,2358501398,BeckieFoglia,BeckieFoglia,124.0,139.0,1027.0,10.0,0.0,http://t.co/8Z7GhwKU4m,en,,alexandria,False,False,False,http://pbs.twimg.com/profile_images/473699902795440128/E4CycCNh_normal.jpeg,True,https://pbs.twimg.com/profile_background_images/473699928527499264/NBjkATm-.jpeg,333333,https://pbs.twimg.com/profile_images/473699902795440128/E4CycCNh_normal.jpeg,FFFFFF,True,DDEEF6,http://pbs.twimg.com/profile_background_images/473699928527499264/NBjkATm-.jpeg,C0DEED,0084B4,,False,False,False,False,False,My taste in music changes dialy,False,False,2014-02-23 20:59:44,fake
2336,1658628780,Rachel,GoodRidda71nce,887.0,22.0,655.0,809.0,1.0,,en,Brisbane,Washington,False,False,False,http://pbs.twimg.com/profile_images/715047648164777984/1dbiUA5h_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/715047648164777984/1dbiUA5h_normal.jpg,829D5E,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,36000.0,False,False,False,False,False,"Singer, , and pianist. -Green  Day-Justin Bieber-OneRepublic-MGK",False,False,2013-08-09 21:37:54,fake
9494,72036243,MT Cust. Srv. Jobs,tmj_MT_cstsrv,52.0,282.0,269.0,0.0,32.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Montana,False,False,True,http://pbs.twimg.com/profile_images/696841264633761792/jhvTvtJW_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315421286/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/696841264633761792/jhvTvtJW_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315421286/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,Follow this account for geo-targeted Customer Service job tweets in Montana Non-Metro. Need help? Tweet us at @CareerArc!,False,False,2009-09-06 13:41:48,fake
1661,3268498416,Interiors by,nItbySteveGn,1165.0,18.0,872.0,990.0,17.0,http://t.co/F2eatOD4pc,en,,Pennsylvania,False,False,False,http://pbs.twimg.com/profile_images/630035199884005377/BvAxgwdE_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/630035199884005377/BvAxgwdE_normal.jpg,65B0DA,True,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,False,False,False,False,False,"Largest Interior Design Firm in S.. Design for CEO's of Fortune 500 Companies, Renowned Developers and  Professional Athletes.",False,False,2015-07-05 00:52:20,fake
8186,106301592,thoomas,thothoma_s,2.0,27.0,177.0,0.0,0.0,,en,,,False,False,False,http://pbs.twimg.com/profile_images/644248249/ATgAAAASWQ2Buq5gpidB-uoNcilwg1FEBxXm5eG2nV8Ize2iIZ9b0DjhuQ9i2siyISWkVPpLTAKyXvzv3DIwr1J6fJGpAJtU9VBX3qTJravgDhGMSwlXFmS-rKoiSA_normal.jpg,True,https://pbs.twimg.com/profile_background_images/68374078/Sem_t_tulo_1.jpg,333333,https://pbs.twimg.com/profile_images/644248249/ATgAAAASWQ2Buq5gpidB-uoNcilwg1FEBxXm5eG2nV8Ize2iIZ9b0DjhuQ9i2siyISWkVPpLTAKyXvzv3DIwr1J6fJGpAJtU9VBX3qTJravgDhGMSwlXFmS-rKoiSA_normal.jpg,86A4A6,False,A0C5C7,http://pbs.twimg.com/profile_background_images/68374078/Sem_t_tulo_1.jpg,709397,FF3300,,False,False,False,False,False,,False,False,2010-01-19 03:36:19,fake
7710,67603955,Denise,Denise41xn,1.0,160.0,510.0,0.0,1.0,http://t.co/lYI3dL1b0N,en,Alaska,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-28800.0,False,False,False,False,False,,False,False,2009-08-21 13:17:39,fake
8308,57333680,Tweet-Rewards,Rewards1535,1.0,42.0,343.0,0.0,0.0,http://t.co/FC6XAMWrbX,en,,Twitter,False,False,False,http://pbs.twimg.com/profile_images/316493199/tweetr33_normal.jpg,True,https://pbs.twimg.com/profile_background_images/23607911/eew.jpg,000000,https://pbs.twimg.com/profile_images/316493199/tweetr33_normal.jpg,87BC44,False,E0FF92,http://pbs.twimg.com/profile_background_images/23607911/eew.jpg,9AE4E8,0000FF,,False,False,False,False,False,Thanks for being a member of Twitter. Claim your prize.,False,False,2009-07-16 13:27:52,fake
1812,3207079149,UploadVR,OpaqurMM,32.0,29.0,948.0,20.0,4.0,http://t.co/Szf4XOFDch,en,,"Melbourne, Australia",True,False,False,http://pbs.twimg.com/profile_images/602923012833320961/hC4p2Cd5_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/602923012833320961/hC4p2Cd5_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Opaque Multimedia Pty Ltd is a Melbourne-based digital design studio specialising in the application of video game technologies in novel domains.,False,False,2015-04-25 18:18:56,fake
9563,72370216,TMJ-LAH CstSrv Jobs,tmj_lah_cstsrv,3.0,278.0,261.0,0.0,15.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Shreveport, LA",False,False,True,http://pbs.twimg.com/profile_images/696760808953360385/N5vwDxuJ_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315421942/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/696760808953360385/N5vwDxuJ_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315421942/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,"Follow this account for geo-targeted Customer Service job tweets in Shreveport, LA. Need help? Tweet us at @CareerArc!",False,False,2009-09-07 20:12:19,fake
8914,24317219,TMJ-LAS Mgmt. Jobs,tmj_las_mgmt,144.0,351.0,252.0,0.0,43.0,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Las Vegas, NV",False,False,True,http://pbs.twimg.com/profile_images/680725431847264257/D1Soz-vQ_normal.jpg,True,https://pbs.twimg.com/profile_background_images/315515269/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/680725431847264257/D1Soz-vQ_normal.jpg,000000,False,407DB0,http://pbs.twimg.com/profile_background_images/315515269/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,False,False,False,False,False,"Follow this account for geo-targeted Business/Mgmt. job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",False,False,2009-03-14 03:08:25,fake
