,id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
498,3260005040,Alexandra,Pupce_Morales,61,22,1007,30,4,,en,,California,False,False,False,http://pbs.twimg.com/profile_images/635066219276562432/7y_1YQT7_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/635066219276562432/7y_1YQT7_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,False,False,False,False,False,"Venezolana. Professional Chef, impulsive, extremist and radical. In process of healing a broken heart, in constant need of the beach, food and  .",False,False,2015-06-29 14:33:33
499,2757554292,Chance The Rapper,Street_Dramea,157,22,1342,74,0,http://t.co/L431Rt5oGh,en,,canada,True,False,False,http://pbs.twimg.com/profile_images/572538787641577472/l61aHTbt_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/572538787641577472/l61aHTbt_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Recording artist, song writer, and Spoken Word poet. Youth Activist and  facilitator. Msg for booking inquiries @  eduardoramon86@gmail.com",False,False,2014-08-23 03:36:55
500,3401276894,Peter,peter_rangelfof,428,15,1007,332,9,,en,,Cincinnati Ohio,False,False,False,http://pbs.twimg.com/profile_images/639439999881117696/aIVq-uE-_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/639439999881117696/aIVq-uE-_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,False,False,False,False,False,of  #TLB. Professional yogurt weigher,False,False,2015-08-31 07:21:56
501,2603603876,David Anderson,D_Andersno201,561,24,398,491,11,,en,Pacific Time (US & Canada),"San Diego, California",False,False,False,http://pbs.twimg.com/profile_images/722380113203961856/NcX-5_xB_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/722380113203961856/NcX-5_xB_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,088253,-25200.0,False,False,False,False,False,"Truly Blessed life is good former D1 College basketball player #23 and  major in ESS  Antonio/Beaumont/Minnesota/#txst San Marcos
 RIP MOM",False,False,2014-07-04 14:41:50
502,2476274622,ASURAS,asurasmlate,973,18,674,830,7,https://t.co/tsKnaA30Qi,en,Pacific Time (US & Canada),The Commonwealth of Kentucky,False,False,False,http://pbs.twimg.com/profile_images/715572615944007680/pOn3_91u_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/715572615944007680/pOn3_91u_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,-25200.0,False,False,False,False,False,ASURAS is Experimental  black-metal  from the Estonian extreme-metal drummer SpiritualBlast'2009.,False,False,2014-05-04 02:50:56
503,3183024121,Charley's Bike,CharleysBikbaLe,1399,60,920,1315,12,http://t.co/Kd99PTv81g,en,,"New York, NY",False,False,False,http://pbs.twimg.com/profile_images/631569819440123904/IdYzvEXc_normal.jpg,True,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/631569819440123904/IdYzvEXc_normal.jpg,C6E2EE,False,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,,False,False,False,False,False,A Bike Shop in Oklahoma City.  Full Service and Repair on all bicycles - full retail experience featuring Specialized . 405 603 7655,False,False,2015-05-02 14:23:35
504,3322537583,Natate,natatedrop,348,22,535,274,6,https://t.co/SveHjFv4oE,en,Pacific Time (US & Canada),New York. Not London.,False,False,False,http://pbs.twimg.com/profile_images/669032668181327873/shsX5lM1_normal.jpg,True,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/669032668181327873/shsX5lM1_normal.jpg,C6E2EE,False,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,-25200.0,False,False,False,False,False,Music Producer/  Beat Sales https://t.co/uF0LOl2zIp … https://t.co/fFwFq0D8mQ … Email: Natateproductions@gmail.com,False,False,2015-06-13 07:14:34
505,2411730254,William Hayes,iwllhaye3s,1354,73,1275,1165,15,http://t.co/CCd2UVrooM,en,,Kansas,False,False,False,http://pbs.twimg.com/profile_images/609050761419440129/Xig-QuPN_normal.jpg,True,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/609050761419440129/Xig-QuPN_normal.jpg,DBE9ED,False,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,False,False,False,False,False,Estate  Consultant,False,False,2014-03-26 00:07:23
506,3168483080,Charlie .,charliltpho,1131,26,1130,1014,21,http://t.co/hbElQ3Xrkp,en,,Louisiana,False,False,False,http://pbs.twimg.com/profile_images/613373493116293120/_PF41KXj_normal.jpg,True,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/613373493116293120/_PF41KXj_normal.jpg,DBE9ED,False,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,False,False,False,False,False,"Portrait Fashion Photographer/Creative Director/ Production Producer/ Visual &   Consultant/ Blogger, Creator of Jillian's Peak",False,False,2015-04-23 09:15:47
507,2286271770,Alicia Adams,aliciaadams1794,631,18,496,571,16,,en,Pacific Time (US & Canada),North Dakota,False,False,False,http://pbs.twimg.com/profile_images/737763487670116352/pMlNC-Ts_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/737763487670116352/pMlNC-Ts_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,FAB81E,-25200.0,False,False,False,False,False,"Boston Bruins queen! Love all Boston sports, hockey of  any kind, music of all kinds. Necrotizing Fasciitis survivor. Whatever moves me at the .",False,False,2014-01-11 07:49:14
508,2649962059,FX1090,FX9n01,1764,19,744,1515,34,https://t.co/gWBfKGcYt7,en,Pacific Time (US & Canada),"Honolulu, Hawaii",False,False,False,http://pbs.twimg.com/profile_images/676978391799742464/OUUPKJ8V_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/676978391799742464/OUUPKJ8V_normal.jpg,829D5E,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,-25200.0,False,False,False,False,False,"financial portal
- Live Forex #Charts 
- Popular Forex #Brokers
- Top Traders
- Latest #Forex #Contests
- Best #Forex Bonuses
https://t.co/UIkHNm1EQv",False,False,2014-07-16 04:05:54
509,2397210728,Sam Farnsworth,aSmFarnsworth11,350,29,915,279,6,,en,,"Auburn Hills, Michigan",False,False,False,http://pbs.twimg.com/profile_images/609688811900174338/YRSOFGmh_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/609688811900174338/YRSOFGmh_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,088253,,False,False,False,False,False,"Sports Director for the CBS affiliate in  Colorado Springs, KKTV Channel 11. All opinions  solely mine.",False,False,2014-03-19 03:56:54
510,2560500199,Josiah,JosiahWamreflp,1231,27,636,1181,9,https://t.co/TkFQrodfpb,en,Pacific Time (US & Canada),South Florida,False,False,False,http://pbs.twimg.com/profile_images/718091797105360897/9BFL4tKK_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/718091797105360897/9BFL4tKK_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,DJ and  filmmaker from Northwest Wisconsin. I love film and also do a podcast about !,False,False,2014-06-11 03:44:18
511,3184320847,kennethddavis,kennthdvsai,1738,32,607,1588,1,,en,,"Calera,alabama",False,False,False,http://pbs.twimg.com/profile_images/631993198173405185/R7aU9Q7o_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/631993198173405185/R7aU9Q7o_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,088253,,False,False,False,False,False,"Teacher,,spiritualcoach,Founder  of Empowered2EmpowerNow",False,False,2015-05-03 15:02:28
512,2494895551,Gerad,gadeuval200l0,23,8,251,0,1,https://t.co/XOEIXfmkeY,en,Pacific Time (US & Canada),Maryland,False,False,False,http://pbs.twimg.com/profile_images/717189018195103744/J4snkFD__normal.jpg,True,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/717189018195103744/J4snkFD__normal.jpg,C6E2EE,False,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,-25200.0,False,False,False,False,False,Bass Mekanik Records recording    Cover  band drummer.,False,False,2014-05-14 20:33:07
513,702816906730934272,On_The_Rise,igordon9459,1493,41,440,1335,17,,en,Pacific Time (US & Canada),Colorado,False,False,False,http://pbs.twimg.com/profile_images/733087635183296514/JG51OIV4_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/733087635183296514/JG51OIV4_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,F58EA8,-25200.0,False,False,False,False,False,I love god  basketball and i pray to make this dream  a reality.,False,False,2016-02-25 11:26:23
514,1541332592,Aaron,ifilmAraon,723,21,612,627,13,https://t.co/NCYnTso6eN,en,Pacific Time (US & Canada),"Portland, Oregon",False,False,False,http://pbs.twimg.com/profile_images/718575170936397824/5uSXS10o_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/718575170936397824/5uSXS10o_normal.jpg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,-25200.0,False,False,False,False,False,Film student at  Art Institute of Dallas. Director/ Producer/  Scriptwriter/ Audio Composer.,False,False,2013-06-23 16:24:08
515,3346539237,Garth,rzpamsteroi,67,24,902,35,1,,en,,New York,False,False,False,http://pbs.twimg.com/profile_images/633492121173913600/KaxHWiv0_normal.jpg,True,https://abs.twimg.com/images/themes/theme18/bg.gif,333333,https://pbs.twimg.com/profile_images/633492121173913600/KaxHWiv0_normal.jpg,EEEEEE,False,F6F6F6,http://abs.twimg.com/images/themes/theme18/bg.gif,ACDED6,038543,,False,False,False,False,False,"Five ways   sum up my prosperity - creativity, , music, chocolate cake  and real estate. Cheers",False,False,2015-06-26 14:46:20
516,2493576289,Steven,SJKopiecshk,42,15,647,0,0,https://t.co/IKfpyA7ofT,en,Pacific Time (US & Canada),"new york, new york",False,False,False,http://pbs.twimg.com/profile_images/713787245896052737/Ic9x2E7H_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/713787245896052737/Ic9x2E7H_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,"Jesus  follower, , father, musician",False,False,2014-05-13 22:32:52
517,3244045838,Holly,hollyTOaengt,0,4,442,0,0,http://t.co/54qKp2rMut,en,,Newfoundland & Ontario CANADA,False,False,False,http://pbs.twimg.com/profile_images/616988549200527361/MK3Lgm7Q_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/616988549200527361/MK3Lgm7Q_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,False,False,"Toronto based  real estate agent ready to meet, and help you navigate the sometimes complicated real estate arena.  416-995-0229/holly@hollyTOagent.",False,False,2015-06-13 08:49:01
518,3199263339,David Hallquist,dave_cei_vec,1224,36,1172,1009,21,http://t.co/DZJO95a4IT,en,,Wisconsin,False,False,False,http://pbs.twimg.com/profile_images/610796540484038658/JjleGX5N_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/610796540484038658/JjleGX5N_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,False,False,False,False,False,"CEO of Vermont Electric Cooperative, VELCO board member, telemark skiier, runner,  player, weight  lifter",False,False,2015-04-23 22:10:39
519,1910184313,Vandoren,VandoreCNnY,651,15,603,555,11,,en,Pacific Time (US & Canada),Southern California,False,False,False,http://pbs.twimg.com/profile_images/714011686085255168/_pVXwOFm_normal.jpg,True,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,https://pbs.twimg.com/profile_images/714011686085255168/_pVXwOFm_normal.jpg,FFF8AD,False,F6FFD1,http://abs.twimg.com/images/themes/theme19/bg.gif,FFF04D,0099CC,-25200.0,False,False,False,False,False,Vandoren   Advisory Studio Nyc,False,False,2013-09-27 05:20:14
520,2549117737,Joshua (),MrSqurXeRB,28,23,505,0,1,https://t.co/vggb918RLk,en,Pacific Time (US & Canada),Louisiana,False,False,False,http://pbs.twimg.com/profile_images/716954024629501953/uzbS4UK7_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/716954024629501953/uzbS4UK7_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,088253,-25200.0,False,False,False,False,False,That  preteen animator.  See my stuff here: https://t.co/pJbjTlWF6s,False,False,2014-06-06 02:49:03
521,2807608820,loyce,loycebednarteok,1060,31,627,989,1,,en,Pacific Time (US & Canada),Portland Oregon,False,False,False,http://pbs.twimg.com/profile_images/696466881377533952/SbI6rU1F_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/696466881377533952/SbI6rU1F_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,-25200.0,False,False,False,False,False,"Grew  up in Kansas City, Mo. Retired from the Air Force in 1994. Now an aspiring  marketer.",False,False,2014-09-13 14:41:04
522,2437538605,Sara Joy Malsch,saramachsl,2461,78,1535,2161,44,http://t.co/4pKQCTEJij,en,,Nevada,True,False,False,http://pbs.twimg.com/profile_images/567830747520573440/lJ_Nl7ga_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/567830747520573440/lJ_Nl7ga_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"@gracecityvegas , Design, Jesus, Things that are ...I  like those things.",False,False,2014-04-10 21:23:52
523,2549960246,FLOOR360,FLOO063R,1536,155,1583,1455,12,http://t.co/o3TOKPEcmR,en,,Arizona,True,False,False,http://pbs.twimg.com/profile_images/568165397942136832/B4gDRpnq_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/568165397942136832/B4gDRpnq_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Design is   Difference,False,False,2014-06-06 12:57:43
524,2434640126,NielsenPianoFestival,NielsenTwetes,747,25,526,681,7,https://t.co/mO92g88WIT,en,Pacific Time (US & Canada),Hawaii,False,False,False,http://pbs.twimg.com/profile_images/706995574336192512/D6bq_A8U_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/706995574336192512/D6bq_A8U_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,-25200.0,False,False,False,False,False,"Summer Piano Festival in Sag Harbor, NY featuring some of  world's most talented young pianists.  Please visit our  website at https://t.co/mO92g88WIT .",False,False,2014-04-09 00:45:15
525,2480795796,Duncan,DuncawGnni,15,12,353,0,0,,en,Pacific Time (US & Canada),Washington DC,True,False,False,http://pbs.twimg.com/profile_images/716376408000307200/F1n1kBMN_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/716376408000307200/F1n1kBMN_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,24 year-old christian  in pursuit of something  greater than myself.,False,False,2014-05-07 00:17:46
526,2409504072,Annliese,nanliees,3352,118,1305,2967,70,,en,,"Bedstuy, New York",False,False,False,http://pbs.twimg.com/profile_images/608782615374483457/AnZKhBtr_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/608782615374483457/AnZKhBtr_normal.jpg,829D5E,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,,False,False,False,False,False,Travel + Event Marketing Pro. Lifelong O's Fan. LivingSocial Alum. Former . Dormant Printmaker. Love food + experimenting in the  kitchen.,False,False,2014-03-24 20:19:39
527,2384653855,Rik,LioRierav,37,18,681,0,0,https://t.co/nfjdpq2MfI,en,Pacific Time (US & Canada),"orlando, florida",False,False,False,http://pbs.twimg.com/profile_images/711527108695232512/7A67rhJL_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/711527108695232512/7A67rhJL_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,"Engineer, Musician y  Un Hustler De La Vida..",False,False,2014-03-12 04:12:03
528,3199316151,Karla,kmurray325,1912,30,1109,1733,42,,en,,California + i?ParisÃ¯Â¿Â½HKÃ¯Â¿Â½RioÃ¯Â¿Â½NY,False,False,False,http://pbs.twimg.com/profile_images/613363906388455425/CRWk9HR-_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/613363906388455425/CRWk9HR-_normal.jpg,65B0DA,True,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,False,False,False,False,False,Self-directed learner  to change a small  community as a tech director in K-12 ed.,False,False,2015-04-23 22:34:11
529,3202610811,Elizabeth Broderick,rebeltaleert,56,21,937,51,0,,en,,Sydney,True,False,False,http://pbs.twimg.com/profile_images/601347571143942144/4yIYor0W_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/601347571143942144/4yIYor0W_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Rebel Talbert is a volunteer firefighter and a Operations Group Manager at the NSW Rural Fire Service. Views are my own.,False,False,2015-04-24 23:58:45
530,3170675750,Dj NickyM 730DIPS,DjNixkyM,70,15,1189,59,0,http://t.co/ezqOzJwr3a,en,,Enfield 2136 NSW AUSTRALIA,False,False,False,http://pbs.twimg.com/profile_images/603202964824662016/4ec-L2Bp_normal.jpg,True,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/603202964824662016/4ec-L2Bp_normal.jpg,DBE9ED,False,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,False,False,False,False,False,"I come from the 2136! SYD, Australia! Represent: 730DIPS/730DIPSDJS/iTsAgO DJs/GypRockerz, EtherBoyDjs & The Official DJ for Australia's OWN @IAmSelwyn!",False,False,2015-04-24 11:43:21
531,2491944115,Dr,asRheedClark,1161,99,1907,959,6,,en,,,True,False,False,http://pbs.twimg.com/profile_images/482803789208891394/5Wo5_XCv_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/482803789208891394/5Wo5_XCv_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2014-05-12 20:30:54
532,2657806405,daniella,HomeIDengis,337,16,823,318,11,,en,Pacific Time (US & Canada),East Texas,True,False,False,http://pbs.twimg.com/profile_images/683288438120951808/0dH2eTZQ_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/683288438120951808/0dH2eTZQ_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200.0,False,False,False,False,False,Residential + Commercial  - Space Planning Redesign - Property Staging - Special Event  Planning E-Consultations. Designing custom homes for over 10 yrs.,False,False,2014-07-18 21:29:28
533,3309738481,Brent,BrentLHasnen,11,26,868,4,0,https://t.co/VUKBKLUuzN,en,,Oklahoma,True,False,False,http://pbs.twimg.com/profile_images/672578916687544320/xiVwRxTA_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/672578916687544320/xiVwRxTA_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Father, Friend   Entrepreneur.",False,False,2015-08-08 13:40:17
534,3005830149,Katie,KatieGeBruk,34,48,474,0,0,,en,Pacific Time (US & Canada),"Baltimore,Maryland",False,False,False,http://pbs.twimg.com/profile_images/726967550865723392/mJoJzQFn_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/726967550865723392/mJoJzQFn_normal.jpg,DFDFDF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,-25200.0,False,False,False,False,False,"Personal Finance reporter covering  cannabis and car industries for @MarketWatch  Proud @umich alum,  IM basketball pro, and newsletter fanatic",False,False,2015-01-30 16:00:32
535,2322974010,Enrique,Enriqu_e55A,901,14,565,759,14,,en,Pacific Time (US & Canada),Montana,False,False,False,http://pbs.twimg.com/profile_images/714179107760840704/oE_cUGR7_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/714179107760840704/oE_cUGR7_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,-25200.0,False,False,False,False,False,Aspiring Musician/Producer Hip-/R&B is what my  life revolves around! #LatinoPride,False,False,2014-02-01 23:03:06
536,2510068855,Tulane City Center,ctc_nola,1364,117,1243,1119,11,http://t.co/EKuYjOuqKg,en,,"Maui, Hawaii",True,False,False,http://pbs.twimg.com/profile_images/569875238515519488/rNCvcC8D_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/569875238515519488/rNCvcC8D_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,public interest   and education,False,False,2014-05-20 11:06:42
537,3332379976,Shelton,bonetti_et_1609,1510,42,876,1338,17,,en,,"Atlanta, Georgia",False,False,False,http://pbs.twimg.com/profile_images/671478899403042816/FCbIqJee_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/671478899403042816/FCbIqJee_normal.jpg,F2E195,False,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,False,False,"V are a company specialized in  personal professional & corporate business, We provide free & paid hosting,  corporate branding, webdesign, SEO, &",False,False,2015-06-18 09:33:10
538,2526507884,William,iLLwiL9L981,736,12,325,638,3,,en,Pacific Time (US & Canada),"Washington, DC",False,False,False,http://pbs.twimg.com/profile_images/714989458832154624/7CPyo-VF_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/714989458832154624/7CPyo-VF_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,"Musician in the  
Baseball & Basketball
Follow me on  ig @illwill1998!! 
16 years old",False,False,2014-05-27 04:14:03
539,2215589275,Dan,DansPlaaec,1375,17,602,1191,22,https://t.co/IVU5TI524q,en,Pacific Time (US & Canada),"San Antonio, Texas",False,False,False,http://pbs.twimg.com/profile_images/713792119475945472/OshXJ8OJ_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/713792119475945472/OshXJ8OJ_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,"Founder of Sales  Schema, , living room guitarist.",False,False,2013-11-26 11:48:15
540,2401755728,Jack's Diving Locker,JacksDiveLockre,1469,143,1472,1143,22,,en,,"Kailua-Kona, Hawaii (USA)",True,False,False,http://pbs.twimg.com/profile_images/453945864684204032/QBvNWJmN_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/453945864684204032/QBvNWJmN_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Kona, Hawaii's most complete dive & snorkel facility. We offer a wide range of  and the friendliest  and most knowledgeable staff.",False,False,2014-03-21 15:42:29
541,2475563779,METOrchMusicians,METOrchertsa,11,11,346,0,0,https://t.co/Q9gaO5CFCG,en,Pacific Time (US & Canada),"Fairport, New York",False,False,False,http://pbs.twimg.com/profile_images/704817865698840577/9LJv1WoB_normal.jpg,True,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/704817865698840577/9LJv1WoB_normal.jpg,DBE9ED,False,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,-25200.0,False,False,False,False,False,This is the official twitter  The MET Orchestra Musicians.   Tweets by orchestra musicians only...,False,False,2014-05-03 14:23:00
542,2468384900,Dave,rockinpreahecr,2362,24,692,2192,29,https://t.co/ICh00h4JVE,en,Pacific Time (US & Canada),Central Michigan University,False,False,False,http://pbs.twimg.com/profile_images/710879013389115392/Xr7BDbWO_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/710879013389115392/Xr7BDbWO_normal.jpg,CC3366,True,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200.0,False,False,False,False,False,"Senior Minister of First Christian Church (DOC) in  , KY; guitarist for Hush Harbor Band; will listen to any song with David Gilmour playing guitar",False,False,2014-04-28 23:12:47
